t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1788066739.0,0.00,748.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109700,147.36466,63.14,1.371,9.68,92.0,49.0,0.0
1788066739.2,0.00,754.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109700,147.36466,63.14,1.341,9.68,92.0,49.0,0.0
1788066739.4,0.00,755.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.358,9.68,92.0,49.0,0.0
1788066739.6,0.00,758.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.329,9.68,92.0,49.0,0.0
1788066739.8,0.00,759.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.341,9.68,92.0,49.0,0.0
1788066740.0,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,62.75,1.329,9.68,92.0,49.0,0.0
1788066740.2,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.312,9.68,92.0,49.0,0.0
1788066740.4,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,62.75,1.299,9.68,92.0,48.0,0.0
1788066740.6,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.312,9.68,92.0,48.0,0.0
1788066740.8,0.00,750.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.341,9.68,92.0,48.0,0.0
1788066741.0,0.00,751.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066741.2,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,92.0,49.0,0.0
1788066741.4,0.00,749.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.371,9.68,92.0,49.0,0.0
1788066741.6,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,92.0,49.0,0.0
1788066741.8,0.00,754.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066742.0,0.00,756.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,92.0,49.0,0.0
1788066742.2,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.371,9.68,91.0,49.0,0.0
1788066742.4,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066742.6,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.312,9.68,91.0,49.0,0.0
1788066742.8,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066743.0,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,91.0,48.0,0.0
1788066743.2,0.00,755.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.358,9.68,91.0,49.0,0.0
1788066743.4,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,62.75,1.341,9.68,91.0,49.0,0.0
1788066743.6,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.312,9.68,91.0,49.0,0.0
1788066743.8,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.312,9.68,91.0,48.0,0.0
1788066744.0,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066744.2,0.00,752.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066744.4,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066744.6,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,91.0,48.0,0.0
1788066744.8,0.00,760.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,62.75,1.341,9.68,91.0,48.0,0.0
1788066745.0,0.00,761.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,13.49,109700,147.36466,63.14,1.329,9.68,91.0,48.0,0.0
1788066745.2,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.312,9.68,91.0,48.0,0.0
1788066745.4,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.68,91.0,48.0,0.0
1788066745.6,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.68,91.0,48.0,0.0
1788066745.9,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,62.35,1.299,9.68,91.0,48.0,0.0
1788066746.1,0.00,752.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.68,91.0,48.0,0.0
1788066746.3,0.00,751.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.358,9.68,91.0,48.0,0.0
1788066746.5,0.00,752.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066746.7,0.00,750.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.312,9.68,91.0,49.0,0.0
1788066746.9,0.00,751.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066747.1,0.00,748.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066747.3,0.00,750.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.68,91.0,49.0,0.0
1788066747.5,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,62.75,1.341,9.68,91.0,49.0,0.0
1788066747.7,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.68,91.0,49.0,0.0
1788066747.9,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,62.75,1.312,9.68,91.0,49.0,0.0
1788066748.1,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.312,9.68,91.0,49.0,0.0
1788066748.3,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.299,9.68,91.0,48.0,0.0
1788066748.5,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.68,91.0,48.0,0.0
1788066748.7,0.00,759.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,62.75,1.329,9.68,91.0,48.0,0.0
1788066748.9,0.00,759.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.68,91.0,48.0,0.0
1788066749.1,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066749.3,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.67,91.0,48.0,0.0
1788066749.5,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066749.7,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066749.9,0.00,748.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.67,91.0,48.0,0.0
1788066750.1,0.00,746.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788066750.3,0.00,748.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066750.5,0.00,748.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.92,1.341,9.67,91.0,49.0,0.0
1788066750.7,0.00,748.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066750.9,0.00,755.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066751.1,0.00,760.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066751.3,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066751.6,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,63.14,1.299,9.67,91.0,49.0,0.0
1788066751.8,0.00,758.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.49,109700,147.36466,62.75,1.358,9.67,91.0,48.0,0.0
1788066752.0,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,63.14,1.312,9.67,91.0,48.0,0.0
1788066752.2,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,62.75,1.341,9.67,91.0,48.0,0.0
1788066752.4,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066752.6,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066752.8,0.00,749.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788066753.0,0.00,749.2,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066753.2,0.00,749.8,0,0.260,0.000,0.0000,0,False,False,P,False,88.7,13.50,109700,147.36466,62.75,1.329,9.67,91.0,49.0,0.0
1788066753.4,0.00,752.0,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066753.6,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788066753.8,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.341,9.67,91.0,49.0,0.0
1788066754.0,0.00,755.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066754.2,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.299,9.67,91.0,49.0,0.0
1788066754.4,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066754.6,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,48.0,0.0
1788066754.8,0.00,755.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.53,1.358,9.67,91.0,48.0,0.0
1788066755.0,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,48.0,0.0
1788066755.2,0.00,751.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.53,1.312,9.67,91.0,49.0,0.0
1788066755.4,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,48.0,0.0
1788066755.6,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066755.8,0.00,749.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066756.0,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066756.2,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066756.4,0.00,751.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.35,1.358,9.67,91.0,49.0,0.0
1788066756.6,0.00,749.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066756.8,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.53,1.371,9.67,91.0,49.0,0.0
1788066757.0,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.358,9.67,91.0,49.0,0.0
1788066757.2,0.00,758.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066757.4,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.329,9.67,91.0,49.0,0.0
1788066757.6,0.00,758.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066757.9,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.299,9.67,91.0,48.0,0.0
1788066758.1,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066758.3,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.312,9.67,91.0,48.0,0.0
1788066758.5,0.00,751.0,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788066758.7,0.00,747.0,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066758.9,0.00,746.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066759.1,0.00,746.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788066759.3,0.00,748.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066759.5,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.341,9.67,91.0,49.0,0.0
1788066759.7,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,62.75,1.299,9.67,91.0,49.0,0.0
1788066759.9,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066760.1,0.00,755.2,0,0.260,0.000,0.0000,0,False,False,P,False,89.6,13.50,109700,147.36466,63.53,1.341,9.67,91.0,49.0,0.0
1788066760.3,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066760.5,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066760.7,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066760.9,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.371,9.67,91.0,49.0,0.0
1788066761.1,0.00,758.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066761.3,0.00,755.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.358,9.67,91.0,49.0,0.0
1788066761.5,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788066761.7,0.00,752.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066761.9,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.371,9.67,91.0,49.0,0.0
1788066762.1,0.00,749.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.299,9.67,91.0,49.0,0.0
1788066762.3,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066762.5,0.00,750.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788066762.7,0.00,749.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,62.75,1.312,9.67,91.0,49.0,0.0
1788066762.9,0.00,748.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,62.75,1.371,9.67,91.0,49.0,0.0
1788067942.0,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067942.2,0.00,753.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,62.75,1.358,9.67,91.0,49.0,0.0
1788067942.4,0.00,754.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067942.6,0.00,756.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067942.8,0.00,756.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067943.0,0.00,759.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.51,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067943.2,0.00,759.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,62.75,1.299,9.67,91.0,49.0,0.0
1788067943.4,0.00,758.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067943.6,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788067943.8,0.00,754.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788067944.1,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067944.3,0.00,751.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067944.5,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067944.7,0.00,750.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.299,9.67,91.0,49.0,0.0
1788067944.9,0.00,751.0,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067945.1,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,62.75,1.329,9.67,91.0,49.0,0.0
1788067945.3,0.00,755.5,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067945.5,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067945.7,0.00,756.8,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067945.9,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,90.6,13.50,109700,147.36466,62.75,1.329,9.67,91.0,49.0,0.0
1788067946.1,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.50,109700,147.36466,63.14,1.286,9.67,91.0,49.0,0.0
1788067946.3,0.00,758.0,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.50,109700,147.36466,62.75,1.341,9.67,91.0,48.0,0.0
1788067946.5,0.00,756.0,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.50,109700,147.36466,62.75,1.312,9.67,91.0,48.0,0.0
1788067946.7,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.50,109700,147.36466,63.14,1.329,9.67,91.0,48.0,0.0
1788067946.9,0.00,749.0,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.50,109700,147.36466,63.14,1.312,9.67,91.0,48.0,0.0
1788067947.1,0.00,748.2,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,62.75,1.358,9.67,91.0,49.0,0.0
1788067947.3,0.00,749.2,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.299,9.67,91.0,49.0,0.0
1788067947.5,0.00,751.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067947.7,0.00,752.2,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.312,9.67,91.0,49.0,0.0
1788067947.9,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067948.1,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067948.3,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067948.5,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067948.7,0.00,760.0,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
1788067948.9,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.329,9.67,91.0,49.0,0.0
1788067949.1,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,48.0,0.0
1788067949.3,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,91.5,13.49,109700,147.36466,63.14,1.341,9.67,91.0,49.0,0.0
