t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1788096861.3,0.00,0.0,0,0.000,0.000,0.0000,0,False,False,,False,0.0,0.00,0,0.00000,0.00,0.000,0.00,0.0,0.0,0.0
1788096861.5,0.00,756.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,0.0,45.0,0.0
1788096861.7,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096862.0,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096862.2,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096862.4,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096862.6,0.00,751.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096862.8,0.00,753.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.201,0.00,88.0,45.0,0.0
1788096863.0,0.00,753.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096863.2,0.00,752.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096863.4,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096863.6,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096863.8,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096864.0,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096864.2,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.201,0.00,88.0,45.0,0.0
1788096864.4,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096864.6,0.00,756.0,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096864.8,0.00,753.0,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096865.0,0.00,754.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096865.2,0.00,755.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096865.4,0.00,753.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096865.6,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096865.8,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,93.33,1.201,0.00,88.0,45.0,0.0
1788096866.0,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096866.2,0.00,760.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096866.4,0.00,760.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096866.6,0.00,761.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096866.8,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.269,0.00,88.0,45.0,0.0
1788096867.0,0.00,764.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096867.2,0.00,761.0,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096867.4,0.00,763.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096867.6,0.00,763.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096867.8,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.244,0.00,88.0,45.0,0.0
1788096868.0,0.00,757.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096868.3,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096868.5,0.00,757.8,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.214,0.00,88.0,45.0,0.0
1788096868.7,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.201,0.00,88.0,45.0,0.0
1788096868.9,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,93.33,1.227,0.00,88.0,45.0,0.0
1788096869.1,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.227,0.00,88.0,45.0,0.0
1788096869.3,0.00,761.2,0,0.260,0.000,0.0000,0,False,False,P,False,69.1,13.47,110100,0.00000,92.94,1.189,0.00,88.0,45.0,0.0
