t,speed,rpm,gear,ratio,mech,slip,tcc,locked,trip_km,fuel_pt,coolant,map,load
1787842242.0,0.00,708.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842242.5,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842243.0,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842243.5,0.00,713.0,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,31.0,0.0
1787842244.0,0.00,709.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842244.5,0.00,708.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842245.0,0.00,708.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842245.5,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842246.0,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842246.5,0.00,700.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842247.0,0.00,707.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842247.5,0.00,702.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842248.0,0.00,767.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,37.0,0.0
1787842248.5,0.00,743.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,40.0,0.0
1787842249.0,0.00,735.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842249.5,0.00,731.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842250.0,0.00,715.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842250.5,0.00,700.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,44.0,0.0
1787842251.0,0.00,710.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,46.0,0.0
1787842251.5,0.00,745.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,45.0,0.0
1787842252.0,0.00,738.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842252.5,0.00,724.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,42.0,0.0
1787842253.0,0.00,706.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842253.6,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842254.1,0.00,717.2,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,43.0,0.0
1787842254.6,0.00,719.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842255.1,0.00,713.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842255.6,0.00,702.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842256.1,0.00,703.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842256.6,0.00,707.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842257.1,0.00,709.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842257.6,0.00,707.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842258.1,0.00,701.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842258.6,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842259.1,0.00,704.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842259.6,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842260.1,0.00,708.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842260.6,0.00,736.2,0,0.260,0.000,0.0000,0,False,285.88037,33.33,89.0,38.0,0.0
1787842261.1,0.00,739.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,34.0,0.0
1787842261.6,0.00,723.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842262.1,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842262.6,0.00,694.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842263.1,0.00,698.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842263.6,0.00,704.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842264.1,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842264.6,0.00,702.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842265.1,0.00,708.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842265.6,0.00,704.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842266.1,0.00,701.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842266.6,0.00,698.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842267.1,0.00,701.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842267.7,0.00,703.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842268.2,0.00,704.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842268.7,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842269.2,0.00,702.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842269.7,0.00,704.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842270.2,0.00,702.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842270.7,0.00,701.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842271.2,0.00,700.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842271.7,0.00,701.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842272.2,0.00,703.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842272.7,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842273.2,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842273.7,0.00,706.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842274.2,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842274.7,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,30.0,0.0
1787842275.2,0.00,697.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,30.0,0.0
1787842275.7,0.00,793.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,38.0,0.0
1787842276.2,0.00,741.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,40.0,0.0
1787842276.7,0.00,732.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842277.2,0.00,724.8,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,42.0,0.0
1787842277.7,0.00,715.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842278.2,0.00,707.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842278.7,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,44.0,0.0
1787842279.2,0.00,732.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,44.0,0.0
1787842279.7,0.00,735.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842280.2,0.00,715.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,42.0,0.0
1787842280.7,0.00,691.8,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,42.0,0.0
1787842281.2,0.00,691.2,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,43.0,0.0
1787842281.7,0.00,712.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842282.2,0.00,720.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842282.7,0.00,715.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842283.2,0.00,706.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,42.0,0.0
1787842283.8,0.00,697.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842284.3,0.00,698.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842284.8,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842285.3,0.00,706.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842285.8,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842286.3,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842286.8,0.00,699.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842287.3,0.00,698.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842287.8,0.00,703.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842288.3,0.00,706.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842288.8,0.00,700.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842289.3,0.00,696.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842289.8,0.00,700.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842290.3,0.00,706.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842290.8,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842291.3,0.00,704.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842291.8,0.00,700.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842292.3,0.00,701.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842292.8,0.00,699.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842293.3,0.00,696.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842293.8,0.00,697.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842294.3,0.00,699.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,39.0,0.0
1787842294.8,0.00,743.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,34.0,0.0
1787842295.3,0.00,724.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842295.8,0.00,704.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842296.3,0.00,694.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842296.8,0.00,700.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842297.3,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842297.8,0.00,699.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842298.3,0.00,701.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842298.8,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842299.4,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,30.0,0.0
1787842299.9,0.00,700.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842300.4,0.00,700.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842300.9,0.00,699.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842301.4,0.00,700.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842301.9,0.00,693.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842302.4,0.00,701.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842302.9,0.00,701.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842303.4,0.00,701.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842303.9,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842304.4,0.00,706.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,30.0,0.0
1787842304.9,0.00,701.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,30.0,0.0
1787842305.4,0.00,700.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842305.9,0.00,698.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842306.4,0.00,699.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842306.9,0.00,693.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842307.4,0.00,698.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842307.9,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842308.4,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842308.9,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842309.4,0.00,814.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,40.0,0.0
1787842309.9,0.00,745.2,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,41.0,0.0
1787842310.4,0.00,741.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842310.9,0.00,730.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842311.4,0.00,721.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842311.9,0.00,717.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,44.0,0.0
1787842312.4,0.00,723.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,45.0,0.0
1787842312.9,0.00,739.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,45.0,0.0
1787842313.4,0.00,735.0,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842314.0,0.00,722.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842314.5,0.00,710.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842315.0,0.00,706.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842315.5,0.00,714.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842316.0,0.00,719.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842316.5,0.00,715.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842317.0,0.00,708.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842317.5,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842318.0,0.00,705.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842318.5,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842319.0,0.00,707.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842319.5,0.00,707.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842320.0,0.00,701.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842320.5,0.00,699.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842321.0,0.00,698.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842321.5,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842322.0,0.00,707.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842322.5,0.00,695.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,40.0,0.0
1787842323.0,0.00,748.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,35.0,0.0
1787842323.5,0.00,732.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,32.0,0.0
1787842324.0,0.00,710.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842324.5,0.00,694.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842325.0,0.00,698.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842325.5,0.00,708.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842326.0,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842326.5,0.00,706.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842327.0,0.00,707.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842327.5,0.00,706.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842328.0,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842328.5,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842329.1,0.00,703.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842329.6,0.00,702.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842330.1,0.00,702.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842330.6,0.00,698.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842331.1,0.00,702.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842331.6,0.00,704.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842332.1,0.00,704.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842332.6,0.00,702.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842333.1,0.00,701.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842333.6,0.00,698.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842334.1,0.00,699.2,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,31.0,0.0
1787842334.6,0.00,701.5,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,31.0,0.0
1787842335.1,0.00,703.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842335.6,0.00,704.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842336.1,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842336.6,0.00,768.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,39.0,0.0
1787842337.1,0.00,738.5,0,0.260,0.000,0.0000,0,False,285.88037,33.33,89.0,41.0,0.0
1787842337.6,0.00,736.8,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,42.0,0.0
1787842338.1,0.00,724.5,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,42.0,0.0
1787842338.6,0.00,718.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842339.1,0.00,721.2,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,44.0,0.0
1787842339.6,0.00,725.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,44.0,0.0
1787842340.1,0.00,739.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,44.0,0.0
1787842340.6,0.00,734.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842341.1,0.00,717.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842341.6,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842342.1,0.00,701.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842342.6,0.00,717.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842343.1,0.00,717.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842343.6,0.00,711.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,42.0,0.0
1787842344.1,0.00,704.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842344.7,0.00,701.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842345.2,0.00,706.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842345.7,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842346.2,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842346.7,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842347.2,0.00,698.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842347.7,0.00,694.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842348.2,0.00,699.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842348.7,0.00,709.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,43.0,0.0
1787842349.2,0.00,708.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842349.7,0.00,747.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,36.0,0.0
1787842350.2,0.00,738.5,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,33.0,0.0
1787842350.7,0.00,716.8,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,31.0,0.0
1787842351.2,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842351.7,0.00,702.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842352.2,0.00,707.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842352.7,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842353.2,0.00,706.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842353.7,0.00,706.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842354.2,0.00,711.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842354.7,0.00,707.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842355.2,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842355.7,0.00,705.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842356.2,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842356.7,0.00,703.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842357.2,0.00,705.0,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842357.7,0.00,704.0,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,31.0,0.0
1787842358.2,0.00,707.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842358.7,0.00,708.2,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842359.3,0.00,703.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842359.8,0.00,704.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842360.3,0.00,704.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842360.8,0.00,699.8,0,0.260,0.000,0.0000,0,False,285.88037,32.94,89.0,31.0,0.0
1787842361.3,0.00,703.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,31.0,0.0
1787842361.8,0.00,702.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,31.0,0.0
1787842362.3,0.00,784.8,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,39.0,0.0
1787842362.8,0.00,748.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,40.0,0.0
1787842363.3,0.00,735.5,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,41.0,0.0
1787842363.8,0.00,729.8,0,0.260,0.000,0.0000,0,False,285.88037,34.51,89.0,42.0,0.0
1787842364.3,0.00,712.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,42.0,0.0
1787842364.8,0.00,699.2,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,44.0,0.0
1787842365.3,0.00,711.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,45.0,0.0
1787842365.8,0.00,736.5,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,45.0,0.0
1787842366.3,0.00,738.2,0,0.260,0.000,0.0000,0,False,285.88037,34.90,89.0,44.0,0.0
1787842366.8,0.00,724.2,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842367.3,0.00,712.0,0,0.260,0.000,0.0000,0,False,285.88037,34.12,89.0,43.0,0.0
1787842367.8,0.00,705.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842368.3,0.00,704.5,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
1787842368.8,0.00,711.8,0,0.260,0.000,0.0000,0,False,285.88037,33.73,89.0,43.0,0.0
