t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1787929730.6,0.00,766.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,63.92,1.256,8.31,83.0,45.0,0.0
1787929730.8,0.00,767.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,64.71,1.286,8.31,83.0,45.0,0.0
1787929731.0,0.00,768.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,64.71,1.269,8.31,83.0,45.0,0.0
1787929731.2,0.00,767.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,63.92,1.269,8.31,83.0,45.0,0.0
1787929731.4,0.00,767.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,64.31,1.269,8.31,83.0,45.0,0.0
1787929731.6,0.00,768.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,63.92,1.269,8.31,83.0,45.0,0.0
1787929731.8,0.00,768.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,63.92,1.244,8.31,83.0,45.0,0.0
1787929732.0,0.00,767.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,64.31,1.244,8.31,83.0,45.0,0.0
1787929732.2,0.00,767.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109290,120.57153,65.10,1.269,8.31,83.0,45.0,0.0
1787929732.4,0.00,769.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.71,1.286,8.31,83.0,45.0,0.0
1787929732.6,0.00,767.0,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.286,8.31,83.0,45.0,0.0
1787929732.8,0.00,769.0,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.244,8.31,83.0,45.0,0.0
1787929733.0,0.00,768.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.227,8.31,83.0,44.0,0.0
1787929733.2,0.00,767.5,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,65.10,1.227,8.31,83.0,45.0,0.0
1787929733.4,0.00,766.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.244,8.31,83.0,44.0,0.0
1787929733.6,0.00,767.0,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.244,8.31,83.0,44.0,0.0
1787929733.8,0.00,764.5,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.244,8.31,83.0,44.0,0.0
1787929734.0,0.00,767.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.31,1.244,8.31,83.0,44.0,0.0
1787929734.2,0.00,766.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,0.00,109290,120.57153,64.71,1.227,8.31,83.0,44.0,0.0
1787929734.4,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.49,109290,120.57153,64.31,1.214,8.31,83.0,44.0,0.0
1787929734.6,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.49,109290,120.57153,65.10,1.214,8.31,83.0,44.0,0.0
1787929734.8,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.49,109290,120.57153,63.92,1.227,8.31,83.0,44.0,0.0
1787929735.0,0.00,766.0,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.49,109290,120.57153,63.92,1.227,8.31,83.0,44.0,0.0
1787929735.3,0.00,764.5,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.49,109290,120.57153,64.31,1.201,8.31,83.0,44.0,0.0
1787929735.5,0.00,765.8,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.50,109290,120.57153,64.71,1.244,8.31,83.0,44.0,0.0
1787929735.7,0.00,765.8,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.50,109290,120.57153,64.31,1.227,8.31,83.0,44.0,0.0
1787929735.9,0.00,765.8,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.50,109290,120.57153,64.31,1.201,8.31,83.0,44.0,0.0
1787929736.1,0.00,765.5,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.50,109290,120.57153,64.71,1.227,8.31,83.0,44.0,0.0
1787929736.3,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,72.8,13.50,109290,120.57153,64.31,1.227,8.31,83.0,44.0,0.0
1787929736.5,0.00,764.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.214,8.31,83.0,44.0,0.0
1787929736.7,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.201,8.31,83.0,44.0,0.0
1787929736.9,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.227,8.31,83.0,44.0,0.0
1787929737.1,0.00,764.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.244,8.31,83.0,44.0,0.0
1787929737.3,0.00,764.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.227,8.31,83.0,44.0,0.0
1787929737.5,0.00,764.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.71,1.227,8.31,83.0,44.0,0.0
1787929737.7,0.00,763.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,63.92,1.227,8.31,83.0,44.0,0.0
1787929737.9,0.00,763.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,63.92,1.244,8.30,83.0,44.0,0.0
1787929738.1,0.00,763.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.214,8.30,83.0,44.0,0.0
1787929738.3,0.00,764.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.189,8.30,83.0,44.0,0.0
1787929738.5,0.00,765.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,64.31,1.214,8.30,83.0,44.0,0.0
1787929738.7,0.00,764.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,13.50,109290,120.57153,63.92,1.244,8.30,83.0,44.0,0.0
