t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1787958823.2,0.00,0.0,0,0.000,0.000,0.0000,0,False,False,,False,0.0,0.00,0,0.00000,0.00,0.000,0.00,0.0,0.0,0.0
1787958823.4,0.00,697.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.104,11.44,91.0,43.0,0.0
1787958823.6,0.00,698.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.104,11.44,91.0,44.0,0.0
1787958823.8,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.121,11.44,91.0,44.0,0.0
1787958824.1,0.00,703.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.091,11.44,91.0,43.0,0.0
1787958824.3,0.00,706.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.078,11.44,91.0,43.0,0.0
1787958824.5,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.091,11.43,91.0,43.0,0.0
1787958824.7,0.00,706.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.104,11.43,91.0,43.0,0.0
1787958824.9,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.104,11.43,91.0,43.0,0.0
1787958825.1,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109550,5.03288,95.29,1.104,11.43,91.0,43.0,0.0
1787958825.3,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.43,91.0,43.0,0.0
1787958825.5,0.00,703.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.43,91.0,43.0,0.0
1787958825.7,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.133,11.42,91.0,43.0,0.0
1787958825.9,0.00,698.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.42,91.0,43.0,0.0
1787958826.1,0.00,696.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.42,91.0,43.0,0.0
1787958826.3,0.00,696.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.42,90.0,43.0,0.0
1787958826.5,0.00,695.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.42,91.0,44.0,0.0
1787958826.7,0.00,696.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.065,11.42,91.0,43.0,0.0
1787958826.9,0.00,697.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.42,91.0,44.0,0.0
1787958827.1,0.00,700.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.41,90.0,44.0,0.0
1787958827.3,0.00,702.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.41,90.0,44.0,0.0
1787958827.5,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.41,91.0,43.0,0.0
1787958827.7,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.41,90.0,43.0,0.0
1787958827.9,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.41,90.0,43.0,0.0
1787958828.1,0.00,709.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.41,90.0,43.0,0.0
1787958828.3,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.40,90.0,43.0,0.0
1787958828.5,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.104,11.40,90.0,43.0,0.0
1787958828.7,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.40,90.0,43.0,0.0
1787958828.9,0.00,705.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.40,90.0,43.0,0.0
1787958829.1,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.104,11.40,90.0,43.0,0.0
1787958829.3,0.00,701.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.40,90.0,43.0,0.0
1787958829.5,0.00,701.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.39,90.0,43.0,0.0
1787958829.8,0.00,701.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.39,90.0,43.0,0.0
1787958830.0,0.00,699.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.121,11.39,90.0,43.0,0.0
1787958830.2,0.00,701.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.39,90.0,43.0,0.0
1787958830.4,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.065,11.39,90.0,43.0,0.0
1787958830.6,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.121,11.39,90.0,43.0,0.0
1787958830.8,0.00,711.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.091,11.39,90.0,43.0,0.0
1787958831.0,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.078,11.38,90.0,43.0,0.0
1787958831.2,0.00,710.5,0,0.260,0.000,0.0000,0,False,False,P,False,73.8,0.00,109550,5.03288,95.29,1.104,11.38,90.0,43.0,0.0
1787958831.4,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.38,90.0,43.0,0.0
1787958831.6,0.00,709.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.121,11.38,90.0,43.0,0.0
1787958831.8,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.078,11.38,90.0,43.0,0.0
1787958832.0,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.38,90.0,43.0,0.0
1787958832.2,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.121,11.37,90.0,43.0,0.0
1787958832.4,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.37,90.0,43.0,0.0
1787958832.6,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.121,11.37,90.0,43.0,0.0
1787958832.8,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.37,90.0,43.0,0.0
1787958833.0,0.00,706.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.37,90.0,43.0,0.0
1787958833.2,0.00,705.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.37,90.0,43.0,0.0
1787958833.4,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.104,11.36,90.0,43.0,0.0
1787958833.6,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.36,90.0,43.0,0.0
1787958833.8,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.065,11.36,90.0,43.0,0.0
1787958834.0,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.078,11.36,90.0,43.0,0.0
1787958834.2,0.00,713.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.104,11.36,90.0,43.0,0.0
1787958834.4,0.00,714.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.065,11.36,90.0,43.0,0.0
1787958834.6,0.00,714.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.078,11.35,90.0,43.0,0.0
1787958834.8,0.00,712.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.35,90.0,43.0,0.0
1787958835.0,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.35,90.0,43.0,0.0
1787958835.2,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.065,11.35,90.0,43.0,0.0
1787958835.4,0.00,710.0,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.35,90.0,43.0,0.0
1787958835.6,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.35,90.0,43.0,0.0
1787958835.8,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.078,11.35,90.0,43.0,0.0
1787958836.1,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.34,90.0,43.0,0.0
1787958836.3,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.104,11.34,90.0,43.0,0.0
1787958836.5,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,74.7,0.00,109550,5.03288,95.29,1.091,11.34,90.0,43.0,0.0
