t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1787944854.4,0.00,763.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,33.73,1.299,7.54,77.0,45.0,0.0
1787944854.6,0.00,764.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.329,7.54,77.0,45.0,0.0
1787944854.8,0.00,762.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.244,7.54,77.0,45.0,0.0
1787944855.0,0.00,762.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.256,7.54,77.0,45.0,0.0
1787944855.2,0.00,762.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.269,7.54,77.0,45.0,0.0
1787944855.4,0.00,763.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.269,7.54,77.0,45.0,0.0
1787944855.6,0.00,762.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,33.73,1.256,7.54,77.0,45.0,0.0
1787944855.8,0.00,759.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109430,209.51924,32.94,1.269,7.54,77.0,45.0,0.0
1787944856.0,0.00,761.2,0,0.260,0.000,0.0000,0,False,False,P,False,57.9,0.00,109430,209.51924,32.94,1.244,7.54,77.0,45.0,0.0
1787944856.2,0.00,762.0,0,0.260,0.000,0.0000,0,False,False,P,False,57.9,0.00,109430,209.51924,33.73,1.286,7.54,77.0,45.0,0.0
1787944856.4,0.00,763.5,0,0.260,0.000,0.0000,0,False,False,P,False,57.9,0.00,109430,209.51924,33.73,1.299,7.54,77.0,45.0,0.0
1787944856.6,0.00,765.2,0,0.260,0.000,0.0000,0,False,False,P,False,57.9,0.00,109430,209.51924,33.73,1.312,7.54,77.0,45.0,0.0
1787944856.8,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,57.9,0.00,109430,209.51924,33.73,1.269,7.54,77.0,45.0,0.0
