t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1787969557.9,0.00,737.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.51,1.558,9.13,0.0,38.0,0.0
1787969558.1,0.00,745.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.51,0.764,9.13,89.0,36.0,0.0
1787969558.3,0.00,740.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,0.743,9.13,89.0,35.0,0.0
1787969558.6,0.00,741.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.90,0.726,9.13,89.0,33.0,0.0
1787969558.8,0.00,722.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.90,0.726,9.13,89.0,32.0,0.0
1787969559.0,0.00,713.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.90,0.743,9.13,89.0,32.0,0.0
1787969559.2,0.00,709.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.90,0.713,9.13,89.0,31.0,0.0
1787969559.4,0.00,701.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,0.726,9.13,89.0,31.0,0.0
1787969559.6,0.00,697.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,94.90,0.756,9.13,89.0,31.0,0.0
1787969559.8,0.00,694.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,0.764,9.13,89.0,31.0,0.0
1787969560.0,0.00,698.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.13,89.0,31.0,0.0
1787969560.2,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.13,89.0,31.0,0.0
1787969560.4,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.13,89.0,31.0,0.0
1787969560.6,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.13,89.0,31.0,0.0
1787969560.8,0.00,702.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.743,9.13,89.0,31.0,0.0
1787969561.0,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.734,9.13,89.0,31.0,0.0
1787969561.2,0.00,709.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.13,89.0,31.0,0.0
1787969561.4,0.00,709.0,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.13,89.0,31.0,0.0
1787969561.6,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.743,9.13,89.0,31.0,0.0
1787969561.8,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.764,9.13,89.0,31.0,0.0
1787969562.0,0.00,710.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.13,89.0,31.0,0.0
1787969562.2,0.00,710.5,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.713,9.13,89.0,31.0,0.0
1787969562.4,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.734,9.13,89.0,31.0,0.0
1787969562.6,0.00,706.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.13,89.0,31.0,0.0
1787969562.8,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.743,9.13,89.0,31.0,0.0
1787969563.0,0.00,700.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.734,9.13,89.0,31.0,0.0
1787969563.2,0.00,703.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.756,9.13,89.0,31.0,0.0
1787969563.4,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.734,9.12,89.0,31.0,0.0
1787969563.6,0.00,701.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.734,9.12,89.0,31.0,0.0
1787969563.9,0.00,698.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.12,89.0,31.0,0.0
1787969564.1,0.00,697.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.12,89.0,31.0,0.0
1787969564.3,0.00,705.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.743,9.12,89.0,31.0,0.0
1787969564.5,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.726,9.12,89.0,31.0,0.0
1787969564.7,0.00,709.0,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.12,89.0,31.0,0.0
1787969564.9,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.12,89.0,31.0,0.0
1787969565.1,0.00,707.0,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,95.29,0.743,9.12,89.0,31.0,0.0
1787969565.3,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.12,89.0,31.0,0.0
1787969565.5,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.12,89.0,31.0,0.0
1787969565.7,0.00,708.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.12,89.0,31.0,0.0
1787969565.9,0.00,708.8,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.734,9.12,89.0,31.0,0.0
1787969566.1,0.00,706.0,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.743,9.12,89.0,31.0,0.0
1787969566.3,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,56.0,0.00,109560,11.45710,94.90,0.756,9.12,89.0,31.0,0.0
