t,speed,rpm,gear,engaged,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load,brake,fan,ac,grade
1788341284.0,0.00,762.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,0.874,11.92,83.0,0.0,0.0,False,False,False,0
1788341284.2,0.00,762.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,False,False,6000
1788341284.4,0.00,764.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,False,False,6000
1788341284.7,0.00,766.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,False,True,6000
1788341284.9,0.00,765.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.119,11.92,83.0,46.0,0.0,False,False,True,6000
1788341285.1,0.00,765.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,62.35,1.130,11.92,83.0,46.0,0.0,False,True,True,6000
1788341285.3,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341285.5,0.00,767.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341285.7,0.00,766.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,62.75,1.119,11.92,83.0,46.0,0.0,False,True,True,6000
1788341285.9,0.00,763.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341286.1,0.00,765.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341286.3,0.00,765.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,62.35,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341286.5,0.00,766.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341286.7,0.00,766.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341286.9,0.00,767.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341287.1,0.00,765.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.119,11.92,83.0,46.0,0.0,False,True,True,6000
1788341287.3,0.00,766.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341287.5,0.00,766.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341287.7,0.00,768.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341287.9,0.00,764.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341288.1,0.00,760.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341288.3,0.00,762.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341288.5,0.00,765.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341288.7,0.00,765.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341288.9,0.00,762.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341289.1,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341289.3,0.00,759.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.072,11.92,83.0,46.0,0.0,False,True,True,6000
1788341289.5,0.00,758.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341289.7,0.00,760.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341289.9,0.00,759.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341290.1,0.00,759.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.119,11.92,83.0,46.0,0.0,False,True,True,6000
1788341290.3,0.00,762.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341290.5,0.00,763.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341290.8,0.00,759.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341291.0,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,0.00,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341291.2,0.00,762.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341291.4,0.00,759.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341291.6,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.108,11.92,83.0,46.0,0.0,False,True,True,6000
1788341291.8,0.00,764.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341292.0,0.00,764.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341292.2,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341292.4,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.53,1.093,11.92,83.0,45.0,0.0,False,True,True,6000
1788341292.6,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.093,11.92,83.0,45.0,0.0,False,True,True,6000
1788341292.8,0.00,762.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.093,11.92,83.0,45.0,0.0,False,True,True,6000
1788341293.0,0.00,761.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.108,11.92,83.0,45.0,0.0,False,True,True,6000
1788341293.2,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.083,11.92,83.0,45.0,0.0,False,True,True,6000
1788341293.4,0.00,758.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341293.6,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341293.8,0.00,760.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341294.0,0.00,760.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341294.2,0.00,760.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.130,11.92,83.0,46.0,0.0,False,True,True,6000
1788341294.4,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.083,11.92,83.0,46.0,0.0,False,True,True,6000
1788341294.6,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.093,11.92,83.0,46.0,0.0,False,True,True,6000
1788341294.8,0.00,763.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.072,11.92,84.0,46.0,0.0,False,True,True,6000
1788341295.0,0.00,764.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.083,11.92,84.0,46.0,0.0,False,True,True,6000
1788341295.2,0.00,766.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.108,11.92,84.0,45.0,0.0,False,True,True,6000
1788341295.4,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.057,11.92,84.0,45.0,0.0,False,True,True,6000
1788341295.6,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,62.75,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341295.8,0.00,761.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,58.8,13.52,110250,146.41177,63.14,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341296.0,0.00,761.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341296.2,0.00,760.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.093,11.92,84.0,45.0,0.0,False,True,True,6000
1788341296.4,0.00,762.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.093,11.92,84.0,45.0,0.0,False,True,True,6000
1788341296.6,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.093,11.92,84.0,45.0,0.0,False,True,True,6000
1788341296.8,0.00,759.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341297.1,0.00,760.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341297.3,0.00,761.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,62.75,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341297.5,0.00,764.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.52,110250,146.41177,62.75,1.108,11.92,84.0,45.0,0.0,False,True,True,6000
1788341297.7,0.00,765.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341297.9,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,62.75,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341298.1,0.00,764.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341298.3,0.00,766.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341298.5,0.00,766.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341298.7,0.00,766.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341298.9,0.00,764.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,62.75,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341299.1,0.00,765.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341299.3,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.057,11.92,84.0,45.0,0.0,False,True,True,6000
1788341299.5,0.00,762.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.057,11.92,84.0,45.0,0.0,False,True,True,6000
1788341299.7,0.00,761.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.108,11.92,84.0,45.0,0.0,False,True,True,6000
1788341299.9,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.072,11.92,84.0,45.0,0.0,False,True,True,6000
1788341300.1,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.083,11.92,84.0,45.0,0.0,False,True,True,6000
1788341300.3,0.00,757.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.072,11.91,84.0,45.0,0.0,False,True,True,6000
1788341300.5,0.00,759.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341300.7,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341300.9,0.00,762.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.35,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341301.1,0.00,766.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.093,11.91,84.0,45.0,0.0,False,True,True,6000
1788341301.3,0.00,764.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341301.5,0.00,765.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341301.7,0.00,767.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341301.9,0.00,766.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341302.1,0.00,762.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.083,11.91,84.0,45.0,0.0,False,True,True,6000
1788341302.3,0.00,764.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.083,11.91,84.0,45.0,0.0,False,True,True,6000
1788341302.5,0.00,765.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.083,11.91,84.0,45.0,0.0,False,True,True,6000
1788341302.8,0.00,764.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341303.0,0.00,765.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.92,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341303.2,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.072,11.91,84.0,45.0,0.0,False,True,True,6000
1788341303.4,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.083,11.91,84.0,45.0,0.0,False,True,True,6000
1788341303.6,0.00,759.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,62.75,1.072,11.91,84.0,45.0,0.0,False,True,True,6000
1788341303.8,0.00,759.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.53,110250,146.41177,63.14,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341304.0,0.00,761.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341304.2,0.00,763.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.057,11.91,84.0,45.0,0.0,False,True,True,6000
1788341304.4,0.00,764.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,62.75,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341304.6,0.00,765.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.92,1.072,11.91,84.0,45.0,0.0,False,True,True,6000
1788341304.8,0.00,763.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.046,11.91,84.0,45.0,0.0,False,True,True,6000
1788341305.0,0.00,765.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.057,11.91,84.0,44.0,0.0,False,True,True,6000
1788341305.2,0.00,763.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.046,11.91,84.0,44.0,0.0,False,True,True,6000
1788341305.4,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.057,11.91,84.0,44.0,0.0,False,True,True,6000
1788341305.6,0.00,764.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341305.8,0.00,764.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.035,11.91,84.0,44.0,0.0,False,True,True,6000
1788341306.0,0.00,761.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.035,11.91,85.0,44.0,0.0,False,True,True,6000
1788341306.2,0.00,762.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.035,11.91,85.0,45.0,0.0,False,True,True,6000
1788341306.4,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.53,1.046,11.91,85.0,45.0,0.0,False,True,True,6000
1788341306.6,0.00,760.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341306.8,0.00,759.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.072,11.91,85.0,45.0,0.0,False,True,True,6000
1788341307.0,0.00,760.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341307.2,0.00,761.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.083,11.91,85.0,45.0,0.0,False,True,True,6000
1788341307.4,0.00,762.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,62.75,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341307.6,0.00,763.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341307.8,0.00,764.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,59.8,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341308.0,0.00,761.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341308.2,0.00,762.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,62.35,1.083,11.91,85.0,44.0,0.0,False,True,True,6000
1788341308.4,0.00,762.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341308.6,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341308.8,0.00,761.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,62.75,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341309.0,0.00,762.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.072,11.91,85.0,44.0,0.0,False,True,True,6000
1788341309.3,0.00,761.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341309.5,0.00,761.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341309.7,0.00,757.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341309.9,0.00,758.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341310.1,0.00,757.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341310.3,0.00,756.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341310.5,0.00,758.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341310.7,0.00,760.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341310.9,0.00,759.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341311.1,0.00,757.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.024,11.91,85.0,44.0,0.0,False,True,True,6000
1788341311.3,0.00,757.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341311.5,0.00,758.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341311.7,0.00,755.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,62.75,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341311.9,0.00,758.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341312.1,0.00,759.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.057,11.91,85.0,44.0,0.0,False,True,True,6000
1788341312.3,0.00,757.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.035,11.91,85.0,44.0,0.0,False,True,True,6000
1788341312.5,0.00,759.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,62.75,1.035,11.91,85.0,44.0,0.0,False,True,True,6000
1788341312.7,0.00,758.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,62.75,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341312.9,0.00,760.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.55,110250,146.41177,63.14,1.035,11.91,85.0,44.0,0.0,False,True,True,6000
1788341313.1,0.00,763.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.54,110250,146.41177,63.14,1.046,11.91,85.0,44.0,0.0,False,True,True,6000
1788341313.3,0.00,760.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.56,110250,146.41177,63.14,1.057,11.91,86.0,44.0,0.0,False,True,True,6000
1788341313.5,0.00,758.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.56,110250,146.41177,63.14,1.024,11.91,86.0,44.0,0.0,False,True,True,6000
1788341313.7,0.00,757.8,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.56,110250,146.41177,63.14,1.035,11.91,86.0,44.0,0.0,False,True,True,6000
1788341313.9,0.00,758.5,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.56,110250,146.41177,63.14,1.046,11.91,86.0,44.0,0.0,False,True,True,6000
1788341314.1,0.00,758.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.53,110250,146.41177,63.14,1.057,11.91,86.0,44.0,0.0,False,True,True,6000
1788341314.3,0.00,755.0,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.53,110250,146.41177,63.14,1.009,11.91,86.0,44.0,0.0,False,True,True,6000
1788341314.5,0.00,752.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.53,110250,146.41177,62.75,1.057,11.91,86.0,44.0,0.0,False,True,True,6000
1788341314.7,0.00,755.2,0,0,0.260,0.000,0.0000,0,False,False,P,False,60.7,13.53,110250,146.41177,63.14,1.057,11.91,86.0,44.0,0.0,False,True,True,6000
