t,speed,rpm,gear,ratio,mech,slip,tcc,locked,trip_km,fuel_pt,coolant,map,load
1787847164.7,0.00,1233.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,40.0,46.0,0.0
1787847165.2,0.00,1231.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,40.0,46.0,0.0
1787847165.7,0.00,1225.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,40.0,46.0,0.0
1787847166.2,0.00,1222.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,40.0,46.0,0.0
1787847166.7,0.00,1217.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,45.0,0.0
1787847167.2,0.00,1206.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,45.0,0.0
1787847167.7,0.00,1203.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,46.0,0.0
1787847168.2,0.00,1195.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,46.0,0.0
1787847168.7,0.00,1197.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,46.0,0.0
1787847169.2,0.00,1189.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,45.0,0.0
1787847169.7,0.00,1181.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,45.0,0.0
1787847170.2,0.00,1172.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,46.0,0.0
1787847170.7,0.00,1171.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,41.0,46.0,0.0
1787847171.2,0.00,1170.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,42.0,46.0,0.0
1787847171.7,0.00,1173.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,42.0,46.0,0.0
1787847172.2,0.00,1169.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,42.0,45.0,0.0
1787847172.7,0.00,1165.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,42.0,45.0,0.0
1787847173.2,0.00,1159.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,42.0,46.0,0.0
1787847173.7,0.00,1159.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,42.0,46.0,0.0
1787847174.2,0.00,1162.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,42.0,46.0,0.0
1787847174.7,0.00,1163.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,42.0,46.0,0.0
1787847175.2,0.00,1159.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,45.0,0.0
1787847175.7,0.00,1154.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,43.0,46.0,0.0
1787847176.2,0.00,1151.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,46.0,0.0
1787847176.7,0.00,1153.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,43.0,46.0,0.0
1787847177.3,0.00,1155.0,0,0.260,0.000,0.0000,0,False,350.74226,25.10,43.0,45.0,0.0
1787847177.8,0.00,1151.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,45.0,0.0
1787847178.3,0.00,1143.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,46.0,0.0
1787847178.8,0.00,1141.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,46.0,0.0
1787847179.3,0.00,1142.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,43.0,46.0,0.0
1787847179.8,0.00,1147.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,45.0,0.0
1787847180.3,0.00,1143.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,45.0,0.0
1787847180.8,0.00,1139.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,45.0,0.0
1787847181.3,0.00,1133.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,45.0,0.0
1787847181.8,0.00,1131.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,46.0,0.0
1787847182.3,0.00,1132.0,0,0.260,0.000,0.0000,0,False,350.74226,25.10,44.0,46.0,0.0
1787847182.8,0.00,1130.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,46.0,0.0
1787847183.3,0.00,1130.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,46.0,0.0
1787847183.8,0.00,1121.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,44.0,45.0,0.0
1787847184.3,0.00,1124.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,45.0,45.0,0.0
1787847184.8,0.00,1122.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,45.0,0.0
1787847185.3,0.00,1123.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,45.0,0.0
1787847185.8,0.00,1121.0,0,0.260,0.000,0.0000,0,False,350.74226,24.71,45.0,45.0,0.0
1787847186.3,0.00,1116.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,45.0,45.0,0.0
1787847186.8,0.00,1111.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,46.0,0.0
1787847187.3,0.00,1113.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,46.0,0.0
1787847187.8,0.00,1114.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,46.0,0.0
1787847188.3,0.00,1109.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,45.0,0.0
1787847188.8,0.00,1105.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,45.0,46.0,0.0
1787847189.3,0.00,1104.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847189.8,0.00,1104.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847190.3,0.00,1107.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847190.8,0.00,1100.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847191.3,0.00,1094.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,46.0,45.0,0.0
1787847191.8,0.00,1093.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,46.0,45.0,0.0
1787847192.3,0.00,1096.2,0,0.260,0.000,0.0000,0,False,350.74226,25.10,46.0,45.0,0.0
1787847192.8,0.00,1097.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847193.4,0.00,1093.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847193.9,0.00,1081.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,46.0,45.0,0.0
1787847194.4,0.00,1085.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847194.9,0.00,1077.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,47.0,45.0,0.0
1787847195.4,0.00,1082.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847195.9,0.00,1086.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847196.4,0.00,1078.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847196.9,0.00,1082.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,47.0,45.0,0.0
1787847197.4,0.00,1078.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847197.9,0.00,1078.8,0,0.260,0.000,0.0000,0,False,350.74226,25.10,47.0,45.0,0.0
1787847198.4,0.00,1075.2,0,0.260,0.000,0.0000,0,False,350.74226,25.10,47.0,45.0,0.0
1787847198.9,0.00,1074.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847199.4,0.00,1069.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,47.0,45.0,0.0
1787847199.9,0.00,1066.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,48.0,45.0,0.0
1787847200.4,0.00,1066.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847200.9,0.00,1064.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,48.0,45.0,0.0
1787847201.4,0.00,1064.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847201.9,0.00,1067.5,0,0.260,0.000,0.0000,0,False,350.74226,25.10,48.0,45.0,0.0
1787847202.4,0.00,1067.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847202.9,0.00,1061.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847203.4,0.00,1059.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847203.9,0.00,1057.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847204.4,0.00,1055.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,48.0,45.0,0.0
1787847204.9,0.00,1057.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847205.4,0.00,1053.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,49.0,45.0,0.0
1787847205.9,0.00,1049.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847206.4,0.00,1048.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,49.0,45.0,0.0
1787847206.9,0.00,1045.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847207.4,0.00,1044.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847207.9,0.00,1047.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847208.4,0.00,1044.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847208.9,0.00,1043.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847209.5,0.00,1039.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847210.0,0.00,1037.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,49.0,45.0,0.0
1787847210.5,0.00,1036.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,49.0,45.0,0.0
1787847211.0,0.00,1037.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847211.5,0.00,1033.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,50.0,45.0,0.0
1787847212.0,0.00,1029.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847212.5,0.00,1024.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847213.0,0.00,1028.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,50.0,45.0,0.0
1787847213.5,0.00,1030.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847214.0,0.00,1027.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847214.5,0.00,1024.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847215.0,0.00,1020.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847215.5,0.00,1021.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,50.0,45.0,0.0
1787847216.0,0.00,1021.2,0,0.260,0.000,0.0000,0,False,350.74226,24.71,50.0,45.0,0.0
1787847216.5,0.00,1020.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,50.0,45.0,0.0
1787847217.0,0.00,1016.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,51.0,45.0,0.0
1787847217.5,0.00,1014.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847218.0,0.00,1011.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847218.5,0.00,1010.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847219.0,0.00,1011.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847219.5,0.00,1008.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847220.0,0.00,1004.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847220.5,0.00,1009.5,0,0.260,0.000,0.0000,0,False,350.74226,24.71,51.0,45.0,0.0
1787847221.0,0.00,1005.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847221.5,0.00,1006.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847222.0,0.00,1001.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847222.5,0.00,995.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,51.0,45.0,0.0
1787847223.0,0.00,996.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847223.5,0.00,993.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847224.0,0.00,995.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,52.0,45.0,0.0
1787847224.6,0.00,995.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847225.1,0.00,987.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,52.0,45.0,0.0
1787847225.6,0.00,987.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847226.1,0.00,990.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847226.6,0.00,987.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847227.1,0.00,983.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847227.6,0.00,983.5,0,0.260,0.000,0.0000,0,False,350.74226,25.10,52.0,45.0,0.0
1787847228.1,0.00,984.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,52.0,45.0,0.0
1787847228.6,0.00,982.8,0,0.260,0.000,0.0000,0,False,350.74226,24.71,53.0,45.0,0.0
1787847229.1,0.00,978.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847229.6,0.00,975.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847230.1,0.00,973.8,0,0.260,0.000,0.0000,0,False,350.74226,24.71,53.0,45.0,0.0
1787847230.6,0.00,977.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847231.1,0.00,971.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847231.6,0.00,971.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847232.1,0.00,966.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,53.0,45.0,0.0
1787847232.6,0.00,963.5,0,0.260,0.000,0.0000,0,False,350.74226,23.92,53.0,45.0,0.0
1787847233.1,0.00,964.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847233.6,0.00,962.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,53.0,45.0,0.0
1787847234.1,0.00,965.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,53.0,45.0,0.0
1787847234.6,0.00,956.2,0,0.260,0.000,0.0000,0,False,350.74226,24.71,54.0,45.0,0.0
1787847235.1,0.00,958.5,0,0.260,0.000,0.0000,0,False,350.74226,24.71,54.0,45.0,0.0
1787847235.6,0.00,956.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847236.1,0.00,959.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847236.6,0.00,959.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847237.1,0.00,953.0,0,0.260,0.000,0.0000,0,False,350.74226,23.53,54.0,45.0,0.0
1787847237.6,0.00,954.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847238.1,0.00,950.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847238.6,0.00,946.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847239.1,0.00,943.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847239.6,0.00,949.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,54.0,45.0,0.0
1787847240.1,0.00,946.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847240.6,0.00,946.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847241.2,0.00,943.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,54.0,45.0,0.0
1787847241.7,0.00,940.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847242.2,0.00,938.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847242.7,0.00,941.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847243.2,0.00,940.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847243.7,0.00,937.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847244.2,0.00,935.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847244.7,0.00,930.0,0,0.260,0.000,0.0000,0,False,350.74226,25.10,55.0,45.0,0.0
1787847245.2,0.00,934.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847245.7,0.00,931.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847246.2,0.00,930.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847246.7,0.00,931.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847247.2,0.00,927.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847247.7,0.00,922.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,55.0,45.0,0.0
1787847248.2,0.00,919.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847248.7,0.00,921.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847249.2,0.00,922.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847249.7,0.00,920.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847250.2,0.00,919.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847250.7,0.00,916.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847251.2,0.00,909.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,56.0,45.0,0.0
1787847251.7,0.00,912.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,56.0,45.0,0.0
1787847252.2,0.00,912.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847252.7,0.00,911.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847253.2,0.00,908.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,56.0,45.0,0.0
1787847253.7,0.00,910.0,0,0.260,0.000,0.0000,0,False,350.74226,24.71,56.0,45.0,0.0
1787847254.2,0.00,901.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847254.7,0.00,899.8,0,0.260,0.000,0.0000,0,False,350.74226,23.53,57.0,45.0,0.0
1787847255.2,0.00,904.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847255.7,0.00,904.0,0,0.260,0.000,0.0000,0,False,350.74226,25.10,57.0,45.0,0.0
1787847256.3,0.00,899.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847256.8,0.00,901.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847257.3,0.00,901.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847257.8,0.00,896.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847258.3,0.00,895.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847258.8,0.00,895.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847259.3,0.00,895.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847259.8,0.00,892.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,57.0,45.0,0.0
1787847260.3,0.00,888.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,57.0,45.0,0.0
1787847260.8,0.00,884.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,45.0,0.0
1787847261.3,0.00,890.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,45.0,0.0
1787847261.8,0.00,888.8,0,0.260,0.000,0.0000,0,False,350.74226,24.71,58.0,45.0,0.0
1787847262.3,0.00,886.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,45.0,0.0
1787847262.8,0.00,882.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,45.0,0.0
1787847263.3,0.00,874.5,0,0.260,0.000,0.0000,0,False,350.74226,23.92,58.0,45.0,0.0
1787847263.8,0.00,873.2,0,0.260,0.000,0.0000,0,False,350.74226,23.53,58.0,46.0,0.0
1787847264.3,0.00,879.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,46.0,0.0
1787847264.8,0.00,886.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,46.0,0.0
1787847265.3,0.00,875.5,0,0.260,0.000,0.0000,0,False,350.74226,24.71,58.0,46.0,0.0
1787847265.8,0.00,869.0,0,0.260,0.000,0.0000,0,False,350.74226,24.71,58.0,46.0,0.0
1787847266.3,0.00,864.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,47.0,0.0
1787847266.8,0.00,877.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,47.0,0.0
1787847267.3,0.00,873.2,0,0.260,0.000,0.0000,0,False,350.74226,24.71,58.0,46.0,0.0
1787847267.8,0.00,863.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,58.0,47.0,0.0
1787847268.3,0.00,864.5,0,0.260,0.000,0.0000,0,False,350.74226,24.31,59.0,48.0,0.0
1787847268.8,0.00,865.5,0,0.260,0.000,0.0000,0,False,350.74226,23.92,59.0,49.0,0.0
1787847269.3,0.00,864.2,0,0.260,0.000,0.0000,0,False,350.74226,24.31,59.0,50.0,0.0
1787847269.8,0.00,859.8,0,0.260,0.000,0.0000,0,False,350.74226,23.92,59.0,51.0,0.0
1787847270.4,0.00,878.0,0,0.260,0.000,0.0000,0,False,350.74226,24.31,59.0,52.0,0.0
1787847270.9,0.00,886.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,59.0,51.0,0.0
1787847271.4,0.00,863.8,0,0.260,0.000,0.0000,0,False,350.74226,24.71,59.0,46.0,0.0
1787847271.9,0.00,860.5,0,0.260,0.000,0.0000,0,False,350.74226,23.53,59.0,46.0,0.0
1787847272.4,0.00,858.5,0,0.260,0.000,0.0000,0,False,350.74226,24.71,59.0,46.0,0.0
1787847272.9,0.00,859.0,0,0.260,0.000,0.0000,0,False,350.74226,24.71,59.0,46.0,0.0
1787847273.4,0.00,856.8,0,0.260,0.000,0.0000,0,False,350.74226,24.31,59.0,45.0,0.0
