t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1788070132.5,0.00,749.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.014,9.38,0.0,0.0,0.0
1788070132.7,0.00,746.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070132.9,0.00,748.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070133.1,0.00,747.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070133.3,0.00,748.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070133.6,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.244,9.38,92.0,47.0,0.0
1788070133.8,0.00,750.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070134.0,0.00,753.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070134.2,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070134.4,0.00,760.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070134.6,0.00,760.0,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070134.8,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070135.0,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070135.2,0.00,759.2,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070135.4,0.00,761.0,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070135.6,0.00,759.8,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070135.8,0.00,756.8,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.299,9.38,92.0,47.0,0.0
1788070136.0,0.00,758.8,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070136.2,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.256,9.38,92.0,47.0,0.0
1788070136.4,0.00,755.0,0,0.260,0.000,0.0000,0,False,False,P,False,86.8,0.00,109770,189.47891,54.90,1.269,9.38,92.0,47.0,0.0
1788070136.6,0.00,756.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070136.8,0.00,752.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,53.73,1.286,9.38,92.0,47.0,0.0
1788070137.0,0.00,754.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.38,91.0,47.0,0.0
1788070137.2,0.00,755.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.286,9.38,92.0,47.0,0.0
1788070137.4,0.00,762.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.299,9.37,91.0,47.0,0.0
1788070137.6,0.00,765.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.299,9.37,92.0,47.0,0.0
1788070137.8,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.37,92.0,47.0,0.0
1788070138.0,0.00,761.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.37,91.0,47.0,0.0
1788070138.2,0.00,763.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.37,92.0,47.0,0.0
1788070138.4,0.00,762.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.286,9.37,91.0,46.0,0.0
1788070138.6,0.00,761.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.256,9.37,91.0,46.0,0.0
1788070138.8,0.00,761.8,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.37,91.0,46.0,0.0
1788070139.0,0.00,762.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.299,9.37,91.0,46.0,0.0
1788070139.2,0.00,758.5,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.312,9.37,91.0,46.0,0.0
1788070139.4,0.00,756.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.286,9.37,91.0,47.0,0.0
1788070139.6,0.00,757.0,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.12,1.312,9.37,91.0,47.0,0.0
1788070139.8,0.00,757.2,0,0.260,0.000,0.0000,0,False,False,P,False,87.8,0.00,109770,189.47891,54.90,1.269,9.37,91.0,47.0,0.0
