t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1788055646.6,0.00,836.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,72.16,1.388,9.55,61.0,43.0,0.0
1788055646.8,0.00,836.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,72.16,1.401,9.55,61.0,43.0,0.0
1788055647.0,0.00,835.2,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,72.55,1.388,9.55,61.0,43.0,0.0
1788055647.2,0.00,835.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,71.37,1.358,9.55,61.0,43.0,0.0
1788055647.4,0.00,836.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,72.55,1.388,9.55,61.0,43.0,0.0
1788055647.6,0.00,836.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,70.98,1.371,9.55,61.0,43.0,0.0
1788055647.8,0.00,835.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,71.37,1.358,9.55,61.0,43.0,0.0
1788055648.0,0.00,833.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109660,103.91679,72.16,1.358,9.55,61.0,43.0,0.0
1788055648.2,0.00,836.0,0,0.260,0.000,0.0000,0,False,False,P,False,55.1,0.00,109660,103.91679,70.98,1.388,9.55,61.0,43.0,0.0
1788055648.4,0.00,836.8,0,0.260,0.000,0.0000,0,False,False,P,False,55.1,0.00,109660,103.91679,72.16,1.388,9.55,61.0,43.0,0.0
1788055648.6,0.00,835.2,0,0.260,0.000,0.0000,0,False,False,P,False,55.1,0.00,109660,103.91679,72.55,1.358,9.55,61.0,43.0,0.0
