t,speed,rpm,gear,ratio,mech,slip,tcc,locked,hold,range,shifting,atf,volt,odo,trip_km,fuel_pt,rate_lh,eco,coolant,map,load
1787963225.4,0.00,699.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.121,10.43,90.0,44.0,0.0
1787963225.7,0.00,700.8,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.104,10.43,90.0,44.0,0.0
1787963225.9,0.00,704.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963226.1,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963226.3,0.00,709.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.078,10.42,90.0,44.0,0.0
1787963226.5,0.00,708.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.078,10.42,90.0,44.0,0.0
1787963226.7,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963226.9,0.00,705.0,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963227.1,0.00,702.5,0,0.260,0.000,0.0000,0,False,False,P,False,0.0,0.00,109560,11.45710,95.29,1.091,10.42,90.0,44.0,0.0
1787963227.3,0.00,701.0,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.121,10.42,90.0,44.0,0.0
1787963227.5,0.00,699.2,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963227.7,0.00,697.8,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.121,10.42,90.0,44.0,0.0
1787963227.9,0.00,698.8,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963228.1,0.00,700.5,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.091,10.42,90.0,44.0,0.0
1787963228.3,0.00,702.5,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.121,10.42,90.0,44.0,0.0
1787963228.5,0.00,704.8,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.091,10.42,90.0,44.0,0.0
1787963228.7,0.00,706.5,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.104,10.42,90.0,44.0,0.0
1787963228.9,0.00,707.2,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.133,10.42,90.0,44.0,0.0
1787963229.1,0.00,707.5,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.121,10.42,90.0,44.0,0.0
1787963229.3,0.00,710.2,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.078,10.41,90.0,44.0,0.0
1787963229.5,0.00,709.8,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.104,10.41,90.0,44.0,0.0
1787963229.7,0.00,709.5,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.104,10.41,90.0,44.0,0.0
1787963229.9,0.00,708.0,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.053,10.41,90.0,43.0,0.0
1787963230.1,0.00,704.0,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.091,10.41,90.0,44.0,0.0
1787963230.3,0.00,703.0,0,0.260,0.000,0.0000,0,False,False,P,False,70.0,0.00,109560,11.45710,95.29,1.091,10.41,90.0,44.0,0.0
