t,pid,b1,b2,coolant,speed
1788197341.69,0000,190,63,0,0.0
1788197341.72,0002,0,0,34,0.0
1788197341.73,010B,47,0,34,0.0
1788197341.76,0003,2,0,34,0.0
1788197341.78,0110,2,103,34,0.0
1788197341.79,0005,74,0,34,0.0
1788197341.82,0006,117,0,34,0.0
1788197341.83,010B,46,0,34,0.0
1788197341.85,0007,131,0,34,0.0
1788197341.88,000B,47,0,34,0.0
1788197341.92,000C,21,101,34,0.0
1788197341.93,010B,47,0,34,0.0
1788197341.95,000D,0,0,34,0.0
1788197341.98,000E,143,0,34,0.0
1788197341.98,0110,2,86,34,0.0
1788197342.01,000F,70,0,34,0.0
1788197342.03,010B,47,0,34,0.0
1788197342.04,0010,2,103,34,0.0
1788197342.08,0011,29,0,34,0.0
1788197342.08,0110,2,103,34,0.0
1788197342.11,0013,1,0,34,0.0
1788197342.13,010B,47,0,34,0.0
1788197342.14,001C,10,0,34,0.0
1788197342.17,001F,0,36,34,0.0
1788197342.18,0110,2,108,34,0.0
1788197342.21,0020,128,21,34,0.0
1788197342.23,010B,47,0,34,0.0
1788197342.24,0021,0,0,34,0.0
1788197342.28,002C,0,0,34,0.0
1788197342.28,0110,2,86,34,0.0
1788197342.31,002E,0,0,34,0.0
1788197342.33,010B,47,0,34,0.0
1788197342.34,0030,255,0,34,0.0
1788197342.37,003C,5,118,34,0.0
1788197342.38,0110,2,86,34,0.0
1788197342.40,0040,104,0,34,0.0
1788197342.43,010B,47,0,34,0.0
1788197342.44,0042,55,43,34,0.0
1788197342.47,0043,0,85,34,0.0
1788197342.48,0110,2,113,34,0.0
1788197342.50,0200,0,0,34,0.0
1788197342.53,0202,0,0,34,0.0
1788197342.53,010B,46,0,34,0.0
1788197342.56,0900,6,124,34,0.0
1788197342.58,0110,2,81,34,0.0
1788197342.60,0968,0,0,34,0.0
1788197342.63,096E,21,70,34,0.0
1788197342.63,010B,47,0,34,0.0
1788197342.67,097C,112,252,34,0.0
1788197342.68,0110,2,92,34,0.0
1788197342.69,098E,0,0,34,0.0
1788197342.73,1101,1,0,34,0.0
1788197342.76,1103,20,0,34,0.0
1788197342.78,0110,2,97,34,0.0
1788197342.80,1104,1,0,34,0.0
1788197342.83,114A,98,64,34,0.0
1788197342.83,010B,46,0,34,0.0
1788197342.86,114D,123,128,34,0.0
1788197342.89,0110,2,97,34,0.0
1788197342.92,1154,29,128,34,0.0
1788197342.93,010B,46,0,34,0.0
1788197342.96,1169,29,125,34,0.0
1788197342.98,0110,2,103,34,0.0
1788197342.99,1173,1,109,34,0.0
1788197343.02,1177,27,48,34,0.0
1788197343.03,010B,46,0,34,0.0
1788197343.05,1410,1,115,34,0.0
1788197343.08,1631,1,0,34,0.0
1788197343.12,1678,0,0,34,0.0
1788197343.13,010B,46,0,35,0.0
1788197343.15,1681,0,0,35,0.0
1788197343.18,16CD,0,0,35,0.0
1788197343.18,0110,2,97,35,0.0
1788197343.21,16CE,0,0,35,0.0
