t,pid,b1,b2,coolant,speed
1787971849.05,0000,190,63,0,0.0
1787971849.08,0002,0,0,0,0.0
1787971849.11,0003,2,0,0,0.0
1787971849.14,0005,113,0,73,0.0
1787971849.18,0006,147,0,73,0.0
1787971849.21,0007,127,0,73,0.0
1787971849.25,000B,46,0,73,0.0
1787971849.28,000C,11,243,73,0.0
1787971849.31,000D,0,0,73,0.0
1787971849.34,000E,136,0,73,0.0
1787971849.37,000F,104,0,73,0.0
1787971849.41,0010,1,47,73,0.0
1787971849.44,0011,30,0,73,0.0
1787971849.47,0013,1,0,73,0.0
1787971849.51,001C,10,0,73,0.0
1787971849.53,001F,0,24,73,0.0
1787971849.57,0020,128,21,73,0.0
1787971849.61,0021,0,0,73,0.0
1787971849.64,002C,0,0,73,0.0
1787971849.67,002E,0,0,73,0.0
1787971849.70,0030,255,0,73,0.0
1787971849.73,003C,20,158,73,0.0
1787971849.77,0040,104,0,73,0.0
1787971849.80,0042,52,244,73,0.0
1787971849.83,0043,0,79,73,0.0
1787971849.86,0200,0,0,73,0.0
1787971849.89,0202,0,0,73,0.0
1787971849.93,0900,6,124,73,0.0
1787971849.96,0968,0,0,73,0.0
1787971849.99,096E,11,196,73,0.0
1787971850.02,097C,108,134,73,0.0
1787971850.05,098E,0,0,73,0.0
1787971850.09,1101,1,0,73,0.0
1787971850.12,1103,12,0,73,0.0
1787971850.14,1104,1,0,73,0.0
1787971850.18,114A,41,192,73,0.0
1787971850.21,114D,52,192,73,0.0
