t,pid,b1,b2,coolant,speed
1788260604.15,0000,190,63,0,21.4
1788260604.18,0002,0,0,0,21.5
1788260604.20,0110,1,43,0,21.4
1788260604.21,0003,2,0,0,21.4
1788260604.24,0005,130,0,90,21.5
1788260604.25,010B,45,0,90,21.5
1788260604.28,0006,127,0,90,21.3
1788260604.30,0110,1,37,90,21.3
1788260604.31,0007,126,0,90,21.3
1788260604.34,000B,45,0,90,21.3
1788260604.35,010B,45,0,90,21.3
1788260604.37,000C,13,24,90,21.2
1788260604.40,0110,1,120,90,21.3
1788260604.41,000D,22,0,90,21.3
1788260604.44,000E,107,0,90,21.2
1788260604.45,010B,45,0,90,21.2
1788260604.47,000F,93,0,90,21.1
1788260604.50,0110,0,230,90,21.1
1788260604.51,0010,0,233,90,21.1
1788260604.54,0011,30,0,90,21.1
1788260604.55,010B,43,0,90,21.1
1788260604.57,0013,1,0,90,21.0
1788260604.60,0110,0,216,90,21.0
1788260604.60,1103,0,0,90,21.0
1788260604.64,001F,0,56,90,21.0
1788260604.65,010B,42,0,90,21.0
1788260604.67,0020,128,21,90,20.9
1788260604.70,0021,0,0,90,21.0
1788260604.73,002C,0,0,90,21.0
1788260604.75,010B,40,0,90,20.9
1788260604.75,3201,16,84,90,20.9
1788260604.76,002E,0,0,90,20.8
1788260604.80,0030,255,0,90,20.9
1788260604.83,003C,25,53,90,20.7
1788260604.85,010B,39,0,90,20.7
1788260604.86,0040,104,0,90,20.7
1788260604.89,0042,53,82,90,20.8
1788260604.90,0110,0,213,90,20.8
1788260604.92,0043,0,61,90,20.8
1788260604.95,010B,39,0,90,20.5
1788260604.96,0200,0,0,90,20.5
1788260604.99,0202,0,0,90,20.6
1788260605.00,0110,1,246,90,20.6
1788260605.02,0900,6,9,90,20.8
1788260605.05,010B,42,0,90,20.7
1788260605.05,0968,0,0,90,20.7
1788260605.09,096E,11,184,90,20.8
1788260605.10,0110,1,233,90,20.8
1788260605.12,097C,109,195,90,20.6
1788260605.15,010B,46,0,90,20.6
1788260605.16,098E,0,0,90,20.6
1788260605.19,1101,137,0,90,20.6
1788260605.20,0110,1,104,90,20.6
1788260605.22,1103,0,0,90,20.6
1788260605.25,1104,0,0,90,20.5
1788260605.28,114A,53,192,90,20.5
1788260605.30,0110,1,47,90,20.5
1788260605.32,114D,35,64,90,20.6
1788260605.35,1153,61,136,90,20.4
1788260605.38,1154,29,192,90,20.6
1788260605.40,0110,1,37,90,20.4
1788260605.41,1169,29,176,90,20.4
1788260605.44,1173,1,199,90,20.6
1788260605.45,010B,46,0,90,20.6
1788260605.48,1177,21,84,90,20.4
1788260605.50,0110,1,24,90,20.5
1788260605.51,1410,1,75,90,20.5
1788260605.54,1631,1,0,90,20.4
1788260605.55,010B,45,0,90,20.4
1788260605.57,1678,0,0,90,20.3
1788260605.60,0110,0,216,90,20.4
1788260605.60,1681,0,0,90,20.4
1788260605.64,16CD,0,0,90,20.2
1788260605.65,010B,43,0,90,20.2
1788260605.67,16CE,0,0,90,20.2
1788260605.70,0110,0,210,90,20.3
1788260605.70,1101,9,0,90,20.3
1788260605.73,16E8,72,226,90,20.2
1788260605.75,010B,42,0,90,20.4
1788260605.76,16E9,0,117,90,20.2
1788260605.80,16F0,3,131,90,20.3
1788260605.80,0110,0,213,90,20.3
1788260605.83,1704,0,0,90,20.2
1788260605.85,010B,40,0,90,20.2
1788260605.86,1706,128,0,90,20.2
1788260605.89,1709,0,0,90,20.2
1788260605.90,0110,0,219,90,20.2
1788260605.93,1717,0,0,90,20.3
1788260605.95,010B,39,0,90,20.1
1788260605.96,1718,1,0,90,20.1
1788260605.99,1746,0,0,90,20.2
1788260606.00,0110,0,210,90,20.2
1788260606.02,1782,163,128,90,20.2
1788260606.05,010B,39,0,90,20.1
1788260606.05,1783,110,192,90,20.1
1788260606.09,17A0,33,0,90,20.1
1788260606.10,0110,0,213,90,20.1
1788260606.12,17A6,0,0,90,20.1
1788260606.15,010B,38,0,90,20.0
1788260606.15,3201,15,100,90,20.0
1788260606.16,17B0,21,0,90,20.0
1788260606.19,17B1,8,0,90,20.0
1788260606.20,0110,0,216,90,20.0
1788260606.22,17B2,4,0,90,19.9
1788260606.25,010B,38,0,90,19.9
1788260606.25,17B3,119,0,90,19.9
1788260606.28,17B5,81,0,90,19.8
1788260606.30,0110,0,216,90,19.8
1788260606.32,17B6,0,0,90,20.0
1788260606.35,010B,37,0,90,20.0
1788260606.38,17BA,0,0,90,20.0
1788260606.40,0110,0,219,90,19.9
1788260606.40,1103,0,0,90,19.9
1788260606.42,17BB,0,0,90,19.9
1788260606.45,17BC,0,0,90,19.9
1788260606.48,17BD,77,0,90,19.7
1788260606.50,0110,0,224,90,19.7
1788260606.52,17BE,0,189,90,19.8
1788260606.55,17C1,87,0,90,19.7
1788260606.58,3201,15,10,90,19.7
1788260606.60,0110,1,81,90,19.6
1788260606.61,990A,45,0,90,19.6
1788260606.64,996E,12,248,90,19.7
1788260606.65,010B,40,0,90,19.7
1788260606.68,A211,0,0,90,19.8
1788260606.70,0110,1,89,90,19.8
1788260606.70,17B3,119,0,90,19.8
1788260606.72,D100,129,0,90,19.7
1788260606.75,E21B,90,74,90,19.7
1788260606.78,E21C,49,56,90,19.6
1788260606.80,0110,1,37,90,19.5
1788260606.81,E21D,56,56,90,19.5
1788260606.84,E21E,70,0,90,19.4
1788260606.85,010B,42,0,90,19.4
1788260606.88,E6F0,90,74,90,19.4
1788260606.90,0110,1,33,90,19.5
1788260606.91,E6F2,240,0,90,19.5
