t,pid,b1,b2,coolant,speed
1788104822.78,0000,190,63,0,0.0
1788104822.79,0110,1,1,0,0.0
1788104822.81,0002,0,0,0,0.0
1788104822.83,010B,43,0,0,0.0
1788104822.84,0003,2,0,0,0.0
1788104822.88,0005,128,0,88,0.0
1788104822.89,0110,0,254,88,0.0
1788104822.91,0006,127,0,88,0.0
1788104822.94,010B,43,0,88,0.0
1788104822.94,0007,134,0,88,0.0
1788104822.98,000B,43,0,88,0.0
1788104822.98,0110,0,248,88,0.0
1788104823.01,000C,11,1,88,0.0
1788104823.04,010B,43,0,88,0.0
1788104823.04,000D,0,0,88,0.0
1788104823.07,000E,143,0,88,0.0
1788104823.08,0110,0,251,88,0.0
1788104823.11,000F,97,0,88,0.0
1788104823.14,0010,1,1,88,0.0
1788104823.17,0011,30,0,88,0.0
1788104823.18,0110,0,248,88,0.0
1788104823.20,0013,1,0,88,0.0
1788104823.23,001C,10,0,88,0.0
1788104823.27,001F,0,230,88,0.0
1788104823.28,0110,0,248,88,0.0
1788104823.31,0020,128,21,88,0.0
1788104823.34,0021,0,0,88,0.0
1788104823.37,002C,0,0,88,0.0
1788104823.38,0110,0,248,88,0.0
1788104823.39,0142,53,125,88,0.0
1788104823.40,002E,35,0,88,0.0
1788104823.43,0030,255,0,88,0.0
1788104823.47,003C,20,226,88,0.0
1788104823.49,0110,0,245,88,0.0
1788104823.50,0040,104,0,88,0.0
1788104823.53,0042,53,118,88,0.0
1788104823.54,010B,43,0,88,0.0
1788104823.56,0043,0,69,88,0.0
1788104823.58,0110,0,248,88,0.0
1788104823.59,0200,0,0,88,0.0
1788104823.63,0202,0,0,88,0.0
1788104823.63,010B,43,0,88,0.0
1788104823.66,0900,6,59,88,0.0
1788104823.68,0110,0,254,88,0.0
1788104823.69,0968,0,0,88,0.0
1788104823.72,096E,10,240,88,0.0
1788104823.73,010B,43,0,88,0.0
1788104823.75,097C,109,171,88,0.0
1788104823.78,0110,0,248,88,0.0
1788104823.79,098E,0,0,88,0.0
1788104823.83,1101,1,0,88,0.0
1788104823.83,010B,43,0,88,0.0
1788104823.86,1103,4,0,88,0.0
1788104823.88,0110,0,248,88,0.0
1788104823.89,1104,1,0,88,0.0
