t,pid,b1,b2,coolant,speed
1788079855.24,0000,190,63,0,0.0
1788079855.28,0002,0,0,0,0.0
1788079855.31,0003,2,0,81,0.0
1788079855.34,0005,121,0,81,0.0
1788079855.37,0006,147,0,81,0.0
1788079855.41,0007,129,0,81,0.0
1788079855.44,000B,44,0,81,0.0
1788079855.47,000C,11,44,81,0.0
1788079855.50,000D,0,0,81,0.0
1788079855.53,000E,136,0,81,0.0
1788079855.56,000F,105,0,81,0.0
1788079855.60,0010,1,14,81,0.0
1788079855.63,0011,30,0,81,0.0
1788079855.66,0013,1,0,81,0.0
1788079855.69,001C,10,0,81,0.0
1788079855.72,001F,0,25,81,0.0
1788079855.76,0020,128,21,81,0.0
1788079855.79,0021,0,0,81,0.0
1788079855.83,002C,0,0,81,0.0
1788079855.86,002E,0,0,81,0.0
1788079855.89,0030,255,0,81,0.0
1788079855.92,003C,22,95,81,0.0
1788079855.96,0040,104,0,81,0.0
1788079855.99,0042,52,224,81,0.0
1788079856.02,0043,0,73,81,0.0
1788079856.05,0200,0,0,81,0.0
1788079856.08,0202,0,0,81,0.0
1788079856.12,0900,6,79,81,0.0
1788079856.15,0968,0,0,81,0.0
1788079856.18,096E,10,240,81,0.0
1788079856.21,097C,108,107,81,0.0
1788079856.24,098E,0,0,81,0.0
1788079856.28,1101,1,0,81,0.0
1788079856.31,1103,4,0,81,0.0
1788079856.34,1104,1,0,81,0.0
1788079856.37,114A,40,128,81,0.0
1788079856.40,114D,43,192,81,0.0
1788079856.44,1153,60,65,81,0.0
