t,pid,b1,b2,coolant,speed
1788066745.64,0000,190,63,0,0.0
1788066745.67,0002,0,0,0,0.0
1788066745.69,010B,48,0,91,0.0
1788066745.71,0003,2,0,91,0.0
1788066745.74,0110,1,50,91,0.0
1788066745.75,0005,131,0,91,0.0
1788066745.78,0006,134,0,91,0.0
1788066745.79,010B,48,0,91,0.0
1788066745.81,0007,131,0,91,0.0
1788066745.84,0110,1,57,91,0.0
1788066745.84,000B,48,0,91,0.0
1788066745.87,000C,11,198,91,0.0
1788066745.89,010B,48,0,91,0.0
1788066745.91,000D,0,0,91,0.0
1788066745.94,000E,144,0,91,0.0
1788066745.97,000F,109,0,91,0.0
1788066745.99,010B,48,0,91,0.0
1788066746.00,0010,1,60,91,0.0
1788066746.03,0011,30,0,91,0.0
1788066746.04,0110,1,57,91,0.0
1788066746.07,0013,1,0,91,0.0
1788066746.09,010B,48,0,91,0.0
1788066746.10,001C,10,0,91,0.0
1788066746.13,001F,0,36,91,0.0
1788066746.14,0110,1,64,91,0.0
1788066746.16,0020,128,21,91,0.0
1788066746.19,010B,48,0,91,0.0
1788066746.19,0021,0,0,91,0.0
1788066746.23,002C,0,0,91,0.0
1788066746.24,0110,1,53,91,0.0
1788066746.26,002E,0,0,91,0.0
1788066746.29,010B,48,0,91,0.0
1788066746.29,0030,255,0,91,0.0
1788066746.32,003C,25,183,91,0.0
1788066746.34,0110,1,60,91,0.0
1788066746.35,0040,104,0,91,0.0
1788066746.39,010B,49,0,91,0.0
1788066746.43,0043,0,80,91,0.0
1788066746.44,0110,1,53,91,0.0
1788066746.46,0200,0,0,91,0.0
1788066746.49,0202,0,0,91,0.0
1788066746.52,0900,6,159,91,0.0
1788066746.54,0110,1,53,91,0.0
1788066746.55,0968,0,0,91,0.0
1788066746.59,096E,11,184,91,0.0
1788066746.62,097C,108,20,91,0.0
1788066746.64,0110,1,57,91,0.0
1788066746.65,098E,0,0,91,0.0
1788066746.69,1101,1,0,91,0.0
1788066746.72,1103,12,0,91,0.0
1788066746.74,0110,1,57,91,0.0
1788066746.75,1104,1,0,91,0.0
1788066746.79,114A,36,64,91,0.0
1788066746.82,114D,33,192,91,0.0
1788066746.84,0110,1,53,91,0.0
1788066746.85,1153,66,164,91,0.0
1788066746.88,1154,29,192,91,0.0
1788066746.89,010B,49,0,91,0.0
1788066746.91,1169,29,189,91,0.0
1788066746.94,0110,1,60,91,0.0
1788066746.95,1173,0,190,91,0.0
1788066746.98,1177,21,244,91,0.0
1788066746.99,010B,49,0,91,0.0
1788066747.01,1410,1,116,91,0.0
1788066747.04,0110,1,53,91,0.0
1788066747.04,1631,1,0,91,0.0
1788066747.07,1678,0,0,91,0.0
1788066747.09,010B,49,0,91,0.0
