t,pid,b1,b2,coolant,speed
1787944541.77,0000,190,63,0,0.0
1787944541.78,010B,43,0,0,0.0
1787944541.80,0002,0,0,0,0.0
1787944541.84,0003,2,0,0,0.0
1787944541.87,0005,131,0,91,0.0
1787944541.88,010B,43,0,91,0.0
1787944541.90,0006,128,0,91,0.0
1787944541.93,0007,130,0,91,0.0
1787944541.93,0110,0,251,91,0.0
1787944541.97,000B,43,0,91,0.0
1787944541.98,010B,43,0,91,0.0
1787944542.00,000C,11,37,91,0.0
1787944542.04,000D,0,0,91,0.0
1787944542.07,000E,143,0,91,0.0
1787944542.08,010B,43,0,91,0.0
1787944542.10,000F,109,0,91,0.0
1787944542.13,0010,0,251,91,0.0
1787944542.13,0142,53,28,91,0.0
1787944542.16,0011,30,0,91,0.0
1787944542.18,010B,43,0,91,0.0
1787944542.20,0013,1,0,91,0.0
1787944542.23,001C,10,0,91,0.0
1787944542.23,0110,0,251,91,0.0
1787944542.26,001F,17,49,91,0.0
1787944542.28,010B,43,0,91,0.0
1787944542.30,0020,128,21,91,0.0
1787944542.33,0021,0,0,91,0.0
1787944542.36,002C,0,0,91,0.0
1787944542.38,010B,43,0,91,0.0
1787944542.40,002E,27,0,91,0.0
1787944542.43,0030,255,0,91,0.0
1787944542.43,0110,0,251,91,0.0
1787944542.46,003C,21,27,91,0.0
1787944542.48,010B,43,0,91,0.0
1787944542.49,0040,104,0,91,0.0
1787944542.52,0042,53,26,91,0.0
1787944542.53,0110,0,251,91,0.0
1787944542.56,0043,0,69,91,0.0
1787944542.58,010B,43,0,91,0.0
1787944542.62,0202,0,0,91,0.0
1787944542.63,0110,1,4,91,0.0
1787944542.65,0900,6,49,91,0.0
1787944542.68,0968,0,0,91,0.0
1787944542.72,096E,10,254,91,0.0
1787944542.73,0110,0,254,91,0.0
1787944542.75,097C,108,216,91,0.0
1787944542.78,098E,0,0,91,0.0
1787944542.78,010B,43,0,91,0.0
1787944542.81,1101,1,0,91,0.0
1787944542.83,0110,1,1,91,0.0
1787944542.85,1103,4,0,91,0.0
1787944542.88,1104,1,0,91,0.0
1787944542.92,114A,36,128,91,0.0
1787944542.93,0110,0,254,91,0.0
1787944542.95,114D,34,64,91,0.0
1787944542.98,1153,58,71,91,0.0
1787944542.98,010B,43,0,91,0.0
1787944543.01,1154,29,192,91,0.0
1787944543.03,0110,0,251,91,0.0
1787944543.05,1169,29,163,91,0.0
1787944543.08,1173,3,32,91,0.0
1787944543.08,010B,43,0,91,0.0
1787944543.11,1177,20,100,91,0.0
1787944543.13,0110,0,245,91,0.0
1787944543.14,17B3,129,0,91,0.0
1787944543.17,1631,1,0,91,0.0
1787944543.18,010B,43,0,91,0.0
1787944543.20,1678,0,0,91,0.0
1787944543.23,0110,1,1,91,0.0
1787944543.24,1681,0,0,91,0.0
1787944543.27,16CD,0,0,91,0.0
1787944543.28,010B,43,0,91,0.0
1787944543.31,16CE,255,248,91,0.0
1787944543.33,0110,0,251,91,0.0
1787944543.34,16CF,13,143,91,0.0
1787944543.37,16E8,83,60,91,0.0
1787944543.38,010B,43,0,91,0.0
1787944543.40,16E9,0,118,91,0.0
1787944543.43,0110,0,254,91,0.0
1787944543.44,16F0,3,131,91,0.0
1787944543.47,1704,0,0,91,0.0
1787944543.48,010B,43,0,91,0.0
1787944543.50,1706,128,0,91,0.0
1787944543.53,1709,0,0,91,0.0
1787944543.56,1717,1,0,91,0.0
1787944543.58,010B,43,0,91,0.0
1787944543.60,1718,1,0,91,0.0
1787944543.63,1746,0,0,91,0.0
1787944543.63,0110,0,251,91,0.0
1787944543.66,1782,117,64,91,0.0
1787944543.68,010B,43,0,91,0.0
1787944543.69,1783,110,192,91,0.0
1787944543.73,17A0,30,0,91,0.0
1787944543.73,0110,1,1,91,0.0
1787944543.76,17A6,0,0,91,0.0
1787944543.78,010B,43,0,91,0.0
1787944543.80,17B0,18,0,91,0.0
1787944543.83,17B1,32,0,91,0.0
1787944543.83,0110,0,245,91,0.0
1787944543.86,17B2,4,0,91,0.0
1787944543.88,010B,43,0,91,0.0
1787944543.89,17B3,129,0,91,0.0
1787944543.92,17B5,80,0,91,0.0
1787944543.93,0110,0,251,91,0.0
1787944543.96,17B6,0,0,91,0.0
1787944543.99,17B8,239,0,91,0.0
1787944544.02,17BA,0,0,91,0.0
1787944544.03,0110,0,251,91,0.0
1787944544.05,17BB,0,0,91,0.0
1787944544.08,17BC,0,0,91,0.0
1787944544.12,17BD,62,0,91,0.0
1787944544.13,0110,0,251,91,0.0
1787944544.15,17BE,0,0,91,0.0
1787944544.18,17C1,234,0,91,0.0
1787944544.18,010B,43,0,91,0.0
1787944544.21,3201,23,112,91,0.0
1787944544.23,0110,0,248,91,0.0
1787944544.24,0105,131,0,91,0.0
1787944544.28,010F,109,0,91,0.0
1787944544.28,010B,43,0,91,0.0
1787944544.31,0110,0,254,91,0.0
1787944544.33,0110,1,1,91,0.0
1787944544.34,010B,43,0,91,0.0
1787944544.37,0106,126,0,91,0.0
1787944544.38,010B,43,0,91,0.0
1787944544.41,0107,130,0,91,0.0
1787944544.43,0110,0,251,91,0.0
1787944544.44,010E,147,0,91,0.0
1787944544.47,0142,53,13,91,0.0
1787944544.48,010B,43,0,91,0.0
1787944544.51,0000,190,63,91,0.0
1787944544.53,0110,0,248,91,0.0
1787944544.54,0002,0,0,91,0.0
1787944544.57,0003,2,0,91,0.0
1787944544.58,010B,43,0,91,0.0
1787944544.60,0005,131,0,91,0.0
1787944544.63,0110,0,251,91,0.0
1787944544.64,0006,127,0,91,0.0
1787944544.67,0007,130,0,91,0.0
1787944544.68,010B,43,0,91,0.0
1787944544.70,000B,43,0,91,0.0
1787944544.73,000C,10,229,91,0.0
1787944544.73,0110,0,254,91,0.0
1787944544.77,000D,0,0,91,0.0
1787944544.78,010B,43,0,91,0.0
1787944544.80,000E,148,0,91,0.0
1787944544.84,000F,109,0,91,0.0
1787944544.87,0010,0,245,91,0.0
1787944544.88,010B,43,0,91,0.0
1787944544.90,0011,29,0,91,0.0
1787944544.93,0013,1,0,91,0.0
1787944544.93,0110,0,254,91,0.0
1787944544.96,001C,10,0,91,0.0
1787944544.98,010B,43,0,91,0.0
1787944545.00,001F,17,51,91,0.0
1787944545.03,0020,128,21,91,0.0
1787944545.03,0110,0,245,91,0.0
1787944545.06,0021,0,0,91,0.0
1787944545.08,010B,43,0,91,0.0
1787944545.09,002C,0,0,91,0.0
1787944545.12,002E,27,0,91,0.0
1787944545.13,0110,0,242,91,0.0
1787944545.14,17B3,129,0,91,0.0
1787944545.16,0030,255,0,91,0.0
1787944545.18,010B,43,0,91,0.0
1787944545.19,003C,21,27,91,0.0
