t,pid,b1,b2,coolant,speed
1787971860.85,0000,190,63,0,0.0
1787971860.86,0110,1,53,0,0.0
1787971860.89,0002,0,0,0,0.0
1787971860.92,0003,2,0,0,0.0
1787971860.95,0005,113,0,73,0.0
1787971860.96,0110,1,50,73,0.0
1787971860.98,0006,142,0,73,0.0
1787971861.01,0007,127,0,73,0.0
1787971861.05,000B,46,0,73,0.0
1787971861.06,0110,1,50,73,0.0
1787971861.08,000C,11,221,73,0.0
1787971861.11,000D,0,0,73,0.0
1787971861.11,010B,46,0,73,0.0
1787971861.15,000E,139,0,73,0.0
1787971861.16,0110,1,50,73,0.0
1787971861.18,000F,103,0,73,0.0
1787971861.21,0010,1,57,73,0.0
1787971861.21,010B,46,0,73,0.0
1787971861.25,0011,30,0,73,0.0
1787971861.26,0110,1,60,73,0.0
1787971861.27,0013,1,0,73,0.0
1787971861.30,001C,10,0,73,0.0
1787971861.31,010B,46,0,73,0.0
1787971861.33,001F,0,36,73,0.0
1787971861.36,0110,1,50,73,0.0
1787971861.37,0020,128,21,73,0.0
1787971861.40,0021,0,0,73,0.0
1787971861.41,010B,46,0,73,0.0
1787971861.44,002C,0,0,73,0.0
1787971861.46,0110,1,53,73,0.0
1787971861.50,0030,255,0,73,0.0
1787971861.51,010B,46,0,73,0.0
1787971861.53,003C,20,173,73,0.0
1787971861.57,0040,104,0,73,0.0
1787971861.60,0042,53,6,73,0.0
1787971861.61,010B,46,0,73,0.0
1787971861.63,0043,0,78,74,0.0
1787971861.66,0200,0,0,74,0.0
1787971861.66,0110,1,50,74,0.0
1787971861.69,0202,0,0,74,0.0
1787971861.71,010B,46,0,74,0.0
1787971861.73,0900,6,119,74,0.0
1787971861.76,0968,0,0,74,0.0
1787971861.76,0110,1,47,74,0.0
1787971861.79,096E,11,184,74,0.0
1787971861.81,010B,46,0,74,0.0
1787971861.82,097C,108,153,73,0.0
1787971861.85,098E,0,0,73,0.0
1787971861.86,0110,1,47,73,0.0
1787971861.89,1101,1,0,73,0.0
1787971861.91,010B,46,0,73,0.0
1787971861.93,1103,12,0,74,0.0
1787971861.96,1104,1,0,74,0.0
1787971861.96,0110,1,53,74,0.0
1787971861.99,114A,42,64,74,0.0
1787971862.01,010B,46,0,74,0.0
1787971862.02,114D,51,128,74,0.0
1787971862.05,1153,64,174,74,0.0
1787971862.06,0110,1,47,74,0.0
1787971862.09,1154,29,128,74,0.0
1787971862.12,1169,29,168,74,0.0
1787971862.15,1173,2,143,74,0.0
1787971862.17,0110,1,53,74,0.0
1787971862.18,1177,21,184,74,0.0
1787971862.21,1410,1,113,74,0.0
1787971862.25,1631,1,0,74,0.0
1787971862.26,0110,1,53,74,0.0
1787971862.27,17B3,117,0,74,0.0
1787971862.28,1678,0,0,74,0.0
1787971862.31,1681,0,0,74,0.0
1787971862.31,010B,46,0,74,0.0
1787971862.34,16CD,0,0,74,0.0
1787971862.36,0110,1,57,74,0.0
1787971862.37,16CE,255,247,74,0.0
1787971862.41,16CF,13,60,74,0.0
1787971862.41,010B,46,0,74,0.0
1787971862.44,16E8,88,175,74,0.0
1787971862.46,0110,1,50,74,0.0
1787971862.47,16E9,0,118,74,0.0
1787971862.50,16F0,3,131,74,0.0
1787971862.51,010B,46,0,74,0.0
1787971862.53,1704,0,0,74,0.0
1787971862.56,0110,1,53,74,0.0
1787971862.61,1709,0,0,74,0.0
1787971862.61,010B,46,0,74,0.0
1787971862.64,1717,1,0,74,0.0
1787971862.67,1718,1,0,74,0.0
1787971862.70,1746,0,0,74,0.0
1787971862.71,010B,46,0,74,0.0
1787971862.73,1782,146,64,74,0.0
1787971862.77,1783,110,192,74,0.0
1787971862.80,17A0,32,0,74,0.0
1787971862.81,010B,46,0,74,0.0
1787971862.83,17A6,0,0,74,0.0
1787971862.86,17B0,20,0,74,0.0
1787971862.86,0110,1,50,74,0.0
1787971862.89,17B1,32,0,74,0.0
1787971862.91,010B,46,0,74,0.0
1787971862.93,17B2,4,0,74,0.0
1787971862.96,17B3,117,0,74,0.0
1787971862.96,0110,1,47,74,0.0
1787971862.99,17B5,80,0,74,0.0
1787971863.02,17B6,0,0,74,0.0
1787971863.05,17B8,240,0,74,0.0
1787971863.06,0110,1,47,74,0.0
1787971863.09,17BA,0,0,74,0.0
1787971863.12,17BB,0,0,74,0.0
1787971863.15,17BC,0,0,74,0.0
1787971863.16,0110,1,53,74,0.0
1787971863.18,17BD,79,0,74,0.0
1787971863.21,17BE,0,0,74,0.0
1787971863.21,010B,46,0,74,0.0
1787971863.25,17C1,234,0,74,0.0
1787971863.26,0110,1,47,74,0.0
1787971863.28,3201,23,112,74,0.0
1787971863.31,990A,62,0,74,0.0
1787971863.31,010B,46,0,74,0.0
1787971863.34,996E,9,76,74,0.0
1787971863.36,0110,1,50,74,0.0
1787971863.37,A211,0,0,74,0.0
1787971863.41,D100,129,0,74,0.0
1787971863.41,010B,46,0,74,0.0
1787971863.44,E21B,90,74,74,0.0
1787971863.46,0110,1,57,74,0.0
1787971863.47,E21C,49,56,74,0.0
1787971863.51,E21D,56,56,74,0.0
1787971863.52,010B,46,0,74,0.0
1787971863.54,E21E,70,0,74,0.0
1787971863.57,0110,1,53,74,0.0
1787971863.57,E6F0,90,74,74,0.0
1787971863.61,E6F2,240,0,74,0.0
