t,pid,b1,b2,coolant,speed
1787988719.12,0000,190,63,0,0.0
1787988719.15,0002,0,0,0,0.0
1787988719.18,0003,2,0,40,0.0
1787988719.20,010B,51,0,40,0.0
1787988719.21,0005,80,0,40,0.0
1787988719.25,0006,125,0,40,0.0
1787988719.25,0110,2,113,40,0.0
1787988719.28,0007,126,0,40,0.0
1787988719.30,010B,51,0,40,0.0
1787988719.31,000B,51,0,40,0.0
1787988719.34,000C,19,230,40,0.0
1787988719.35,0110,2,135,40,0.0
1787988719.37,000D,0,0,40,0.0
1787988719.40,010B,51,0,40,0.0
1787988719.41,000E,134,0,40,0.0
1787988719.44,000F,80,0,40,0.0
1787988719.45,0110,2,113,40,0.0
1787988719.47,0010,2,113,41,0.0
1787988719.50,010B,51,0,41,0.0
1787988719.51,0011,29,0,41,0.0
1787988719.54,0013,1,0,41,0.0
1787988719.55,0110,2,124,41,0.0
1787988719.57,001C,10,0,41,0.0
1787988719.61,001F,0,35,41,0.0
1787988719.64,0020,128,21,41,0.0
1787988719.65,0110,2,113,41,0.0
1787988719.67,0021,0,0,41,0.0
1787988719.70,002C,0,0,41,0.0
1787988719.73,002E,0,0,41,0.0
1787988719.75,0110,2,124,41,0.0
1787988719.77,0030,255,0,41,0.0
1787988719.80,003C,8,120,41,0.0
1787988719.80,010B,51,0,41,0.0
1787988719.83,0040,104,0,41,0.0
1787988719.85,0110,2,119,41,0.0
1787988719.86,0042,54,96,41,0.0
1787988719.89,0043,0,95,41,0.0
1787988719.90,010B,51,0,41,0.0
1787988719.93,0200,0,0,41,0.0
1787988719.95,0110,2,130,41,0.0
1787988719.96,0202,0,0,41,0.0
1787988719.99,0900,6,219,41,0.0
1787988720.00,010B,51,0,41,0.0
1787988720.02,0968,0,0,41,0.0
1787988720.05,0110,2,108,41,0.0
1787988720.05,096E,19,144,41,0.0
1787988720.09,097C,111,74,41,0.0
1787988720.10,010B,51,0,41,0.0
1787988720.12,098E,0,0,41,0.0
1787988720.15,0110,2,113,41,0.0
1787988720.16,1101,1,0,41,0.0
1787988720.19,1103,28,0,41,0.0
1787988720.20,010B,51,0,41,0.0
1787988720.22,1104,1,0,41,0.0
1787988720.25,0110,2,119,41,0.0
1787988720.25,114A,77,0,41,0.0
1787988720.29,114D,109,0,41,0.0
1787988720.30,010B,51,0,41,0.0
1787988720.32,1153,89,74,41,0.0
1787988720.35,1154,29,128,41,0.0
1787988720.35,0110,2,130,41,0.0
1787988720.38,1169,29,128,41,0.0
1787988720.40,010B,51,0,41,0.0
1787988720.42,1173,2,208,41,0.0
1787988720.45,1177,27,88,41,0.0
1787988720.49,1410,1,141,41,0.0
1787988720.50,010B,51,0,41,0.0
1787988720.52,1631,1,0,41,0.0
1787988720.55,1678,0,0,41,0.0
1787988720.58,1681,0,0,41,0.0
1787988720.60,010B,51,0,41,0.0
1787988720.61,16CD,0,0,41,0.0
1787988720.65,16CE,0,0,41,0.0
1787988720.65,0110,2,119,41,0.0
1787988720.68,16CF,12,114,41,0.0
1787988720.70,010B,51,0,41,0.0
1787988720.71,16E8,65,220,41,0.0
1787988720.75,16E9,0,120,41,0.0
1787988720.78,16F0,3,131,41,0.0
1787988720.80,010B,51,0,41,0.0
1787988720.81,1704,0,0,41,0.0
1787988720.85,1706,128,0,41,0.0
1787988720.85,0110,2,92,41,0.0
1787988720.88,1709,0,0,41,0.0
1787988720.90,010B,51,0,41,0.0
1787988720.91,1717,1,0,41,0.0
1787988720.94,1718,1,0,41,0.0
1787988720.95,0110,2,103,41,0.0
1787988720.97,1746,0,0,41,0.0
1787988721.01,1782,183,0,41,0.0
1787988721.05,1783,110,192,41,0.0
1787988721.05,0110,2,103,41,0.0
1787988721.08,17A0,35,0,41,0.0
1787988721.10,010B,51,0,41,0.0
1787988721.11,17A6,0,0,41,0.0
1787988721.14,17B0,33,0,41,0.0
1787988721.15,0110,2,108,41,0.0
1787988721.17,17B1,32,0,41,0.0
1787988721.21,17B2,4,0,41,0.0
1787988721.24,17B3,87,0,41,0.0
1787988721.25,0110,2,108,41,0.0
1787988721.27,17B5,80,0,41,0.0
1787988721.30,17B6,0,0,41,0.0
1787988721.33,17B8,242,0,41,0.0
1787988721.35,0110,2,108,41,0.0
1787988721.37,17BA,0,0,41,0.0
1787988721.40,17BB,0,0,41,0.0
1787988721.40,010B,51,0,41,0.0
1787988721.43,17BC,0,0,41,0.0
1787988721.45,0110,2,92,41,0.0
1787988721.45,0142,54,76,41,0.0
1787988721.46,17BD,143,0,41,0.0
1787988721.50,17BE,0,0,41,0.0
1787988721.50,010B,51,0,41,0.0
1787988721.53,17C1,234,0,41,0.0
1787988721.55,0110,2,113,41,0.0
1787988721.56,3201,23,112,41,0.0
1787988721.59,990A,58,0,41,0.0
1787988721.60,010B,51,0,41,0.0
1787988721.62,996E,10,40,41,0.0
1787988721.65,0110,2,92,41,0.0
1787988721.65,A211,0,0,41,0.0
1787988721.69,D100,129,0,41,0.0
1787988721.70,010B,51,0,41,0.0
1787988721.72,E21B,90,74,41,0.0
1787988721.75,E21C,49,56,41,0.0
1787988721.75,0110,2,108,41,0.0
1787988721.78,E21D,56,56,41,0.0
1787988721.80,010B,51,0,41,0.0
1787988721.81,E21E,70,0,41,0.0
1787988721.86,E6F0,90,74,41,0.0
1787988721.89,E6F2,240,0,41,0.0
1787988721.90,010B,51,0,41,0.0
1787988721.92,E6F3,240,0,41,0.0
1787988721.95,0105,81,0,41,0.0
1787988721.95,0110,2,103,41,0.0
1787988721.98,010F,80,0,41,0.0
1787988722.00,010B,52,0,41,0.0
1787988722.01,0110,2,97,41,0.0
1787988722.04,010B,51,0,41,0.0
1787988722.05,0110,2,103,41,0.0
1787988722.07,0106,123,0,41,0.0
1787988722.10,010B,52,0,41,0.0
1787988722.11,0107,126,0,41,0.0
1787988722.14,010E,136,0,41,0.0
1787988722.15,0110,2,113,41,0.0
1787988722.17,0142,54,85,41,0.0
1787988722.20,010B,52,0,41,0.0
1787988722.21,0000,190,63,41,0.0
1787988722.24,0002,0,0,41,0.0
1787988722.25,0110,2,97,41,0.0
1787988722.27,0003,2,0,41,0.0
1787988722.30,0005,81,0,41,0.0
1787988722.33,0006,123,0,41,0.0
1787988722.35,0110,2,97,41,0.0
1787988722.37,0007,126,0,41,0.0
