t,pid,b1,b2,coolant,speed
1788187622.39,0000,190,63,0,0.0
1788187622.40,010B,32,0,0,0.0
1788187622.42,0002,0,0,0,0.0
1788187622.45,0003,2,0,0,0.0
1788187622.49,0005,101,0,61,0.0
1788187622.50,010B,32,0,61,0.0
1788187622.52,0006,120,0,61,0.0
1788187622.55,0007,130,0,61,0.0
1788187622.58,000B,32,0,61,0.0
1788187622.60,010B,32,0,61,0.0
1788187622.61,000C,13,42,61,0.0
1788187622.65,000D,0,0,61,0.0
1788187622.65,0110,0,242,61,0.0
1788187622.68,000E,150,0,61,0.0
1788187622.70,010B,32,0,61,0.0
1788187622.72,000F,68,0,61,0.0
1788187622.75,0010,0,245,61,0.0
1788187622.78,0011,29,0,61,0.0
1788187622.80,010B,32,0,61,0.0
1788187622.81,0013,1,0,61,0.0
1788187622.85,001C,10,0,61,0.0
1788187622.85,0110,0,245,61,0.0
1788187622.85,17B3,86,0,61,0.0
1788187622.88,001F,0,251,61,0.0
1788187622.90,010B,32,0,61,0.0
1788187622.91,0020,128,21,61,0.0
1788187622.94,0021,0,0,61,0.0
1788187622.95,0110,0,239,61,0.0
1788187622.97,002C,0,0,61,0.0
1788187623.00,010B,32,0,61,0.0
1788187623.01,002E,0,0,61,0.0
1788187623.04,0030,255,0,61,0.0
1788187623.05,0110,0,239,61,0.0
1788187623.08,003C,14,80,61,0.0
1788187623.10,010B,32,0,61,0.0
1788187623.11,0040,104,0,61,0.0
1788187623.14,0042,55,154,61,0.0
1788187623.15,0110,0,245,61,0.0
1788187623.17,0043,0,56,61,0.0
1788187623.21,0200,0,0,61,0.0
1788187623.24,0202,0,0,61,0.0
1788187623.25,0110,0,242,61,0.0
1788187623.27,0900,5,110,61,0.0
1788187623.30,0968,0,0,61,0.0
1788187623.33,096E,13,22,61,0.0
1788187623.35,0110,0,245,61,0.0
1788187623.37,097C,113,218,61,0.0
1788187623.40,098E,0,0,61,0.0
1788187623.40,010B,32,0,61,0.0
1788187623.43,1101,0,0,61,0.0
1788187623.45,0110,0,242,61,0.0
1788187623.46,1103,0,0,61,0.0
1788187623.49,1104,0,0,61,0.0
1788187623.50,010B,32,0,61,0.0
1788187623.53,114A,101,128,61,0.0
1788187623.55,0110,0,245,61,0.0
1788187623.57,114D,70,128,61,0.0
1788187623.60,1153,50,218,61,0.0
1788187623.60,010B,32,0,61,0.0
1788187623.63,1154,29,128,61,0.0
1788187623.65,0110,0,242,61,0.0
1788187623.66,1169,29,125,61,0.0
1788187623.70,1173,0,70,61,0.0
1788187623.70,010B,32,0,61,0.0
1788187623.73,1177,20,40,61,0.0
1788187623.75,0110,0,242,61,0.0
1788187623.76,1410,0,237,61,0.0
1788187623.79,1631,1,0,61,0.0
1788187623.80,010B,32,0,61,0.0
1788187623.82,1678,0,0,61,0.0
1788187623.85,0110,0,245,61,0.0
1788187623.85,1681,0,0,61,0.0
1788187623.89,16CD,0,0,61,0.0
1788187623.90,010B,32,0,61,0.0
1788187623.92,16CE,0,0,61,0.0
1788187623.95,0110,0,236,61,0.0
1788187623.99,16E8,53,52,61,0.0
1788187624.00,010B,32,0,61,0.0
1788187624.02,16E9,0,120,61,0.0
1788187624.05,16F0,3,131,61,0.0
1788187624.09,1704,0,0,61,0.0
1788187624.10,010B,32,0,61,0.0
1788187624.12,1706,128,0,61,0.0
1788187624.15,1709,0,0,61,0.0
1788187624.18,1717,1,0,61,0.0
1788187624.20,010B,32,0,61,0.0
1788187624.21,1718,1,0,61,0.0
1788187624.25,1746,0,0,61,0.0
1788187624.25,0110,0,242,61,0.0
1788187624.28,1782,201,192,61,0.0
1788187624.30,010B,32,0,61,0.0
1788187624.31,1783,110,192,61,0.0
1788187624.34,17A0,255,0,61,0.0
1788187624.35,0110,0,242,61,0.0
1788187624.37,17A6,0,0,61,0.0
1788187624.40,010B,32,0,61,0.0
1788187624.41,17B0,22,0,61,0.0
1788187624.45,17B1,32,0,61,0.0
1788187624.45,0110,0,239,61,0.0
1788187624.48,17B2,4,0,61,0.0
1788187624.50,010B,32,0,61,0.0
1788187624.51,17B3,86,0,61,0.0
1788187624.54,17B5,80,0,61,0.0
1788187624.55,0110,0,239,61,0.0
1788187624.57,17B6,0,0,61,0.0
1788187624.60,010B,32,0,61,0.0
1788187624.61,17B8,240,0,61,0.0
1788187624.64,17BA,0,0,61,0.0
1788187624.65,0110,0,236,61,0.0
1788187624.67,17BB,0,0,61,0.0
1788187624.70,010B,32,0,61,0.0
1788187624.70,17BC,0,0,61,0.0
1788187624.73,17BD,146,0,61,0.0
1788187624.75,0110,0,245,61,0.0
1788187624.77,17BE,0,0,61,0.0
1788187624.80,17C1,234,0,61,0.0
1788187624.84,3201,23,112,61,0.0
1788187624.85,0110,0,242,61,0.0
1788187624.86,17B3,86,0,61,0.0
1788187624.87,990A,50,0,61,0.0
1788187624.90,996E,11,244,61,0.0
1788187624.93,A211,0,0,61,0.0
1788187624.95,0110,0,242,61,0.0
1788187624.97,D100,129,0,61,0.0
