t,pid,b1,b2,coolant,speed
1787961863.62,0000,190,63,0,0.0
1787961863.65,0002,0,0,88,0.0
1787961863.68,0003,2,0,88,0.0
1787961863.72,0005,128,0,88,0.0
1787961863.75,0006,146,0,88,0.0
1787961863.78,0007,124,0,88,0.0
1787961863.81,000B,45,0,88,0.0
1787961863.84,000C,11,219,88,0.0
1787961863.88,000D,0,0,88,0.0
1787961863.91,000E,141,0,88,0.0
1787961863.94,000F,110,0,88,0.0
1787961863.97,0010,1,37,88,0.0
1787961864.00,0011,30,0,88,0.0
1787961864.04,0013,1,0,88,0.0
1787961864.07,001C,10,0,88,0.0
1787961864.10,001F,0,24,88,0.0
1787961864.13,0020,128,21,88,0.0
1787961864.17,0021,0,0,88,0.0
1787961864.20,002C,0,0,88,0.0
1787961864.24,002E,0,0,88,0.0
1787961864.28,0030,255,0,88,0.0
1787961864.31,003C,21,28,88,0.0
1787961864.34,0040,104,0,88,0.0
1787961864.37,0042,52,169,88,0.0
1787961864.40,0043,0,74,88,0.0
1787961864.44,0200,0,0,88,0.0
1787961864.47,0202,0,0,88,0.0
1787961864.50,0900,6,89,88,0.0
1787961864.53,0968,0,0,88,0.0
1787961864.56,096E,11,184,88,0.0
1787961864.60,097C,107,232,88,0.0
1787961864.63,098E,0,0,88,0.0
1787961864.66,1101,1,0,88,0.0
1787961864.69,1103,12,0,88,0.0
1787961864.72,1104,1,0,88,0.0
1787961864.76,114A,34,192,88,0.0
1787961864.79,114D,36,192,88,0.0
1787961864.82,1153,63,77,88,0.0
