t,pid,b1,b2,coolant,speed
1787919328.07,0000,190,63,0,0.0
1787919328.10,0002,0,0,0,0.0
1787919328.10,010B,45,0,0,0.0
1787919328.14,0003,2,0,91,0.0
1787919328.15,0110,1,24,91,0.0
1787919328.17,0005,131,0,91,0.0
1787919328.20,0006,123,0,91,0.0
1787919328.20,010B,45,0,91,0.0
1787919328.23,0007,128,0,91,0.0
1787919328.25,0110,1,17,91,0.0
1787919328.26,000B,45,0,91,0.0
1787919328.30,000C,11,202,91,0.0
1787919328.30,010B,45,0,91,0.0
1787919328.33,000D,0,0,91,0.0
1787919328.36,0110,1,30,91,0.0
1787919328.37,000E,144,0,91,0.0
1787919328.40,000F,108,0,91,0.0
1787919328.40,010B,45,0,91,0.0
1787919328.43,0010,1,24,91,0.0
1787919328.45,0110,1,20,91,0.0
1787919328.46,0011,30,0,91,0.0
1787919328.49,0013,1,0,91,0.0
1787919328.50,010B,45,0,91,0.0
1787919328.54,001C,10,0,91,0.0
1787919328.55,0110,1,27,91,0.0
1787919328.57,001F,3,116,91,0.0
1787919328.60,0020,128,21,91,0.0
1787919328.60,010B,45,0,91,0.0
1787919328.63,0021,0,0,91,0.0
1787919328.65,0110,1,20,91,0.0
1787919328.66,002C,0,0,91,0.0
1787919328.69,002E,38,0,91,0.0
1787919328.70,010B,45,0,91,0.0
1787919328.73,0030,255,0,91,0.0
1787919328.75,0110,1,11,91,0.0
1787919328.76,003C,21,68,91,0.0
1787919328.79,0040,104,0,91,0.0
1787919328.80,010B,45,0,91,0.0
1787919328.82,0042,53,25,91,0.0
1787919328.85,0043,0,71,91,0.0
1787919328.86,0142,53,37,91,0.0
1787919328.89,0200,0,0,91,0.0
1787919328.90,010B,45,0,91,0.0
1787919328.93,0202,0,0,91,0.0
1787919328.96,0900,6,89,91,0.0
1787919328.99,0968,0,0,91,0.0
1787919329.00,010B,45,0,91,0.0
1787919329.02,096E,11,184,91,0.0
1787919329.05,097C,108,226,91,0.0
1787919329.09,098E,0,0,91,0.0
1787919329.10,010B,45,0,91,0.0
1787919329.12,1101,1,0,91,0.0
1787919329.15,1103,12,0,91,0.0
1787919329.15,0110,1,17,91,0.0
1787919329.18,1104,1,0,91,0.0
1787919329.21,010B,45,0,91,0.0
1787919329.22,114A,37,64,91,0.0
1787919329.25,114D,34,0,91,0.0
1787919329.25,0110,1,27,91,0.0
1787919329.28,1153,61,113,91,0.0
1787919329.30,010B,45,0,91,0.0
1787919329.31,1154,29,192,91,0.0
1787919329.34,1169,29,189,91,0.0
1787919329.35,0110,1,14,91,0.0
1787919329.37,1173,2,33,91,0.0
1787919329.41,010B,45,0,91,0.0
1787919329.44,1410,1,52,91,0.0
1787919329.45,0110,1,24,91,0.0
1787919329.47,1631,1,0,91,0.0
1787919329.50,1678,0,0,91,0.0
1787919329.50,010B,45,0,91,0.0
1787919329.53,1681,0,0,91,0.0
1787919329.56,0110,1,24,91,0.0
1787919329.57,16CD,0,0,91,0.0
1787919329.61,16CE,255,253,91,0.0
1787919329.64,16CF,13,136,91,0.0
1787919329.65,0110,1,20,91,0.0
1787919329.67,16E8,92,11,91,0.0
1787919329.70,16E9,0,118,91,0.0
1787919329.70,010B,45,0,91,0.0
1787919329.73,16F0,3,131,91,0.0
1787919329.76,0110,1,17,91,0.0
1787919329.77,1704,0,0,91,0.0
1787919329.80,1706,128,0,91,0.0
1787919329.80,010B,45,0,91,0.0
1787919329.83,1709,0,0,91,0.0
1787919329.85,0110,1,27,91,0.0
1787919329.86,1717,1,0,91,0.0
1787919329.89,1718,1,0,91,0.0
1787919329.90,010B,45,0,91,0.0
1787919329.93,1746,0,0,91,0.0
1787919329.96,1782,121,64,91,0.0
1787919329.99,1783,110,192,91,0.0
1787919330.01,010B,45,0,91,0.0
1787919330.02,17A0,32,0,91,0.0
1787919330.05,17A6,0,0,91,0.0
1787919330.09,17B0,20,0,91,0.0
1787919330.10,010B,45,0,91,0.0
1787919330.12,17B1,32,0,91,0.0
1787919330.15,17B2,4,0,91,0.0
1787919330.15,0110,1,24,91,0.0
1787919330.18,17B3,138,0,91,0.0
1787919330.20,010B,45,0,91,0.0
1787919330.21,17B5,80,0,91,0.0
1787919330.25,17B6,0,0,91,0.0
1787919330.25,0110,1,27,91,0.0
1787919330.29,17B8,238,0,91,0.0
1787919330.31,010B,45,0,91,0.0
1787919330.32,17BA,0,0,91,0.0
1787919330.35,17BB,0,0,91,0.0
1787919330.35,0110,1,24,91,0.0
1787919330.38,17BC,0,0,91,0.0
1787919330.41,010B,45,0,91,0.0
1787919330.41,17BD,49,0,91,0.0
1787919330.45,17BE,0,0,91,0.0
1787919330.45,0110,1,20,91,0.0
1787919330.48,17C1,234,0,91,0.0
1787919330.50,010B,45,0,91,0.0
1787919330.51,3201,0,10,91,0.0
1787919330.54,0105,131,0,91,0.0
1787919330.55,0110,1,24,91,0.0
1787919330.57,010F,108,0,91,0.0
1787919330.60,010B,45,0,91,0.0
1787919330.61,0110,1,27,91,0.0
1787919330.64,010B,45,0,91,0.0
1787919330.65,0110,1,20,91,0.0
1787919330.67,0106,123,0,91,0.0
1787919330.70,0107,128,0,91,0.0
1787919330.70,010B,45,0,91,0.0
