t,pid,b1,b2,coolant,speed
1788259001.71,0000,190,63,0,0.0
1788259001.71,0110,1,246,0,0.0
1788259001.74,0002,0,0,41,0.0
1788259001.76,010B,45,0,41,0.0
1788259001.77,0003,2,0,41,0.0
1788259001.80,0005,81,0,41,0.0
1788259001.81,0110,1,246,41,0.0
1788259001.84,0006,122,0,41,0.0
1788259001.86,010B,45,0,41,0.0
1788259001.87,0007,131,0,41,0.0
1788259001.91,000B,45,0,41,0.0
1788259001.91,0110,1,237,41,0.0
1788259001.94,000C,18,158,41,0.0
1788259001.97,010B,45,0,41,0.0
1788259001.97,000D,0,0,41,0.0
1788259002.00,000E,138,0,41,0.0
1788259002.01,0110,1,246,41,0.0
1788259002.04,000F,70,0,41,0.0
1788259002.06,010B,45,0,41,0.0
1788259002.07,0010,1,246,41,0.0
1788259002.10,0011,29,0,41,0.0
1788259002.11,0110,1,237,41,0.0
1788259002.13,0013,1,0,41,0.0
1788259002.16,010B,45,0,41,0.0
1788259002.20,001F,0,65,41,0.0
1788259002.21,0110,1,246,41,0.0
1788259002.23,0020,128,21,41,0.0
1788259002.26,0021,0,0,41,0.0
1788259002.26,010B,45,0,41,0.0
1788259002.29,002C,0,0,41,0.0
1788259002.31,0110,1,242,41,0.0
1788259002.32,17B3,85,0,41,0.0
1788259002.33,002E,0,0,41,0.0
1788259002.36,0030,255,0,41,0.0
1788259002.40,003C,7,144,41,0.0
1788259002.41,0110,1,242,41,0.0
1788259002.43,0040,104,0,41,0.0
1788259002.46,0042,55,37,41,0.0
1788259002.46,010B,45,0,41,0.0
1788259002.49,0043,0,80,41,0.0
1788259002.51,0110,1,237,41,0.0
1788259002.52,0200,0,0,41,0.0
1788259002.56,0202,0,0,41,0.0
1788259002.56,010B,45,0,41,0.0
1788259002.59,0900,6,99,41,0.0
1788259002.61,0110,1,246,41,0.0
1788259002.62,0968,0,0,41,0.0
1788259002.66,096E,18,104,41,0.0
1788259002.66,010B,45,0,41,0.0
1788259002.69,097C,112,251,41,0.0
1788259002.71,0110,1,246,41,0.0
1788259002.72,098E,0,0,41,0.0
1788259002.76,1101,1,0,41,0.0
1788259002.76,010B,45,0,41,0.0
1788259002.79,1103,20,0,41,0.0
1788259002.82,1104,1,0,41,0.0
1788259002.85,114A,97,0,41,0.0
1788259002.86,010B,45,0,41,0.0
1788259002.88,114D,107,192,41,0.0
1788259002.92,1153,80,123,41,0.0
1788259002.95,1154,29,128,41,0.0
1788259002.96,010B,45,0,41,0.0
1788259002.98,1169,29,125,41,0.0
1788259003.01,1173,0,155,41,0.0
1788259003.01,0110,2,0,41,0.0
1788259003.04,1177,25,140,41,0.0
1788259003.07,010B,45,0,41,0.0
1788259003.08,1410,1,90,41,0.0
1788259003.11,1631,1,0,41,0.0
1788259003.11,0110,1,233,41,0.0
1788259003.15,1678,0,0,41,0.0
1788259003.16,010B,45,0,41,0.0
1788259003.18,1681,0,0,41,0.0
1788259003.21,16CD,0,0,41,0.0
1788259003.21,0110,1,246,41,0.0
1788259003.24,16CE,0,0,41,0.0
1788259003.26,010B,45,0,41,0.0
1788259003.28,16CF,12,25,41,0.0
1788259003.31,16E8,54,241,41,0.0
1788259003.31,0110,1,251,41,0.0
