t,pid,b1,b2,coolant,speed
1787958821.97,0000,190,63,0,0.0
1787958822.00,0002,0,0,91,0.0
1787958822.03,0003,2,0,91,0.0
1787958822.07,0005,131,0,91,0.0
1787958822.10,0006,136,0,91,0.0
1787958822.13,0007,124,0,91,0.0
1787958822.17,000B,43,0,91,0.0
1787958822.20,000C,10,231,91,0.0
1787958822.23,000D,0,0,91,0.0
1787958822.26,000E,148,0,91,0.0
1787958822.30,000F,105,0,91,0.0
1787958822.33,0010,0,254,91,0.0
1787958822.36,0011,30,0,91,0.0
1787958822.39,0013,1,0,91,0.0
1787958822.42,001C,10,0,91,0.0
1787958822.45,001F,0,24,91,0.0
1787958822.49,0020,128,21,91,0.0
1787958822.52,0021,0,0,91,0.0
1787958822.55,002C,0,0,91,0.0
1787958822.59,002E,0,0,91,0.0
1787958822.62,0030,255,0,91,0.0
1787958822.65,003C,23,133,91,0.0
1787958822.68,0040,104,0,91,0.0
1787958822.71,0042,52,208,91,0.0
1787958822.75,0043,0,71,91,0.0
1787958822.78,0200,0,0,91,0.0
1787958822.81,0202,0,0,91,0.0
1787958822.84,0900,6,64,91,0.0
1787958822.87,0968,0,0,91,0.0
1787958822.90,096E,10,240,91,0.0
1787958822.94,097C,108,113,91,0.0
1787958822.97,098E,0,0,91,0.0
1787958823.00,1101,1,0,91,0.0
1787958823.03,1103,4,0,91,0.0
1787958823.06,1104,1,0,91,0.0
1787958823.10,114A,40,192,91,0.0
1787958823.13,114D,34,128,91,0.0
