t,pid,b1,b2,coolant,speed
1788102389.02,0000,190,63,0,0.0
1788102389.05,0002,0,0,0,0.0
1788102389.05,0110,1,37,0,0.0
1788102389.09,0003,2,0,79,0.0
1788102389.10,010B,45,0,79,0.0
1788102389.12,0005,120,0,79,0.0
1788102389.15,0006,140,0,79,0.0
1788102389.16,0110,1,40,79,0.0
1788102389.18,0007,130,0,80,0.0
1788102389.20,010B,45,0,80,0.0
1788102389.22,000B,45,0,80,0.0
1788102389.25,000C,11,224,80,0.0
1788102389.25,0110,1,27,80,0.0
1788102389.28,000D,0,0,80,0.0
1788102389.31,010B,45,0,80,0.0
1788102389.31,000E,140,0,80,0.0
1788102389.34,000F,104,0,80,0.0
1788102389.36,0110,1,37,80,0.0
1788102389.38,0010,1,43,80,0.0
1788102389.40,010B,45,0,80,0.0
1788102389.41,0011,30,0,80,0.0
1788102389.44,0013,1,0,80,0.0
1788102389.45,0110,1,24,80,0.0
1788102389.48,001C,10,0,80,0.0
1788102389.51,010B,45,0,80,0.0
1788102389.51,001F,0,36,80,0.0
1788102389.54,0020,128,21,80,0.0
1788102389.56,0110,1,33,80,0.0
1788102389.58,0021,0,0,80,0.0
1788102389.61,002C,0,0,80,0.0
1788102389.64,002E,0,0,80,0.0
1788102389.65,0110,1,37,80,0.0
1788102389.67,0030,255,0,80,0.0
1788102389.70,003C,20,106,80,0.0
1788102389.74,0040,104,0,80,0.0
1788102389.76,0110,1,33,80,0.0
1788102389.77,0042,52,239,80,0.0
1788102389.80,0043,0,74,80,0.0
1788102389.80,010B,45,0,80,0.0
1788102389.83,0200,0,0,80,0.0
1788102389.85,0110,1,33,80,0.0
1788102389.86,0202,0,0,80,0.0
1788102389.90,0900,6,94,80,0.0
1788102389.90,010B,45,0,80,0.0
1788102389.93,0968,0,0,80,0.0
1788102389.96,0110,1,33,80,0.0
1788102389.96,096E,11,184,80,0.0
1788102389.99,097C,108,131,80,0.0
1788102390.00,010B,45,0,80,0.0
1788102390.02,098E,0,0,80,0.0
1788102390.06,1101,1,0,80,0.0
1788102390.09,1103,12,0,80,0.0
1788102390.11,010B,45,0,80,0.0
1788102390.12,1104,1,0,80,0.0
1788102390.15,114A,41,128,80,0.0
1788102390.15,0110,1,33,80,0.0
1788102390.19,114D,44,192,80,0.0
1788102390.20,010B,45,0,80,0.0
1788102390.23,1153,63,247,80,0.0
1788102390.26,1154,29,192,80,0.0
1788102390.29,1169,29,187,80,0.0
1788102390.30,010B,45,0,80,0.0
1788102390.32,1173,1,154,80,0.0
1788102390.35,1177,21,104,80,0.0
1788102390.36,0110,1,37,80,0.0
1788102390.36,17B3,126,0,80,0.0
1788102390.38,1410,1,98,80,0.0
1788102390.40,010B,45,0,80,0.0
1788102390.42,1631,1,0,80,0.0
1788102390.45,1678,0,0,80,0.0
1788102390.46,0110,1,40,80,0.0
1788102390.48,1681,0,0,80,0.0
1788102390.50,010B,45,0,80,0.0
1788102390.51,16CD,0,0,80,0.0
1788102390.54,16CE,255,250,80,0.0
1788102390.55,0110,1,33,80,0.0
1788102390.58,16CF,13,72,80,0.0
1788102390.61,010B,45,0,80,0.0
1788102390.61,16E8,83,198,80,0.0
1788102390.64,16E9,0,116,80,0.0
1788102390.65,0110,1,33,80,0.0
1788102390.67,16F0,3,131,80,0.0
1788102390.70,010B,45,0,80,0.0
1788102390.75,1706,128,0,80,0.0
1788102390.76,0110,1,30,80,0.0
1788102390.78,1709,0,0,80,0.0
1788102390.80,1717,1,0,80,0.0
1788102390.80,010B,45,0,80,0.0
1788102390.83,1718,1,0,80,0.0
1788102390.86,0110,1,43,80,0.0
1788102390.87,1746,0,0,80,0.0
1788102390.90,1782,147,0,80,0.0
1788102390.94,1783,110,192,80,0.0
1788102390.95,0110,1,40,80,0.0
1788102390.97,17A0,32,0,80,0.0
1788102391.00,17A6,0,0,80,0.0
1788102391.00,010B,45,0,80,0.0
1788102391.03,17B0,19,0,80,0.0
1788102391.05,0110,1,43,80,0.0
1788102391.06,17B1,32,0,80,0.0
1788102391.10,17B2,4,0,80,0.0
1788102391.11,010B,45,0,80,0.0
1788102391.13,17B3,127,0,80,0.0
1788102391.16,0110,1,37,80,0.0
1788102391.16,17B5,80,0,80,0.0
1788102391.19,17B6,0,0,80,0.0
1788102391.20,010B,45,0,80,0.0
1788102391.22,17B8,239,0,80,0.0
1788102391.26,17BA,0,0,80,0.0
1788102391.29,17BB,0,0,80,0.0
1788102391.30,010B,45,0,80,0.0
1788102391.32,17BC,0,0,80,0.0
1788102391.35,17BD,65,0,80,0.0
1788102391.35,0110,1,33,80,0.0
1788102391.38,17BE,0,0,80,0.0
1788102391.40,010B,45,0,80,0.0
1788102391.42,17C1,234,0,80,0.0
1788102391.46,3201,23,112,80,0.0
1788102391.49,990A,58,0,80,0.0
1788102391.50,010B,45,0,80,0.0
1788102391.52,996E,10,40,80,0.0
1788102391.55,A211,0,0,80,0.0
1788102391.55,0110,1,37,80,0.0
1788102391.58,D100,129,0,80,0.0
1788102391.60,010B,45,0,80,0.0
1788102391.62,E21B,90,74,80,0.0
1788102391.65,E21C,49,56,80,0.0
1788102391.65,0110,1,30,80,0.0
1788102391.68,E21D,56,56,80,0.0
1788102391.70,010B,45,0,80,0.0
1788102391.71,E21E,70,0,80,0.0
1788102391.74,E6F0,90,74,80,0.0
1788102391.75,0110,1,27,80,0.0
1788102391.78,E6F2,240,0,80,0.0
1788102391.81,010B,45,0,80,0.0
1788102391.84,0105,120,0,80,0.0
1788102391.86,0110,1,33,80,0.0
1788102391.87,010F,104,0,80,0.0
1788102391.90,0110,1,33,80,0.0
1788102391.90,010B,45,0,80,0.0
1788102391.94,010B,45,0,80,0.0
1788102391.95,0110,1,40,80,0.0
1788102391.97,0106,141,0,80,0.0
1788102392.00,0107,130,0,80,0.0
1788102392.01,010B,45,0,80,0.0
1788102392.03,010E,138,0,80,0.0
1788102392.05,0110,1,33,80,0.0
1788102392.07,0142,52,251,80,0.0
1788102392.10,0000,190,63,80,0.0
1788102392.14,0002,0,0,80,0.0
1788102392.15,0110,1,37,80,0.0
1788102392.17,0003,2,0,80,0.0
1788102392.20,0005,120,0,80,0.0
1788102392.20,010B,45,0,80,0.0
1788102392.23,0006,140,0,80,0.0
1788102392.25,0110,1,33,80,0.0
1788102392.26,0007,130,0,80,0.0
1788102392.30,000B,45,0,80,0.0
1788102392.31,010B,45,0,80,0.0
1788102392.33,000C,11,233,80,0.0
1788102392.35,0110,1,37,80,0.0
1788102392.36,17B3,127,0,80,0.0
1788102392.39,000E,138,0,80,0.0
1788102392.40,010B,45,0,80,0.0
1788102392.42,000F,104,0,80,0.0
1788102392.46,0110,1,37,80,0.0
1788102392.49,0011,30,0,80,0.0
1788102392.50,010B,45,0,80,0.0
1788102392.52,0013,1,0,80,0.0
1788102392.55,001C,10,0,80,0.0
1788102392.55,0110,1,40,80,0.0
1788102392.59,001F,0,40,80,0.0
1788102392.60,010B,45,0,80,0.0
1788102392.62,0020,128,21,80,0.0
1788102392.66,0021,0,0,80,0.0
1788102392.69,002C,0,0,80,0.0
1788102392.70,010B,45,0,80,0.0
1788102392.72,002E,0,0,80,0.0
1788102392.75,0030,255,0,80,0.0
1788102392.75,0110,1,33,80,0.0
1788102392.78,003C,20,112,80,0.0
1788102392.80,010B,45,0,80,0.0
1788102392.82,0040,104,0,80,0.0
1788102392.85,0042,52,245,80,0.0
1788102392.86,0110,1,37,80,0.0
1788102392.88,0043,0,74,80,0.0
1788102392.90,010B,45,0,80,0.0
1788102392.92,0200,0,0,80,0.0
1788102392.95,0202,0,0,80,0.0
1788102392.96,0110,1,37,80,0.0
1788102392.99,0900,6,94,80,0.0
1788102393.00,010B,45,0,80,0.0
1788102393.02,0968,0,0,80,0.0
1788102393.05,096E,11,184,80,0.0
1788102393.06,0110,1,37,80,0.0
1788102393.08,097C,108,138,80,0.0
1788102393.11,010B,45,0,80,0.0
1788102393.11,098E,0,0,80,0.0
1788102393.14,1101,1,0,80,0.0
1788102393.15,0110,1,33,80,0.0
1788102393.18,1103,12,0,80,0.0
1788102393.20,010B,45,0,80,0.0
1788102393.21,1104,1,0,80,0.0
1788102393.24,114A,41,192,80,0.0
1788102393.25,0110,1,33,80,0.0
1788102393.27,114D,44,128,80,0.0
1788102393.30,1153,63,201,80,0.0
1788102393.34,1154,29,192,80,0.0
1788102393.36,0110,1,37,80,0.0
1788102393.37,1169,29,187,80,0.0
1788102393.40,1173,1,154,80,0.0
1788102393.41,010B,45,0,80,0.0
1788102393.44,1177,21,124,80,0.0
1788102393.45,0110,1,43,80,0.0
1788102393.47,1410,1,97,80,0.0
1788102393.50,1631,1,0,80,0.0
1788102393.54,1678,0,0,80,0.0
1788102393.56,0110,1,30,80,0.0
1788102393.57,1681,0,0,80,0.0
