t,pid,b1,b2,coolant,speed
1787847146.20,0000,190,63,0,0.0
1787847146.23,0002,0,0,36,0.0
1787847146.26,0003,2,0,36,0.0
1787847146.29,0005,76,0,36,0.0
1787847146.32,0006,122,0,36,0.0
1787847146.36,0007,127,0,36,0.0
1787847146.39,000B,45,0,36,0.0
1787847146.42,000C,21,165,36,0.0
1787847146.45,000D,0,0,36,0.0
1787847146.48,000E,146,0,36,0.0
1787847147.00,000F,74,0,37,0.0
1787847147.01,0011,29,0,37,0.0
1787847147.03,0202,0,0,37,0.0
1787847147.06,0900,6,104,37,0.0
1787847147.09,0968,0,0,37,0.0
1787847147.13,096E,21,149,37,0.0
1787847147.16,097C,112,67,37,0.0
1787847147.19,098E,0,0,37,0.0
1787847147.22,1101,1,0,37,0.0
1787847147.25,1103,20,0,37,0.0
1787847147.28,1104,1,0,37,0.0
1787847147.32,114A,89,192,37,0.0
1787847147.36,114D,118,192,37,0.0
1787847147.39,1153,88,92,37,0.0
1787847147.42,1154,29,128,37,0.0
1787847147.45,1169,29,128,37,0.0
1787847147.48,1173,0,165,37,0.0
1787847147.51,1177,27,48,37,0.0
1787847147.54,1410,1,105,37,0.0
1787847147.57,1631,1,0,37,0.0
1787847147.60,1678,0,0,37,0.0
1787847147.63,1681,0,0,37,0.0
1787847147.67,16CD,0,0,37,0.0
1787847147.70,16CE,0,0,37,0.0
1787847147.73,16CF,12,90,37,0.0
