t,pid,b1,b2,coolant,speed
1787957181.53,0000,190,63,0,0.0
1787957181.57,0002,0,0,0,0.0
1787957181.57,0110,0,175,0,0.0
1787957181.60,0003,2,0,0,0.0
1787957181.62,010B,35,0,92,0.0
1787957181.63,0005,132,0,92,0.0
1787957181.66,0006,127,0,92,0.0
1787957181.67,0110,0,180,92,0.0
1787957181.69,0007,129,0,92,0.0
1787957181.73,000B,34,0,92,0.0
1787957181.76,000C,11,162,92,0.0
1787957181.77,0110,0,173,92,0.0
1787957181.79,000D,0,0,92,0.0
1787957181.82,000E,126,0,92,0.0
1787957181.82,010B,33,0,92,0.0
1787957181.85,000F,101,0,92,0.0
1787957181.87,0110,0,171,92,0.0
1787957181.89,0010,0,168,92,0.0
1787957181.92,0011,30,0,92,0.0
1787957181.92,010B,33,0,92,0.0
1787957181.95,0013,1,0,92,0.0
1787957181.97,0110,0,166,92,0.0
1787957181.98,001C,10,0,92,0.0
1787957182.01,001F,0,35,92,0.0
1787957182.02,010B,32,0,92,0.0
1787957182.05,0020,128,21,92,0.0
1787957182.07,0110,0,173,92,0.0
1787957182.08,0021,0,0,92,0.0
1787957182.12,002C,0,0,92,0.0
1787957182.12,010B,32,0,92,0.0
1787957182.15,002E,0,0,92,0.0
1787957182.17,0110,0,171,92,0.0
1787957182.18,0030,255,0,92,0.0
1787957182.21,003C,25,6,92,0.0
1787957182.22,010B,31,0,92,0.0
1787957182.25,0040,104,0,92,0.0
1787957182.27,0110,0,173,92,0.0
1787957182.31,0043,0,48,92,0.0
1787957182.32,010B,31,0,92,0.0
1787957182.34,0200,0,0,92,0.0
1787957182.37,0202,0,0,92,0.0
1787957182.41,0900,5,85,92,0.0
1787957182.42,010B,31,0,92,0.0
1787957182.44,0968,0,0,92,0.0
1787957182.47,096E,10,240,92,0.0
1787957182.47,0110,0,166,92,0.0
1787957182.50,097C,108,209,92,0.0
1787957182.52,010B,31,0,92,0.0
1787957182.53,098E,0,0,92,0.0
1787957182.57,1101,0,0,92,0.0
1787957182.57,0110,0,178,92,0.0
1787957182.60,1103,0,0,92,0.0
1787957182.62,010B,31,0,92,0.0
1787957182.63,1104,0,0,92,0.0
1787957182.67,114A,44,128,92,0.0
