t,pid,b1,b2,coolant,speed
1788102377.02,0000,190,63,0,0.0
1788102377.05,0002,0,0,0,0.0
1788102377.08,0003,2,0,79,0.0
1788102377.11,0005,119,0,79,0.0
1788102377.15,0006,147,0,79,0.0
1788102377.18,0007,130,0,79,0.0
1788102377.21,000B,46,0,79,0.0
1788102377.24,000C,12,20,79,0.0
1788102377.27,000D,0,0,79,0.0
1788102377.31,000E,132,0,79,0.0
1788102377.34,000F,105,0,79,0.0
1788102377.37,0010,1,50,79,0.0
1788102377.40,0011,30,0,79,0.0
1788102377.43,0013,1,0,79,0.0
1788102377.47,001C,10,0,79,0.0
1788102377.50,001F,0,24,79,0.0
1788102377.53,0020,128,21,79,0.0
1788102377.56,0021,0,0,79,0.0
1788102377.59,002C,0,0,79,0.0
1788102377.63,002E,0,0,79,0.0
1788102377.66,0030,255,0,79,0.0
1788102377.69,003C,20,82,79,0.0
1788102377.72,0040,104,0,79,0.0
1788102377.76,0042,52,218,79,0.0
1788102377.79,0043,0,77,79,0.0
1788102377.83,0200,0,0,79,0.0
1788102377.86,0202,0,0,79,0.0
1788102377.89,0900,6,114,79,0.0
1788102377.92,0968,0,0,79,0.0
1788102377.95,096E,11,184,79,0.0
1788102377.99,097C,108,113,79,0.0
1788102378.02,098E,0,0,79,0.0
1788102378.05,1101,1,0,79,0.0
1788102378.08,1103,12,0,79,0.0
1788102378.11,1104,1,0,79,0.0
1788102378.15,114A,40,128,79,0.0
1788102378.18,114D,45,128,79,0.0
1788102378.21,1153,65,170,79,0.0
1788102378.24,1154,29,192,79,0.0
1788102378.27,1169,29,189,79,0.0
1788102378.31,1173,1,4,79,0.0
