t,pid,b1,b2,coolant,speed
1787963235.68,0000,190,63,0,0.0
1787963235.69,010B,44,0,0,0.0
1787963235.71,0002,0,0,90,0.0
1787963235.74,0003,2,0,90,0.0
1787963235.75,0110,1,1,90,0.0
1787963235.77,0005,130,0,90,0.0
1787963235.80,010B,44,0,90,0.0
1787963235.80,0006,127,0,90,0.0
1787963235.84,0007,130,0,90,0.0
1787963235.85,0110,1,1,90,0.0
1787963235.87,000B,44,0,90,0.0
1787963235.90,010B,44,0,90,0.0
1787963235.90,000C,11,27,90,0.0
1787963235.93,000D,0,0,90,0.0
1787963235.95,0110,1,1,90,0.0
1787963235.96,000E,140,0,90,0.0
1787963236.00,000F,106,0,90,0.0
1787963236.04,0010,0,248,90,0.0
1787963236.04,0110,0,251,90,0.0
1787963236.07,0011,30,0,90,0.0
1787963236.10,0013,1,0,90,0.0
1787963236.13,001C,10,0,90,0.0
1787963236.14,0110,1,1,90,0.0
1787963236.15,0142,52,220,90,0.0
1787963236.16,001F,0,36,90,0.0
1787963236.20,0020,128,21,90,0.0
1787963236.23,0021,0,0,90,0.0
1787963236.25,0110,0,251,90,0.0
1787963236.26,002C,0,0,90,0.0
1787963236.29,002E,0,0,90,0.0
1787963236.29,010B,43,0,90,0.0
1787963236.33,0030,255,0,90,0.0
1787963236.35,0110,1,4,90,0.0
1787963236.36,003C,21,63,90,0.0
1787963236.39,0040,104,0,90,0.0
1787963236.40,010B,43,0,90,0.0
1787963236.42,0042,52,208,90,0.0
1787963236.45,0110,1,1,90,0.0
1787963236.45,0043,0,70,90,0.0
1787963236.48,0200,0,0,90,0.0
1787963236.49,010B,43,0,90,0.0
1787963236.52,0202,0,0,90,0.0
1787963236.55,0110,0,254,90,0.0
1787963236.55,0900,6,64,90,0.0
1787963236.58,0968,0,0,90,0.0
1787963236.60,010B,43,0,90,0.0
1787963236.62,096E,10,240,90,0.0
1787963236.64,097C,108,86,90,0.0
1787963236.64,0110,1,4,90,0.0
1787963236.68,098E,0,0,90,0.0
1787963236.69,010B,43,0,90,0.0
1787963236.71,1101,1,0,90,0.0
1787963236.75,1103,4,0,90,0.0
1787963236.78,1104,1,0,90,0.0
1787963236.80,010B,43,0,90,0.0
1787963236.81,114A,39,64,90,0.0
1787963236.84,114D,35,0,90,0.0
1787963236.85,0110,1,1,90,0.0
1787963236.88,1153,58,252,90,0.0
1787963236.90,010B,43,0,90,0.0
1787963236.91,1154,29,192,90,0.0
1787963236.94,1169,29,192,90,0.0
1787963236.95,0110,0,254,90,0.0
1787963236.97,1173,1,114,90,0.0
1787963237.00,010B,43,0,90,0.0
1787963237.00,1177,20,140,90,0.0
1787963237.04,1410,1,58,90,0.0
1787963237.05,0110,0,254,90,0.0
1787963237.07,1631,1,0,90,0.0
1787963237.10,010B,43,0,90,0.0
1787963237.10,1678,0,0,90,0.0
1787963237.13,1681,0,0,90,0.0
1787963237.15,0110,1,4,90,0.0
1787963237.15,17B3,128,0,90,0.0
1787963237.16,16CD,0,0,90,0.0
1787963237.20,16CE,255,240,90,0.0
1787963237.23,16CF,13,89,90,0.0
1787963237.25,0110,1,8,90,0.0
1787963237.26,16E8,82,235,90,0.0
1787963237.29,16E9,0,117,90,0.0
1787963237.30,010B,43,0,90,0.0
1787963237.33,16F0,3,131,90,0.0
1787963237.35,0110,0,254,90,0.0
1787963237.36,1704,0,0,90,0.0
1787963237.40,1706,128,0,90,0.0
1787963237.43,1709,0,0,90,0.0
1787963237.45,0110,1,4,90,0.0
1787963237.46,1717,1,0,90,0.0
1787963237.49,1718,1,0,90,0.0
1787963237.50,010B,43,0,90,0.0
1787963237.52,1746,0,0,90,0.0
1787963237.55,0110,0,254,90,0.0
1787963237.56,1782,129,64,90,0.0
1787963237.59,1783,110,192,90,0.0
1787963237.60,010B,43,0,90,0.0
1787963237.62,17A0,31,0,90,0.0
1787963237.64,0110,0,254,90,0.0
1787963237.65,17A6,0,0,90,0.0
1787963237.68,17B0,18,0,90,0.0
1787963237.70,010B,43,0,90,0.0
1787963237.72,17B1,32,0,90,0.0
1787963237.75,17B2,4,0,90,0.0
1787963237.78,17B3,128,0,90,0.0
1787963237.80,010B,43,0,90,0.0
1787963237.81,17B5,80,0,90,0.0
1787963237.84,17B6,0,0,90,0.0
1787963237.85,0110,1,4,90,0.0
1787963237.88,17B8,239,0,90,0.0
1787963237.90,010B,43,0,90,0.0
1787963237.91,17BA,0,0,90,0.0
1787963237.94,17BB,0,0,90,0.0
1787963237.95,0110,1,1,90,0.0
1787963237.97,17BC,0,0,90,0.0
1787963237.99,010B,43,0,90,0.0
1787963238.00,17BD,63,0,90,0.0
1787963238.04,17BE,0,0,90,0.0
1787963238.05,0110,1,8,90,0.0
1787963238.07,17C1,234,0,90,0.0
1787963238.10,010B,43,0,90,0.0
1787963238.10,3201,23,112,90,0.0
1787963238.14,990A,44,0,90,0.0
1787963238.15,0110,1,1,90,0.0
1787963238.17,996E,13,72,90,0.0
1787963238.20,010B,43,0,90,0.0
1787963238.20,A211,0,0,90,0.0
1787963238.24,D100,129,0,90,0.0
1787963238.25,0110,1,4,90,0.0
1787963238.27,E21B,90,74,90,0.0
1787963238.30,E21C,49,56,90,0.0
1787963238.33,E21D,56,56,90,0.0
1787963238.35,0110,1,1,90,0.0
1787963238.36,E21E,70,0,90,0.0
1787963238.40,010B,43,0,90,0.0
