t,pid,b1,b2,coolant,speed
1787963702.58,0000,190,63,0,0.0
1787963702.61,0002,0,0,0,0.0
1787963702.64,0003,2,0,62,0.0
1787963702.67,0005,102,0,62,0.0
1787963702.70,0006,147,0,62,0.0
1787963702.74,0007,127,0,62,0.0
1787963702.77,000B,43,0,62,0.0
1787963702.80,000C,13,33,62,0.0
1787963702.83,000D,0,0,62,0.0
1787963702.86,000E,144,0,62,0.0
1787963702.90,000F,95,0,62,0.0
1787963702.93,0010,1,78,62,0.0
1787963702.96,0011,29,0,62,0.0
1787963702.99,0013,1,0,62,0.0
1787963703.02,001C,10,0,62,0.0
1787963703.06,001F,0,24,62,0.0
1787963703.09,0020,128,21,62,0.0
1787963703.12,0021,0,0,62,0.0
1787963703.15,002C,0,0,62,0.0
1787963703.18,002E,0,0,62,0.0
1787963703.22,0030,255,0,62,0.0
1787963703.25,003C,16,29,62,0.0
1787963703.29,0040,104,0,62,0.0
1787963703.32,0042,53,89,62,0.0
1787963703.35,0043,0,75,62,0.0
1787963703.38,0200,0,0,62,0.0
1787963703.42,0202,0,0,62,0.0
1787963703.45,0900,6,64,62,0.0
1787963703.48,0968,0,0,62,0.0
1787963703.51,096E,12,242,62,0.0
1787963703.54,097C,109,111,62,0.0
1787963703.58,098E,0,0,62,0.0
1787963703.61,1101,1,0,62,0.0
1787963703.64,1103,4,0,62,0.0
1787963703.67,1104,1,0,62,0.0
1787963703.70,114A,51,0,62,0.0
1787963703.73,114D,68,64,62,0.0
1787963703.76,1153,67,62,62,0.0
1787963703.79,1154,29,128,62,0.0
1787963703.82,1169,29,157,62,0.0
1787963703.86,1173,0,135,62,0.0
1787963703.89,1177,22,88,62,0.0
1787963703.92,1410,1,122,62,0.0
