t,pid,b1,b2,coolant,speed
1788259864.43,0000,190,63,0,0.0
1788259864.47,0002,0,0,0,0.0
1788259864.50,0003,2,0,0,0.0
1788259864.53,0005,130,0,90,0.0
1788259864.56,0006,132,0,90,0.0
1788259864.59,0007,126,0,90,0.0
1788259864.63,000B,47,0,90,0.0
1788259864.66,000C,11,66,90,0.0
1788259864.69,000D,0,0,90,0.0
1788259864.72,000E,134,0,90,0.0
1788259864.75,000F,94,0,90,0.0
1788259864.79,0010,1,11,90,0.0
1788259864.82,0011,30,0,90,0.0
1788259864.85,0013,1,0,90,0.0
1788259864.87,001C,10,0,90,0.0
1788259864.91,001F,0,25,90,0.0
1788259864.95,0020,128,21,90,0.0
1788259864.98,0021,0,0,90,0.0
1788259865.01,002C,0,0,90,0.0
1788259865.05,002E,0,0,90,0.0
1788259865.08,0030,255,0,90,0.0
1788259865.11,003C,25,131,90,0.0
1788259865.15,0040,104,0,90,0.0
1788259865.18,0042,53,170,90,0.0
1788259865.21,0043,0,73,90,0.0
1788259865.24,0200,0,0,90,0.0
1788259865.27,0202,0,0,90,0.0
1788259865.31,0900,6,89,90,0.0
1788259865.34,0968,0,0,90,0.0
1788259865.37,096E,10,240,90,0.0
1788259865.40,097C,109,160,90,0.0
1788259865.43,098E,0,0,90,0.0
1788259865.47,1101,1,0,90,0.0
1788259865.50,1103,4,0,90,0.0
1788259865.53,1104,1,0,90,0.0
1788259865.56,114A,53,64,90,0.0
1788259865.59,114D,34,192,90,0.0
1788259865.63,1153,58,216,90,0.0
1788259865.66,1154,29,192,90,0.0
1788259865.69,1169,29,176,90,0.0
