t,pid,b1,b2,coolant,speed
1788104801.99,0000,190,63,0,0.0
1788104802.02,010B,32,0,0,0.0
1788104802.02,0002,0,0,0,0.0
1788104802.05,0003,2,0,0,0.0
1788104802.07,0110,0,178,0,0.0
1788104802.09,0005,128,0,88,0.0
1788104802.12,0006,125,0,88,0.0
1788104802.15,0007,134,0,88,0.0
1788104802.17,0110,0,178,88,0.0
1788104802.19,000B,32,0,88,0.0
1788104802.22,000C,10,238,88,0.0
1788104802.25,000D,0,0,88,0.0
1788104802.27,0110,0,180,88,0.0
1788104802.29,000E,148,0,88,0.0
1788104802.32,000F,97,0,88,0.0
1788104802.35,0010,0,180,88,0.0
1788104802.37,0110,0,180,88,0.0
1788104802.38,0011,30,0,88,0.0
1788104802.41,0013,1,0,88,0.0
1788104802.42,010B,32,0,88,0.0
1788104802.45,001C,10,0,88,0.0
1788104802.47,0110,0,175,88,0.0
1788104802.48,001F,0,209,88,0.0
1788104802.51,0020,128,21,88,0.0
1788104802.52,010B,32,0,88,0.0
1788104802.54,0021,0,0,88,0.0
1788104802.57,0110,0,175,88,0.0
1788104802.57,002C,0,0,88,0.0
1788104802.61,002E,29,0,88,0.0
1788104802.62,010B,32,0,88,0.0
1788104802.64,0030,255,0,88,0.0
1788104802.67,0110,0,175,88,0.0
1788104802.68,003C,20,220,88,0.0
1788104802.71,0040,104,0,88,0.0
1788104802.72,010B,32,0,88,0.0
1788104802.74,0042,53,157,88,0.0
1788104802.77,0043,0,49,88,0.0
1788104802.81,0200,0,0,88,0.0
1788104802.82,010B,32,0,88,0.0
1788104802.84,0202,0,0,88,0.0
1788104802.87,0900,5,105,88,0.0
1788104802.90,0968,0,0,88,0.0
1788104802.92,010B,32,0,88,0.0
1788104802.93,096E,10,240,88,0.0
1788104802.97,097C,109,155,88,0.0
1788104802.97,0110,0,175,88,0.0
1788104803.00,098E,0,0,88,0.0
1788104803.02,010B,32,0,88,0.0
1788104803.03,1101,0,0,88,0.0
1788104803.06,1103,0,0,88,0.0
1788104803.07,0110,0,173,88,0.0
1788104803.09,1104,0,0,88,0.0
1788104803.12,010B,32,0,88,0.0
1788104803.13,114A,48,128,88,0.0
1788104803.16,114D,36,192,88,0.0
