t,pid,b1,b2,coolant,speed
1788195117.03,0000,190,63,0,0.0
1788195117.06,0002,0,0,0,0.0
1788195117.09,0003,2,0,0,0.0
1788195117.12,0005,122,0,82,0.0
1788195117.16,0006,147,0,82,0.0
1788195117.19,0007,129,0,82,0.0
1788195117.23,000B,44,0,82,0.0
1788195117.26,000C,11,14,82,0.0
1788195117.28,000D,0,0,82,0.0
1788195117.32,000E,139,0,82,0.0
1788195117.35,000F,103,0,82,0.0
1788195117.38,0010,1,20,82,0.0
1788195117.41,0011,30,0,82,0.0
1788195117.44,0013,1,0,82,0.0
1788195117.48,001C,10,0,82,0.0
1788195117.51,001F,0,24,82,0.0
1788195117.54,0020,128,21,82,0.0
1788195117.57,0021,0,0,82,0.0
1788195117.60,002C,0,0,82,0.0
1788195117.65,002E,0,0,82,0.0
1788195117.68,0030,255,0,82,0.0
1788195117.71,003C,21,47,82,0.0
1788195117.74,0040,104,0,82,0.0
1788195117.77,0042,53,0,82,0.0
1788195117.80,0043,0,73,82,0.0
1788195117.84,0200,0,0,82,0.0
1788195117.87,0202,0,0,82,0.0
1788195117.90,0900,6,74,82,0.0
1788195117.93,0968,0,0,82,0.0
1788195117.96,096E,10,240,82,0.0
1788195118.00,097C,108,163,82,0.0
1788195118.03,098E,0,0,82,0.0
1788195118.06,1101,1,0,82,0.0
1788195118.09,1103,4,0,82,0.0
1788195118.12,1104,1,0,82,0.0
1788195118.16,114A,43,0,82,0.0
1788195118.19,114D,42,128,82,0.0
1788195118.22,1153,59,185,82,0.0
1788195118.26,1154,29,192,82,0.0
1788195118.28,1169,29,184,82,0.0
