t,pid,b1,b2,coolant,speed
1787944852.63,0000,190,63,0,0.0
1787944852.66,0002,0,0,77,0.0
1787944852.69,0003,2,0,77,0.0
1787944852.72,0005,117,0,77,0.0
1787944852.76,0006,147,0,77,0.0
1787944852.80,0007,131,0,77,0.0
1787944852.83,000B,45,0,77,0.0
1787944852.87,000C,11,232,77,0.0
1787944852.90,000D,0,0,77,0.0
1787944852.93,000E,138,0,77,0.0
1787944852.96,000F,107,0,77,0.0
1787944853.00,0010,1,43,77,0.0
1787944853.03,0011,29,0,77,0.0
1787944853.06,0013,1,0,77,0.0
1787944853.09,001C,10,0,77,0.0
1787944853.12,001F,0,24,77,0.0
1787944853.16,0020,128,21,77,0.0
1787944853.19,0021,0,0,77,0.0
1787944853.22,002C,0,0,77,0.0
1787944853.26,002E,0,0,77,0.0
1787944853.29,0030,255,0,77,0.0
1787944853.32,003C,18,235,77,0.0
1787944853.36,0040,104,0,77,0.0
1787944853.39,0042,52,205,77,0.0
1787944853.42,0043,0,76,77,0.0
1787944853.45,0200,0,0,77,0.0
1787944853.48,0202,0,0,77,0.0
1787944853.52,0900,6,104,77,0.0
1787944853.55,0968,0,0,77,0.0
1787944853.58,096E,11,184,77,0.0
1787944853.61,097C,108,46,77,0.0
1787944853.64,098E,0,0,77,0.0
1787944853.68,1101,1,0,77,0.0
1787944853.71,1103,12,0,77,0.0
1787944853.74,1104,1,0,77,0.0
1787944853.77,114A,38,0,77,0.0
1787944853.80,114D,47,128,77,0.0
1787944853.84,1153,64,228,77,0.0
1787944853.87,1154,29,128,77,0.0
