t,pid,b1,b2,coolant,speed
1788072062.93,0000,190,63,0,0.0
1788072062.93,010B,45,0,0,0.0
1788072062.96,0002,0,0,92,0.0
1788072062.98,0110,1,33,92,0.0
1788072062.99,0003,2,0,92,0.0
1788072063.02,0005,132,0,92,0.0
1788072063.03,010B,46,0,92,0.0
1788072063.06,0006,129,0,92,0.0
1788072063.08,0110,1,40,92,0.0
1788072063.09,0007,132,0,92,0.0
1788072063.12,000B,45,0,92,0.0
1788072063.13,010B,45,0,92,0.0
1788072063.15,000C,11,237,92,0.0
1788072063.18,0110,1,40,92,0.0
1788072063.18,000D,0,0,92,0.0
1788072063.22,000E,141,0,92,0.0
1788072063.23,010B,45,0,92,0.0
1788072063.26,000F,106,0,92,0.0
1788072063.28,0110,1,40,92,0.0
1788072063.29,0010,1,40,92,0.0
1788072063.32,0011,30,0,92,0.0
1788072063.33,010B,45,0,92,0.0
1788072063.35,0013,1,0,92,0.0
1788072063.38,0110,1,40,92,0.0
1788072063.38,001C,10,0,92,0.0
1788072063.42,001F,0,35,92,0.0
1788072063.43,010B,46,0,92,0.0
1788072063.45,0020,128,21,92,0.0
1788072063.48,0021,0,0,92,0.0
1788072063.51,002C,0,0,92,0.0
1788072063.53,010B,46,0,92,0.0
1788072063.54,002E,0,0,92,0.0
1788072063.58,0030,255,0,92,0.0
1788072063.58,0110,1,43,92,0.0
1788072063.61,003C,23,213,92,0.0
1788072063.63,010B,46,0,92,0.0
1788072063.64,0040,104,0,92,0.0
1788072063.67,0042,52,214,92,0.0
1788072063.68,0110,1,43,92,0.0
1788072063.70,0043,0,74,92,0.0
1788072063.73,010B,46,0,92,0.0
1788072063.74,0200,0,0,92,0.0
1788072063.77,0202,0,0,92,0.0
1788072063.78,0110,1,47,92,0.0
1788072063.80,0900,6,109,92,0.0
1788072063.83,010B,46,0,92,0.0
1788072063.83,0968,0,0,92,0.0
1788072063.86,096E,11,184,92,0.0
1788072063.88,0110,1,33,92,0.0
