t,pid,b1,b2,coolant,speed
1788104745.90,0000,190,63,0,0.0
1788104745.93,0110,1,1,0,0.0
1788104745.93,0002,0,0,0,0.0
1788104745.97,0003,2,0,0,0.0
1788104745.98,010B,44,0,87,0.0
1788104746.00,0005,127,0,87,0.0
1788104746.03,0110,0,251,87,0.0
1788104746.04,0006,131,0,87,0.0
1788104746.07,0007,134,0,87,0.0
1788104746.08,010B,44,0,87,0.0
1788104746.10,000B,44,0,87,0.0
1788104746.13,000C,10,248,87,0.0
1788104746.16,000D,0,0,87,0.0
1788104746.18,010B,44,0,87,0.0
1788104746.20,000E,144,0,87,0.0
1788104746.23,000F,99,0,87,0.0
1788104746.26,0010,0,254,87,0.0
1788104746.28,010B,44,0,87,0.0
1788104746.29,0011,30,0,87,0.0
1788104746.32,0013,1,0,87,0.0
1788104746.33,0110,0,251,87,0.0
1788104746.36,001C,10,0,87,0.0
1788104746.38,010B,44,0,87,0.0
1788104746.40,001F,0,153,87,0.0
1788104746.43,0020,128,21,87,0.0
1788104746.46,0021,0,0,87,0.0
1788104746.48,010B,44,0,87,0.0
1788104746.49,002C,0,0,87,0.0
1788104746.52,002E,27,0,87,0.0
1788104746.53,0110,1,4,87,0.0
1788104746.53,17B3,133,0,87,0.0
1788104746.56,0030,255,0,87,0.0
1788104746.58,010B,44,0,87,0.0
1788104746.60,003C,20,196,87,0.0
1788104746.63,0040,104,0,87,0.0
1788104746.63,0110,1,1,87,0.0
1788104746.66,0042,53,84,87,0.0
1788104746.68,010B,44,0,87,0.0
1788104746.69,0043,0,70,87,0.0
1788104746.72,0200,0,0,87,0.0
1788104746.73,0110,0,254,87,0.0
1788104746.76,0202,0,0,87,0.0
1788104746.78,010B,44,0,87,0.0
1788104746.79,0900,6,69,87,0.0
1788104746.82,0968,0,0,87,0.0
1788104746.83,0110,1,1,87,0.0
1788104746.85,096E,10,240,87,0.0
1788104746.88,010B,44,0,87,0.0
1788104746.89,097C,109,87,87,0.0
1788104746.92,098E,0,0,87,0.0
1788104746.93,0110,1,4,87,0.0
1788104746.96,1101,1,0,87,0.0
1788104746.98,010B,44,0,87,0.0
1788104746.99,1103,4,0,87,0.0
1788104747.02,1104,1,0,87,0.0
1788104747.03,0110,0,254,87,0.0
1788104747.05,114A,47,64,87,0.0
1788104747.08,010B,44,0,87,0.0
1788104747.08,114D,37,64,87,0.0
1788104747.12,1153,57,228,87,0.0
1788104747.13,0110,0,254,87,0.0
1788104747.15,1154,29,192,87,0.0
1788104747.18,010B,44,0,87,0.0
1788104747.21,1173,3,47,87,0.0
1788104747.23,0110,1,1,87,0.0
1788104747.24,1177,20,160,87,0.0
1788104747.28,1410,1,66,87,0.0
1788104747.28,010B,44,0,87,0.0
1788104747.31,1631,1,0,87,0.0
1788104747.33,0110,1,1,87,0.0
1788104747.35,1678,0,0,87,0.0
1788104747.38,1681,0,0,87,0.0
1788104747.41,16CD,0,0,87,0.0
1788104747.43,0110,0,251,87,0.0
1788104747.44,16CE,255,244,87,0.0
1788104747.47,16CF,13,56,87,0.0
1788104747.48,010B,44,0,87,0.0
1788104747.51,16E8,86,125,87,0.0
1788104747.53,0110,0,254,87,0.0
1788104747.54,16E9,0,117,87,0.0
1788104747.57,16F0,3,131,87,0.0
1788104747.58,010B,44,0,87,0.0
1788104747.60,1704,0,0,87,0.0
1788104747.63,0110,1,1,87,0.0
1788104747.64,1706,128,0,87,0.0
1788104747.67,1709,0,0,87,0.0
1788104747.68,010B,44,0,87,0.0
1788104747.71,1717,1,0,87,0.0
1788104747.73,0110,0,254,87,0.0
1788104747.74,1718,1,0,87,0.0
1788104747.77,1746,0,0,87,0.0
1788104747.78,010B,44,0,87,0.0
1788104747.80,1782,144,192,87,0.0
1788104747.83,0110,0,254,87,0.0
1788104747.83,1783,110,192,87,0.0
1788104747.87,17A0,32,0,87,0.0
1788104747.88,010B,44,0,87,0.0
1788104747.90,17A6,0,0,87,0.0
1788104747.93,17B0,19,0,87,0.0
1788104747.96,17B1,32,0,87,0.0
1788104747.98,010B,44,0,87,0.0
1788104748.00,17B2,4,0,87,0.0
1788104748.03,17B3,133,0,87,0.0
1788104748.06,17B5,80,0,87,0.0
1788104748.08,010B,44,0,87,0.0
1788104748.09,17B6,0,0,87,0.0
1788104748.12,17B8,239,0,87,0.0
1788104748.13,0110,1,4,87,0.0
1788104748.16,17BA,0,0,87,0.0
1788104748.18,010B,44,0,87,0.0
1788104748.19,17BB,0,0,87,0.0
1788104748.22,17BC,0,0,87,0.0
1788104748.23,0110,0,251,87,0.0
1788104748.25,17BD,56,0,87,0.0
1788104748.28,010B,44,0,87,0.0
1788104748.28,17BE,0,0,87,0.0
1788104748.31,17C1,234,0,87,0.0
1788104748.33,0110,0,254,87,0.0
1788104748.35,3201,23,112,87,0.0
1788104748.38,010B,44,0,87,0.0
1788104748.39,990A,44,0,87,0.0
1788104748.42,996E,13,72,87,0.0
1788104748.43,0110,1,4,87,0.0
1788104748.45,A211,0,0,87,0.0
1788104748.48,010B,44,0,87,0.0
1788104748.48,D100,129,0,87,0.0
1788104748.51,E21B,90,74,87,0.0
1788104748.53,0110,1,1,87,0.0
1788104748.53,17B3,133,0,87,0.0
1788104748.55,E21C,49,56,87,0.0
1788104748.58,010B,44,0,87,0.0
1788104748.58,E21D,56,56,87,0.0
1788104748.61,E21E,70,0,87,0.0
1788104748.63,0110,0,254,87,0.0
1788104748.64,E6F0,90,74,87,0.0
1788104748.67,E6F2,240,0,87,0.0
1788104748.68,010B,44,0,87,0.0
1788104748.71,E6F3,240,0,87,0.0
1788104748.73,0110,0,254,87,0.0
1788104748.74,0105,127,0,87,0.0
1788104748.77,010F,99,0,87,0.0
1788104748.78,010B,44,0,87,0.0
1788104748.80,0110,0,245,87,0.0
1788104748.83,0110,1,1,87,0.0
1788104748.84,010B,44,0,87,0.0
1788104748.87,0106,130,0,87,0.0
1788104748.88,010B,44,0,87,0.0
1788104748.90,0107,134,0,87,0.0
1788104748.93,0110,0,248,87,0.0
1788104748.93,010E,142,0,87,0.0
1788104748.97,0142,53,97,87,0.0
1788104748.98,010B,44,0,87,0.0
1788104749.00,0000,190,63,87,0.0
1788104749.03,0110,1,1,87,0.0
1788104749.03,0002,0,0,87,0.0
1788104749.07,0003,2,0,87,0.0
1788104749.08,010B,44,0,87,0.0
1788104749.10,0005,127,0,87,0.0
1788104749.13,0110,0,254,87,0.0
1788104749.13,0006,130,0,87,0.0
1788104749.17,0007,134,0,87,0.0
1788104749.18,010B,44,0,87,0.0
1788104749.20,000B,44,0,87,0.0
1788104749.23,0110,0,251,87,0.0
1788104749.23,000C,10,252,87,0.0
1788104749.27,000D,0,0,87,0.0
1788104749.28,010B,44,0,87,0.0
1788104749.30,000E,142,0,87,0.0
1788104749.33,000F,99,0,87,0.0
1788104749.36,0010,1,1,87,0.0
1788104749.38,010B,44,0,87,0.0
1788104749.39,0011,30,0,87,0.0
1788104749.43,0013,1,0,87,0.0
1788104749.43,0110,0,251,87,0.0
1788104749.46,001C,10,0,87,0.0
1788104749.48,010B,44,0,87,0.0
1788104749.49,001F,0,156,87,0.0
1788104749.52,0020,128,21,87,0.0
1788104749.53,0110,0,254,87,0.0
1788104749.55,0021,0,0,87,0.0
1788104749.58,010B,44,0,87,0.0
1788104749.59,002C,0,0,87,0.0
1788104749.62,002E,27,0,87,0.0
1788104749.63,0110,1,4,87,0.0
1788104749.65,0030,255,0,87,0.0
1788104749.68,010B,44,0,87,0.0
1788104749.68,003C,20,197,87,0.0
1788104749.72,0040,104,0,87,0.0
1788104749.73,0110,1,1,87,0.0
1788104749.76,0042,53,93,87,0.0
1788104749.78,010B,44,0,87,0.0
1788104749.79,0043,0,70,87,0.0
1788104749.82,0200,0,0,87,0.0
1788104749.83,0110,0,254,87,0.0
1788104749.85,0202,0,0,87,0.0
1788104749.88,0900,6,69,87,0.0
1788104749.91,0968,0,0,87,0.0
1788104749.93,0110,1,1,87,0.0
1788104749.95,096E,10,240,87,0.0
1788104749.98,097C,109,96,87,0.0
1788104750.01,098E,0,0,87,0.0
1788104750.03,0110,0,254,87,0.0
1788104750.04,1101,1,0,87,0.0
1788104750.08,1103,4,0,87,0.0
1788104750.08,010B,44,0,87,0.0
1788104750.11,1104,1,0,87,0.0
1788104750.13,0110,1,1,87,0.0
1788104750.15,114A,47,64,87,0.0
1788104750.18,114D,37,64,87,0.0
1788104750.21,1153,58,171,87,0.0
1788104750.23,0110,1,8,87,0.0
1788104750.24,1154,29,192,87,0.0
1788104750.27,1169,29,181,87,0.0
1788104750.28,010B,43,0,87,0.0
1788104750.31,1173,3,127,87,0.0
1788104750.33,0110,0,254,87,0.0
1788104750.34,1177,20,160,87,0.0
1788104750.37,1410,1,67,87,0.0
1788104750.38,010B,44,0,87,0.0
1788104750.40,1631,1,0,87,0.0
1788104750.43,0110,1,4,87,0.0
1788104750.43,1678,0,0,87,0.0
1788104750.47,1681,0,0,87,0.0
1788104750.48,010B,44,0,87,0.0
1788104750.50,16CD,0,0,87,0.0
1788104750.53,0110,1,1,87,0.0
1788104750.53,17B3,133,0,87,0.0
1788104750.56,16CF,13,10,87,0.0
1788104750.58,010B,43,0,87,0.0
1788104750.59,16E8,84,100,87,0.0
1788104750.63,16E9,0,118,87,0.0
1788104750.66,16F0,3,131,87,0.0
1788104750.68,010B,44,0,87,0.0
1788104750.69,1704,0,0,87,0.0
1788104750.72,1706,128,0,87,0.0
1788104750.73,0110,1,1,87,0.0
1788104750.76,1709,0,0,87,0.0
1788104750.78,010B,43,0,87,0.0
1788104750.79,1717,1,0,87,0.0
1788104750.83,1718,1,0,87,0.0
1788104750.83,0110,1,4,87,0.0
1788104750.86,1746,0,0,87,0.0
1788104750.88,010B,43,0,87,0.0
1788104750.89,1782,144,192,87,0.0
1788104750.92,1783,110,192,87,0.0
1788104750.93,0110,0,251,87,0.0
1788104750.95,17A0,32,0,87,0.0
1788104750.98,010B,44,0,87,0.0
1788104750.99,17A6,0,0,87,0.0
1788104751.02,17B0,19,0,87,0.0
1788104751.03,0110,1,8,87,0.0
1788104751.05,17B1,32,0,87,0.0
1788104751.08,010B,44,0,87,0.0
1788104751.12,17B3,133,0,87,0.0
1788104751.13,0110,1,1,87,0.0
1788104751.15,17B5,80,0,87,0.0
1788104751.18,17B6,0,0,87,0.0
1788104751.21,17B8,239,0,87,0.0
1788104751.23,0110,0,251,87,0.0
1788104751.24,17BA,0,0,87,0.0
1788104751.27,17BB,0,0,87,0.0
1788104751.28,010B,44,0,87,0.0
1788104751.31,17BC,0,0,87,0.0
1788104751.33,0110,1,4,87,0.0
1788104751.34,17BD,56,0,87,0.0
1788104751.37,17BE,0,0,87,0.0
1788104751.38,010B,44,0,87,0.0
1788104751.40,17C1,234,0,87,0.0
1788104751.43,0110,1,1,87,0.0
1788104751.43,3201,23,112,87,0.0
1788104751.47,990A,43,0,87,0.0
1788104751.48,010B,44,0,87,0.0
1788104751.51,996E,13,92,87,0.0
1788104751.53,0110,1,1,87,0.0
1788104751.54,A211,0,0,87,0.0
1788104751.57,D100,129,0,87,0.0
1788104751.58,010B,44,0,87,0.0
1788104751.60,E21B,90,74,87,0.0
1788104751.63,0110,1,1,87,0.0
1788104751.63,E21C,49,56,87,0.0
1788104751.67,E21D,56,56,87,0.0
1788104751.68,010B,44,0,87,0.0
1788104751.70,E21E,70,0,87,0.0
1788104751.73,E6F0,90,74,87,0.0
1788104751.76,E6F2,240,0,87,0.0
1788104751.78,010B,44,0,87,0.0
1788104751.79,E6F3,240,0,87,0.0
1788104751.82,0105,127,0,87,0.0
1788104751.83,0110,1,1,87,0.0
1788104751.86,010F,99,0,87,0.0
1788104751.88,010B,44,0,87,0.0
1788104751.89,0110,1,1,87,0.0
1788104751.92,010B,44,0,87,0.0
1788104751.93,0110,1,1,87,0.0
1788104751.95,0106,127,0,87,0.0
1788104751.98,010B,44,0,87,0.0
1788104751.98,0107,134,0,87,0.0
1788104752.02,010E,144,0,87,0.0
1788104752.03,0110,0,254,87,0.0
1788104752.05,0142,53,83,87,0.0
1788104752.08,010B,44,0,87,0.0
1788104752.09,0000,190,63,87,0.0
1788104752.12,0002,0,0,87,0.0
1788104752.13,0110,0,254,87,0.0
1788104752.15,0003,2,0,87,0.0
1788104752.18,010B,44,0,87,0.0
1788104752.19,0005,127,0,87,0.0
1788104752.22,0006,127,0,87,0.0
1788104752.23,0110,1,1,87,0.0
1788104752.25,0007,134,0,87,0.0
1788104752.28,010B,44,0,87,0.0
1788104752.28,000B,44,0,87,0.0
1788104752.31,000C,10,247,87,0.0
1788104752.33,0110,1,1,87,0.0
1788104752.35,000D,0,0,87,0.0
1788104752.38,000E,144,0,87,0.0
1788104752.41,000F,99,0,87,0.0
1788104752.43,0110,0,251,87,0.0
