t,pid,b1,b2,coolant,speed
1788188079.63,0000,190,63,0,0.0
1788188079.66,0002,0,0,0,0.0
1788188079.67,0110,0,175,0,0.0
1788188079.70,0003,2,0,86,0.0
1788188079.72,010B,32,0,86,0.0
1788188079.73,0005,126,0,86,0.0
1788188079.76,0006,128,0,86,0.0
1788188079.77,0110,0,178,86,0.0
1788188079.79,0007,127,0,86,0.0
1788188079.82,010B,32,0,86,0.0
1788188079.82,000B,32,0,86,0.0
1788188079.86,000C,11,28,86,0.0
1788188079.87,0110,0,175,86,0.0
1788188079.90,000D,0,0,86,0.0
1788188079.92,010B,32,0,86,0.0
1788188079.93,000E,147,0,86,0.0
1788188079.96,000F,74,0,86,0.0
1788188079.97,0110,0,175,86,0.0
1788188079.99,0010,0,173,86,0.0
1788188080.02,010B,32,0,86,0.0
1788188080.02,0011,30,0,86,0.0
1788188080.06,0013,1,0,86,0.0
1788188080.07,0110,0,173,86,0.0
1788188080.09,001C,10,0,86,0.0
1788188080.12,010B,32,0,86,0.0
1788188080.13,001F,2,196,86,0.0
1788188080.16,0020,128,21,86,0.0
1788188080.17,0110,0,175,86,0.0
1788188080.19,0021,0,0,86,0.0
1788188080.22,010B,32,0,86,0.0
1788188080.26,002E,27,0,86,0.0
1788188080.27,0110,0,183,86,0.0
1788188080.29,0030,255,0,86,0.0
1788188080.32,003C,22,170,86,0.0
1788188080.35,0040,104,0,86,0.0
1788188080.37,0110,0,175,86,0.0
1788188080.38,0042,55,65,86,0.0
1788188080.42,0043,0,49,86,0.0
1788188080.42,010B,32,0,86,0.0
1788188080.45,0200,0,0,86,0.0
1788188080.47,0110,0,178,86,0.0
1788188080.48,0202,0,0,86,0.0
1788188080.51,0900,5,95,86,0.0
1788188080.52,010B,32,0,86,0.0
1788188080.54,0968,0,0,86,0.0
1788188080.57,0110,0,178,86,0.0
1788188080.58,096E,10,240,86,0.0
1788188080.61,097C,113,66,86,0.0
1788188080.62,010B,32,0,86,0.0
1788188080.64,098E,0,0,86,0.0
1788188080.67,0110,0,175,86,0.0
1788188080.67,1101,0,0,86,0.0
1788188080.70,1103,0,0,86,0.0
1788188080.72,010B,32,0,86,0.0
1788188080.74,1104,0,0,86,0.0
1788188080.77,114A,89,0,86,0.0
1788188080.81,114D,38,64,86,0.0
1788188080.82,010B,32,0,86,0.0
1788188080.84,1153,40,37,86,0.0
1788188080.86,1154,29,192,86,0.0
1788188080.87,0110,0,178,86,0.0
1788188080.90,1169,29,125,86,0.0
1788188080.92,010B,32,0,86,0.0
1788188080.94,1173,0,135,86,0.0
