t,pid,b1,b2,coolant,speed
1787842778.05,0000,190,63,0,0.0
1787842778.08,0002,0,0,90,0.0
1787842778.12,0003,2,0,90,0.0
1787842778.15,0005,130,0,90,0.0
1787842778.18,0006,128,0,90,0.0
1787842778.21,0007,127,0,90,0.0
1787842778.25,000B,43,0,90,0.0
1787842778.28,000C,10,236,90,0.0
1787842778.31,000D,0,0,90,0.0
1787842778.34,000E,147,0,90,0.0
1787842778.37,000F,103,0,90,0.0
1787842778.41,0010,0,251,90,0.0
1787842778.44,0011,30,0,90,0.0
1787842778.47,0013,1,0,90,0.0
1787842778.50,001C,10,0,90,0.0
1787842778.53,001F,3,224,90,0.0
1787842778.57,0020,128,21,90,0.0
1787842778.60,0021,0,0,90,0.0
1787842778.64,002C,0,0,90,0.0
1787842778.67,002E,35,0,90,0.0
1787842778.70,0030,255,0,90,0.0
1787842778.73,003C,21,14,90,0.0
1787842778.77,0040,104,0,90,0.0
1787842778.80,0042,53,106,90,0.0
1787842778.83,0043,0,70,90,0.0
1787842778.86,0200,0,0,90,0.0
1787842778.89,0202,0,0,90,0.0
1787842778.93,0900,6,69,90,0.0
1787842778.96,0968,0,0,90,0.0
1787842779.00,096E,10,240,90,0.0
1787842779.03,097C,109,122,90,0.0
1787842779.06,098E,0,0,90,0.0
1787842779.09,1101,1,0,90,0.0
1787842779.13,1103,4,0,90,0.0
1787842779.16,1104,1,0,90,0.0
1787842779.19,114A,42,192,90,0.0
1787842779.22,114D,35,0,90,0.0
1787842779.25,1153,57,154,90,0.0
1787842779.29,1154,29,192,90,0.0
1787842779.32,1169,29,179,90,0.0
1787842779.36,1173,0,200,90,0.0
1787842779.39,1177,20,120,90,0.0
1787842779.42,1410,1,53,90,0.0
1787842779.45,1631,1,0,90,0.0
1787842779.49,1678,0,0,90,0.0
1787842779.52,1681,0,0,90,0.0
1787842779.55,16CD,0,0,90,0.0
1787842779.58,16CE,255,248,90,0.0
1787842779.61,16CF,13,51,90,0.0
