t,pid,b1,b2,coolant,speed
1787958076.22,0000,190,63,0,0.0
1787958076.22,0110,0,168,91,0.0
1787958076.25,0002,0,0,91,0.0
1787958076.27,010B,31,0,91,0.0
1787958076.28,0003,2,0,91,0.0
1787958076.31,0005,131,0,91,0.0
1787958076.32,0110,0,168,91,0.0
1787958076.34,0006,132,0,91,0.0
1787958076.37,010B,30,0,91,0.0
1787958076.41,000B,31,0,91,0.0
1787958076.42,0110,0,168,91,0.0
1787958076.44,000C,11,44,91,0.0
1787958076.47,000D,0,0,91,0.0
1787958076.51,000E,143,0,91,0.0
1787958076.52,0110,0,168,91,0.0
1787958076.54,000F,104,0,91,0.0
1787958076.58,0010,0,168,91,0.0
1787958076.61,0011,30,0,91,0.0
1787958076.62,0110,0,168,91,0.0
1787958076.64,0013,1,0,91,0.0
1787958076.67,001C,10,0,91,0.0
1787958076.70,001F,1,153,91,0.0
1787958076.72,0110,0,164,91,0.0
1787958076.74,0020,128,21,91,0.0
1787958076.77,0021,0,0,91,0.0
1787958076.77,010B,30,0,91,0.0
1787958076.80,002C,0,0,91,0.0
1787958076.82,0110,0,168,91,0.0
1787958076.83,002E,27,0,91,0.0
1787958076.86,0030,255,0,91,0.0
1787958076.87,010B,31,0,91,0.0
1787958076.90,003C,21,92,91,0.0
1787958076.92,0110,0,168,91,0.0
1787958076.93,0040,104,0,91,0.0
1787958076.96,0042,53,16,91,0.0
1787958076.97,010B,30,0,91,0.0
1787958076.99,0043,0,46,91,0.0
1787958077.02,0110,0,168,91,0.0
1787958077.03,0200,0,0,91,0.0
1787958077.06,0202,0,0,91,0.0
1787958077.07,010B,31,0,91,0.0
1787958077.10,0900,5,75,91,0.0
1787958077.12,0110,0,175,91,0.0
1787958077.13,0968,0,0,91,0.0
1787958077.16,096E,10,240,91,0.0
1787958077.17,010B,31,0,91,0.0
1787958077.19,097C,109,31,91,0.0
1787958077.22,098E,0,0,91,0.0
1787958077.26,1101,2,0,91,0.0
1787958077.27,010B,31,0,91,0.0
1787958077.29,1103,0,0,91,0.0
1787958077.32,1104,0,0,91,0.0
1787958077.32,0110,0,175,91,0.0
1787958077.35,114A,41,192,91,0.0
1787958077.37,010B,32,0,91,0.0
1787958077.38,114D,34,128,91,0.0
1787958077.42,1153,42,20,91,0.0
1787958077.42,0110,0,175,91,0.0
1787958077.45,1154,29,192,91,0.0
1787958077.47,010B,32,0,91,0.0
1787958077.48,1169,29,187,91,0.0
1787958077.51,1173,2,213,91,0.0
1787958077.52,0110,0,175,91,0.0
1787958077.54,1177,18,112,91,0.0
1787958077.57,010B,32,0,91,0.0
1787958077.58,1410,0,202,91,0.0
1787958077.62,1631,1,0,91,0.0
1787958077.62,0110,0,180,91,0.0
1787958077.65,1678,0,0,91,0.0
1787958077.67,010B,32,0,91,0.0
1787958077.68,1681,0,0,91,0.0
1787958077.71,16CD,0,0,91,0.0
1787958077.72,0110,0,180,91,0.0
