t,pid,b1,b2,coolant,speed
1788197329.87,0000,190,63,0,0.0
1788197329.90,0002,0,0,0,0.0
1788197329.93,0003,2,0,32,0.0
1788197329.97,0005,72,0,32,0.0
1788197330.00,0006,115,0,32,0.0
1788197330.03,0007,131,0,32,0.0
1788197330.06,000B,46,0,32,0.0
1788197330.09,000C,23,3,32,0.0
1788197330.13,000D,0,0,32,0.0
1788197330.16,000E,146,0,32,0.0
1788197330.19,000F,70,0,32,0.0
1788197330.22,0010,2,135,32,0.0
1788197330.25,0011,29,0,32,0.0
1788197330.29,0013,1,0,32,0.0
1788197330.32,001C,10,0,32,0.0
1788197330.35,001F,0,24,32,0.0
1788197330.38,0020,128,21,32,0.0
1788197330.42,0021,0,0,32,0.0
1788197330.45,002C,0,0,32,0.0
1788197330.49,002E,0,0,32,0.0
1788197330.52,0030,255,0,32,0.0
1788197330.55,003C,4,100,32,0.0
1788197330.58,0040,104,0,32,0.0
1788197330.61,0042,55,30,32,0.0
1788197330.65,0043,0,85,32,0.0
1788197330.68,0200,0,0,32,0.0
1788197330.71,0202,0,0,32,0.0
1788197330.74,0900,6,109,32,0.0
1788197330.77,0968,0,0,32,0.0
1788197330.81,096E,22,238,32,0.0
1788197330.84,097C,112,249,32,0.0
1788197330.87,098E,0,0,32,0.0
1788197330.90,1101,1,0,32,0.0
1788197330.93,1103,20,0,32,0.0
1788197330.97,1104,1,0,32,0.0
1788197331.00,114A,98,192,32,0.0
1788197331.03,114D,129,192,32,0.0
