t,pid,b1,b2,coolant,speed
1787978366.44,0000,190,63,0,0.0
1787978366.47,0002,0,0,0,0.0
1787978366.50,0003,2,0,61,0.0
1787978366.53,0005,101,0,61,0.0
1787978366.57,0006,147,0,61,0.0
1787978366.60,0007,128,0,61,0.0
1787978366.64,000B,41,0,61,0.0
1787978366.67,000C,13,44,61,0.0
1787978366.70,000D,0,0,61,0.0
1787978366.73,000E,146,0,61,0.0
1787978366.77,000F,94,0,61,0.0
1787978366.80,0010,1,57,61,0.0
1787978366.83,0011,30,0,61,0.0
1787978366.86,0013,1,0,61,0.0
1787978366.89,001C,10,0,61,0.0
1787978366.93,001F,0,24,61,0.0
1787978366.96,0020,128,21,61,0.0
1787978366.99,0021,0,0,61,0.0
1787978367.02,002C,0,0,61,0.0
1787978367.05,002E,0,0,61,0.0
1787978367.09,0030,255,0,61,0.0
1787978367.12,003C,18,207,61,0.0
1787978367.15,0040,104,0,61,0.0
1787978367.18,0042,53,135,61,0.0
1787978367.22,0043,0,71,61,0.0
1787978367.25,0200,0,0,61,0.0
1787978367.29,0202,0,0,61,0.0
1787978367.32,0900,6,14,61,0.0
1787978367.35,0968,0,0,61,0.0
1787978367.38,096E,13,17,61,0.0
1787978367.41,097C,109,155,61,0.0
1787978367.45,098E,0,0,61,0.0
1787978367.48,1101,1,0,61,0.0
1787978367.51,1103,4,0,61,0.0
1787978367.54,1104,1,0,61,0.0
1787978367.57,114A,53,64,61,0.0
1787978367.60,114D,70,64,61,0.0
1787978367.63,1153,66,117,61,0.0
1787978367.66,1154,29,128,61,0.0
1787978367.69,1169,29,155,61,0.0
1787978367.73,1173,0,110,61,0.0
1787978367.76,1177,21,244,61,0.0
1787978367.79,1410,1,104,61,0.0
1787978367.82,1631,1,0,61,0.0
1787978367.85,1678,0,0,61,0.0
