t,pid,b1,b2,coolant,speed
1787969410.51,0000,190,63,0,0.0
1787969410.54,0110,0,254,0,0.0
1787969410.55,0002,0,0,0,0.0
1787969410.58,0003,2,0,0,0.0
1787969410.59,010B,43,0,0,0.0
1787969410.61,0005,127,0,87,0.0
1787969410.64,0110,0,248,87,0.0
1787969410.64,0006,128,0,87,0.0
1787969410.67,0007,126,0,87,0.0
1787969410.69,010B,43,0,87,0.0
1787969410.71,000B,43,0,87,0.0
1787969410.74,000C,10,228,87,0.0
1787969410.78,000D,0,0,87,0.0
1787969410.79,010B,43,0,87,0.0
1787969410.81,000E,147,0,87,0.0
1787969410.84,000F,91,0,87,0.0
1787969410.87,0010,0,254,87,0.0
1787969410.89,010B,43,0,87,0.0
1787969410.90,0011,30,0,87,0.0
1787969410.94,0013,1,0,87,0.0
1787969410.94,0110,0,248,87,0.0
1787969410.97,001C,10,0,87,0.0
1787969410.99,010B,43,0,87,0.0
1787969411.00,001F,2,73,87,0.0
1787969411.03,0020,128,21,87,0.0
1787969411.04,0110,0,254,87,0.0
1787969411.06,0021,0,0,87,0.0
1787969411.09,010B,43,0,87,0.0
1787969411.10,002C,0,0,87,0.0
1787969411.13,002E,35,0,87,0.0
1787969411.14,0110,0,245,87,0.0
1787969411.14,17B3,113,0,87,0.0
1787969411.16,0030,255,0,87,0.0
1787969411.19,010B,43,0,87,0.0
1787969411.19,003C,20,212,87,0.0
1787969411.22,0040,104,0,87,0.0
1787969411.24,0110,0,251,87,0.0
1787969411.26,0042,53,250,87,0.0
1787969411.29,0043,0,70,87,0.0
1787969411.32,0200,0,0,87,0.0
1787969411.34,0110,1,1,87,0.0
1787969411.36,0202,0,0,87,0.0
1787969411.39,0900,6,59,87,0.0
1787969411.42,0968,0,0,87,0.0
1787969411.44,0110,0,248,87,0.0
1787969411.46,096E,10,240,87,0.0
1787969411.49,097C,110,180,87,0.0
1787969411.52,098E,0,0,87,0.0
1787969411.54,0110,1,1,87,0.0
1787969411.55,1101,0,0,87,0.0
1787969411.59,1103,4,0,87,0.0
1787969411.59,010B,43,0,87,0.0
1787969411.62,1104,1,0,87,0.0
1787969411.64,0110,0,213,87,0.0
1787969411.65,114A,57,64,87,0.0
1787969411.68,114D,37,128,87,0.0
1787969411.69,010B,42,0,87,0.0
1787969411.71,1153,44,64,87,0.0
1787969411.74,0110,0,183,87,0.0
1787969411.74,1154,29,128,87,0.0
1787969411.78,1169,29,147,87,0.0
1787969411.79,010B,41,0,87,0.0
1787969411.81,1173,0,120,87,0.0
1787969411.84,1177,18,92,87,0.0
1787969411.87,1410,1,22,87,0.0
1787969411.89,010B,40,0,87,0.0
1787969411.90,1631,1,0,87,0.0
1787969411.94,1678,0,0,87,0.0
1787969411.94,0110,0,175,87,0.0
1787969411.97,1681,0,0,87,0.0
1787969411.99,010B,39,0,87,0.0
1787969412.00,16CD,0,0,87,0.0
1787969412.04,16CE,255,248,87,0.0
1787969412.07,16CF,12,202,87,0.0
1787969412.09,010B,38,0,87,0.0
1787969412.10,16E8,66,144,87,0.0
1787969412.14,16E9,0,118,87,0.0
1787969412.14,0110,0,180,87,0.0
1787969412.17,16F0,3,131,87,0.0
1787969412.19,010B,37,0,87,0.0
1787969412.20,1704,0,0,87,0.0
1787969412.23,1706,128,0,87,0.0
1787969412.24,0110,0,173,87,0.0
1787969412.26,1709,0,0,87,0.0
1787969412.29,010B,36,0,87,0.0
