t,pid,b1,b2,coolant,speed
1787912607.30,0000,190,63,0,0.0
1787912607.33,0002,0,0,0,0.0
1787912607.36,0003,2,0,70,0.0
1787912607.39,0005,109,0,70,0.0
1787912607.43,0006,129,0,70,0.0
1787912607.47,0007,127,0,69,0.0
1787912607.50,000B,45,0,69,0.0
1787912607.53,000C,12,40,69,0.0
1787912607.56,000D,0,0,70,0.0
1787912607.62,000F,77,0,70,0.0
1787912607.66,0010,1,60,70,0.0
1787912607.69,0011,29,0,70,0.0
1787912607.72,0013,1,0,70,0.0
1787912607.75,001C,10,0,70,0.0
1787912607.78,001F,1,6,70,0.0
1787912607.82,0020,128,21,70,0.0
1787912607.85,0021,0,0,70,0.0
1787912607.88,002C,0,0,70,0.0
1787912607.91,002E,0,0,70,0.0
1787912607.94,0030,255,0,70,0.0
1787912607.98,003C,16,101,70,0.0
1787912608.02,0040,104,0,70,0.0
1787912608.05,0042,54,219,70,0.0
1787912608.08,0043,0,76,70,0.0
1787912608.11,0200,0,0,70,0.0
1787912608.14,0202,0,0,70,0.0
1787912608.18,0900,6,99,70,0.0
1787912608.21,0968,0,0,70,0.0
1787912608.24,096E,12,27,70,0.0
1787912608.27,097C,112,95,70,0.0
1787912608.31,098E,0,0,70,0.0
1787912608.34,1101,1,0,70,0.0
1787912608.38,1103,4,0,70,0.0
1787912608.41,1104,1,0,70,0.0
1787912608.44,114A,82,64,70,0.0
1787912608.47,114D,56,128,70,0.0
1787912608.50,1153,62,217,70,0.0
1787912608.54,1154,29,128,70,0.0
1787912608.57,1169,29,128,70,0.0
1787912608.60,1173,3,97,70,0.0
1787912608.63,1177,21,244,70,0.0
1787912608.66,1410,1,78,70,0.0
1787912608.70,1631,1,0,70,0.0
1787912608.73,1678,0,0,70,0.0
1787912608.76,1681,0,0,70,0.0
1787912608.80,16CD,0,0,70,0.0
1787912608.83,16CE,255,244,70,0.0
1787912608.86,16CF,12,101,70,0.0
1787912608.90,16E8,73,208,70,0.0
1787912608.93,16E9,0,120,70,0.0
1787912608.96,16F0,3,131,70,0.0
1787912608.99,1704,0,0,70,0.0
1787912609.02,1706,128,0,70,0.0
1787912609.06,1709,0,0,70,0.0
1787912609.10,1717,1,0,70,0.0
1787912609.13,1718,1,0,70,0.0
1787912609.16,1746,0,0,70,0.0
1787912609.19,1782,188,64,70,0.0
1787912609.22,1783,110,192,70,0.0
1787912609.26,17A0,34,0,70,0.0
1787912609.30,17A6,0,0,70,0.0
1787912609.33,17B0,20,0,70,0.0
1787912609.36,17B1,32,0,70,0.0
1787912609.39,17B2,4,0,70,0.0
1787912609.42,17B3,93,0,70,0.0
1787912609.46,17B5,80,0,70,0.0
1787912609.49,17B6,0,0,70,0.0
1787912609.52,17B8,240,0,70,0.0
1787912609.55,17BA,0,0,70,0.0
1787912609.58,17BB,0,0,70,0.0
1787912609.62,17BC,0,0,70,0.0
1787912609.65,17BD,130,0,70,0.0
1787912609.68,17BE,0,0,70,0.0
1787912609.72,17C1,234,0,70,0.0
1787912609.75,3201,23,112,70,0.0
1787912609.91,0000,190,63,70,0.0
1787912609.94,0002,0,0,70,0.0
