t,pid,b1,b2,coolant,speed
1788105467.03,0000,190,63,0,0.0
1788105467.06,0002,0,0,0,0.0
1788105467.07,010B,46,0,0,0.0
1788105467.09,0003,2,0,31,0.0
1788105467.13,0005,71,0,31,0.0
1788105467.16,0006,121,0,31,0.0
1788105467.17,010B,46,0,31,0.0
1788105467.19,0007,127,0,31,0.0
1788105467.22,000B,46,0,31,0.0
1788105467.22,0110,2,113,31,0.0
1788105467.26,000C,22,83,31,0.0
1788105467.27,010B,46,0,31,0.0
1788105467.29,000D,0,0,31,0.0
1788105467.33,000E,142,0,31,0.0
1788105467.36,000F,66,0,31,0.0
1788105467.37,010B,46,0,31,0.0
1788105467.39,0010,2,130,31,0.0
1788105467.42,0011,29,0,31,0.0
1788105467.45,0013,1,0,31,0.0
1788105467.47,010B,46,0,31,0.0
1788105467.49,001C,10,0,31,0.0
1788105467.52,001F,0,36,31,0.0
1788105467.52,0110,2,113,31,0.0
1788105467.55,0020,128,21,31,0.0
1788105467.57,010B,46,0,31,0.0
1788105467.59,0021,0,0,31,0.0
1788105467.62,002C,0,0,31,0.0
1788105467.62,0110,2,113,31,0.0
1788105467.65,002E,0,0,31,0.0
1788105467.67,010B,46,0,31,0.0
1788105467.69,0030,255,0,31,0.0
1788105467.72,003C,5,43,31,0.0
1788105467.72,0110,2,108,31,0.0
1788105467.75,0040,104,0,31,0.0
1788105467.77,010B,46,0,31,0.0
1788105467.78,0042,55,103,31,0.0
1788105467.81,0043,0,84,31,0.0
1788105467.82,0110,2,119,31,0.0
1788105467.85,0200,0,0,31,0.0
1788105467.87,010B,46,0,31,0.0
1788105467.88,0202,0,0,31,0.0
1788105467.91,0900,6,114,32,0.0
1788105467.92,0110,2,119,32,0.0
1788105467.94,0968,0,0,32,0.0
1788105467.97,096E,22,27,32,0.0
1788105468.01,097C,113,128,32,0.0
1788105468.02,0110,2,135,32,0.0
1788105468.04,098E,0,0,32,0.0
1788105468.07,1101,1,0,32,0.0
1788105468.07,010B,46,0,32,0.0
1788105468.10,1103,20,0,32,0.0
1788105468.12,0110,2,113,32,0.0
1788105468.14,1104,1,0,32,0.0
1788105468.17,114A,105,192,32,0.0
1788105468.21,114D,130,0,32,0.0
1788105468.22,0110,2,113,32,0.0
1788105468.24,1153,89,89,32,0.0
1788105468.27,1154,29,128,32,0.0
1788105468.27,010B,46,0,32,0.0
1788105468.30,1169,29,128,32,0.0
1788105468.32,0110,2,113,32,0.0
1788105468.33,1173,0,100,32,0.0
1788105468.37,1177,27,148,32,0.0
1788105468.37,010B,46,0,32,0.0
1788105468.40,1410,1,112,32,0.0
1788105468.42,0110,2,113,32,0.0
1788105468.43,17B3,81,0,32,0.0
1788105468.46,1678,0,0,32,0.0
1788105468.47,010B,46,0,32,0.0
1788105468.50,1681,0,0,32,0.0
1788105468.52,0110,2,113,32,0.0
1788105468.53,16CD,0,0,32,0.0
1788105468.57,16CE,0,0,32,0.0
1788105468.57,010B,46,0,32,0.0
1788105468.60,16CF,12,53,32,0.0
1788105468.62,0110,2,113,32,0.0
1788105468.63,16E8,49,146,32,0.0
1788105468.66,16E9,0,121,32,0.0
1788105468.67,010B,46,0,32,0.0
1788105468.69,16F0,3,131,32,0.0
1788105468.72,0110,2,108,32,0.0
1788105468.73,1704,0,0,32,0.0
1788105468.76,1706,128,0,32,0.0
1788105468.77,010B,46,0,32,0.0
1788105468.79,1709,0,0,32,0.0
1788105468.82,1717,1,0,32,0.0
1788105468.82,0110,2,130,32,0.0
1788105468.85,1718,1,0,32,0.0
1788105468.87,010B,46,0,32,0.0
1788105468.89,1746,0,0,32,0.0
1788105468.92,1782,211,128,32,0.0
1788105468.92,0110,2,108,32,0.0
1788105468.95,1783,110,192,32,0.0
1788105468.97,010B,46,0,32,0.0
1788105468.99,17A0,35,0,32,0.0
1788105469.02,17A6,0,0,32,0.0
1788105469.02,0110,2,97,32,0.0
1788105469.05,17B0,37,0,32,0.0
1788105469.07,010B,46,0,32,0.0
1788105469.09,17B1,32,0,32,0.0
1788105469.12,17B2,4,0,32,0.0
1788105469.12,0110,2,97,32,0.0
1788105469.15,17B3,81,0,32,0.0
1788105469.17,010B,46,0,32,0.0
1788105469.18,17B5,80,0,32,0.0
1788105469.21,17B6,0,0,32,0.0
1788105469.22,0110,2,119,32,0.0
1788105469.25,17B8,243,0,32,0.0
1788105469.27,010B,46,0,32,0.0
1788105469.28,17BA,0,0,32,0.0
1788105469.31,17BB,0,0,32,0.0
1788105469.32,0110,2,97,32,0.0
1788105469.34,17BC,0,0,32,0.0
1788105469.37,17BD,155,0,32,0.0
1788105469.41,17BE,0,0,32,0.0
1788105469.42,0110,2,86,32,0.0
1788105469.44,17C1,234,0,32,0.0
1788105469.47,3201,23,112,32,0.0
1788105469.47,010B,46,0,32,0.0
1788105469.50,990A,48,0,32,0.0
1788105469.52,0110,2,119,32,0.0
1788105469.53,996E,12,108,32,0.0
1788105469.57,A211,0,0,32,0.0
1788105469.57,010B,46,0,32,0.0
1788105469.60,D100,129,0,32,0.0
1788105469.62,0110,2,108,32,0.0
1788105469.64,E21B,90,74,32,0.0
1788105469.67,E21C,49,56,32,0.0
1788105469.67,010B,46,0,32,0.0
1788105469.70,E21D,56,56,32,0.0
1788105469.72,0110,2,113,32,0.0
1788105469.73,E21E,70,0,32,0.0
1788105469.77,E6F0,90,74,32,0.0
1788105469.77,010B,46,0,32,0.0
1788105469.80,E6F2,240,0,32,0.0
1788105469.82,0110,2,108,32,0.0
1788105469.83,E6F3,240,0,32,0.0
1788105469.86,0105,72,0,32,0.0
1788105469.87,010B,46,0,32,0.0
1788105469.89,010F,67,0,32,0.0
1788105469.92,0110,2,113,32,0.0
1788105469.92,0110,2,113,32,0.0
1788105469.96,010B,46,0,32,0.0
1788105469.97,010B,46,0,32,0.0
1788105469.98,0106,122,0,32,0.0
1788105470.02,0107,127,0,32,0.0
1788105470.02,0110,2,113,32,0.0
1788105470.05,010E,143,0,32,0.0
1788105470.07,010B,46,0,32,0.0
1788105470.08,0142,55,93,32,0.0
1788105470.12,0000,190,63,32,0.0
1788105470.12,0110,2,108,32,0.0
1788105470.15,0002,0,0,32,0.0
1788105470.17,010B,46,0,32,0.0
1788105470.18,0003,2,0,32,0.0
1788105470.21,0005,72,0,32,0.0
1788105470.22,0110,2,108,32,0.0
1788105470.25,0006,123,0,32,0.0
1788105470.27,010B,46,0,32,0.0
1788105470.29,0007,127,0,32,0.0
1788105470.32,000B,46,0,32,0.0
1788105470.32,0110,2,97,32,0.0
1788105470.35,000C,21,236,32,0.0
1788105470.37,010B,46,0,32,0.0
1788105470.38,000D,0,0,32,0.0
1788105470.41,000E,140,0,32,0.0
1788105470.42,0110,2,103,32,0.0
1788105470.43,17B3,81,0,32,0.0
1788105470.45,000F,67,0,32,0.0
1788105470.47,010B,46,0,32,0.0
1788105470.48,0010,2,103,32,0.0
1788105470.51,0011,29,0,32,0.0
1788105470.52,0110,2,108,32,0.0
1788105470.55,0013,1,0,32,0.0
1788105470.57,010B,46,0,32,0.0
1788105470.58,001C,10,0,32,0.0
1788105470.61,001F,0,38,32,0.0
1788105470.62,0110,2,97,32,0.0
1788105470.65,0020,128,21,32,0.0
1788105470.68,0021,0,0,32,0.0
1788105470.71,002C,0,0,32,0.0
1788105470.72,0110,2,92,32,0.0
1788105470.74,002E,0,0,32,0.0
1788105470.77,010B,46,0,32,0.0
1788105470.78,0030,255,0,32,0.0
1788105470.81,003C,5,102,32,0.0
1788105470.82,0110,2,103,32,0.0
1788105470.85,0040,104,0,32,0.0
1788105470.88,0042,55,97,32,0.0
1788105470.91,0043,0,83,32,0.0
1788105470.92,0110,2,97,32,0.0
1788105470.94,0200,0,0,32,0.0
1788105470.97,0202,0,0,32,0.0
1788105471.01,0900,6,109,32,0.0
1788105471.02,0110,2,92,32,0.0
1788105471.04,0968,0,0,32,0.0
1788105471.08,096E,21,175,32,0.0
1788105471.11,097C,113,127,32,0.0
1788105471.12,0110,2,108,32,0.0
1788105471.14,098E,0,0,32,0.0
1788105471.17,1101,1,0,32,0.0
1788105471.21,1103,20,0,32,0.0
1788105471.22,0110,2,108,32,0.0
1788105471.24,1104,1,0,32,0.0
1788105471.27,114A,105,128,32,0.0
1788105471.27,010B,46,0,32,0.0
1788105471.31,114D,128,64,32,0.0
1788105471.32,0110,2,108,32,0.0
1788105471.34,1153,88,107,32,0.0
1788105471.37,1154,29,128,32,0.0
1788105471.41,1169,29,128,32,0.0
1788105471.42,0110,2,103,32,0.0
1788105471.44,1173,3,42,32,0.0
1788105471.48,1177,27,28,32,0.0
1788105471.51,1410,1,107,32,0.0
1788105471.52,0110,2,92,32,0.0
1788105471.54,1631,1,0,32,0.0
1788105471.57,1678,0,0,32,0.0
1788105471.61,1681,0,0,32,0.0
1788105471.62,0110,2,103,32,0.0
1788105471.65,16CD,0,0,32,0.0
1788105471.67,010B,46,0,32,0.0
1788105471.68,16CE,0,0,32,0.0
1788105471.71,16CF,12,40,32,0.0
