t,pid,b1,b2,coolant,speed
1788341282.81,0000,190,63,0,0.0
1788341282.84,0002,0,0,0,0.0
1788341282.87,0003,2,0,0,0.0
1788341282.91,0005,123,0,83,0.0
1788341282.94,0006,147,0,83,0.0
1788341282.97,0007,126,0,83,0.0
1788341283.00,000B,46,0,83,0.0
1788341283.03,000C,11,243,83,0.0
1788341283.07,000D,0,0,83,0.0
1788341283.10,000E,137,0,83,0.0
1788341283.13,000F,106,0,83,0.0
1788341283.16,0010,1,53,83,0.0
1788341283.20,0011,30,0,83,0.0
1788341283.23,0013,1,0,83,0.0
1788341283.26,001C,10,0,83,0.0
1788341283.30,001F,0,24,83,0.0
1788341283.33,0020,128,21,83,0.0
1788341283.36,0021,0,0,83,0.0
1788341283.39,002C,0,0,83,0.0
1788341283.43,002E,0,0,83,0.0
1788341283.46,0030,255,0,83,0.0
1788341283.49,003C,20,244,83,0.0
1788341283.52,0040,104,0,83,0.0
1788341283.55,0042,52,209,83,0.0
1788341283.59,0043,0,77,83,0.0
1788341283.62,0200,0,0,83,0.0
1788341283.65,0202,0,0,83,0.0
1788341283.68,0900,6,119,83,0.0
1788341283.71,0968,0,0,83,0.0
1788341283.75,096E,11,184,83,0.0
1788341283.78,097C,108,68,83,0.0
1788341283.81,098E,0,0,83,0.0
1788341283.84,1101,1,0,83,0.0
1788341283.87,1103,12,0,83,0.0
1788341283.90,1104,1,0,83,0.0
1788341283.93,114A,38,192,83,0.0
