t,pid,b1,b2,coolant,speed
1787944639.20,0000,190,63,0,0.0
1787944639.23,0002,0,0,0,0.0
1787944639.23,0110,1,1,0,0.0
1787944639.27,0003,2,0,91,0.0
1787944639.28,010B,43,0,91,0.0
1787944639.30,0005,131,0,91,0.0
1787944639.33,0006,128,0,91,0.0
1787944639.33,0110,0,254,91,0.0
1787944639.36,0007,130,0,91,0.0
1787944639.38,010B,42,0,91,0.0
1787944639.39,000B,42,0,91,0.0
1787944639.43,000C,11,122,91,0.0
1787944639.43,0110,0,254,91,0.0
1787944639.47,000D,0,0,91,0.0
1787944639.48,010B,42,0,91,0.0
1787944639.50,000E,140,0,91,0.0
1787944639.53,000F,109,0,91,0.0
1787944639.53,0110,0,254,91,0.0
1787944639.56,0010,0,251,91,0.0
1787944639.58,010B,42,0,91,0.0
1787944639.59,0011,30,0,91,0.0
1787944639.63,0013,1,0,91,0.0
1787944639.63,0110,0,251,91,0.0
1787944639.66,001C,10,0,91,0.0
1787944639.68,010B,42,0,91,0.0
1787944639.69,001F,17,145,91,0.0
1787944639.72,0020,128,21,91,0.0
1787944639.73,0110,1,8,91,0.0
1787944639.75,0021,0,0,91,0.0
1787944639.78,010B,43,0,91,0.0
1787944639.79,002C,0,0,91,0.0
1787944639.82,002E,27,0,91,0.0
1787944639.83,0110,1,8,91,0.0
1787944639.85,0030,255,0,91,0.0
1787944639.88,003C,21,27,91,0.0
1787944639.88,010B,42,0,91,0.0
1787944639.91,0040,104,0,91,0.0
1787944639.93,0110,1,8,91,0.0
1787944639.95,0042,52,254,91,0.0
1787944639.99,0043,0,69,91,0.0
1787944640.02,0200,0,0,91,0.0
1787944640.03,0110,1,11,91,0.0
1787944640.05,0202,0,0,91,0.0
1787944640.08,0900,6,49,91,0.0
1787944640.11,0968,0,0,91,0.0
1787944640.13,0110,1,4,91,0.0
1787944640.15,096E,11,42,91,0.0
1787944640.18,097C,108,216,91,0.0
1787944640.18,010B,43,0,91,0.0
1787944640.21,098E,0,0,91,0.0
1787944640.23,0110,1,1,91,0.0
1787944640.25,1101,1,0,91,0.0
1787944640.28,1103,4,0,91,0.0
1787944640.31,1104,1,0,91,0.0
1787944640.33,0110,1,4,91,0.0
1787944640.35,114A,36,128,91,0.0
1787944640.38,114D,34,64,91,0.0
1787944640.38,010B,43,0,91,0.0
1787944640.41,1153,59,112,91,0.0
1787944640.43,0110,1,8,91,0.0
1787944640.44,1154,29,128,91,0.0
1787944640.47,1169,29,163,91,0.0
1787944640.48,010B,43,0,91,0.0
1787944640.51,1173,2,183,91,0.0
1787944640.53,0110,1,4,91,0.0
1787944640.57,1410,0,244,91,0.0
1787944640.58,010B,43,0,91,0.0
1787944640.60,1631,1,0,91,0.0
1787944640.63,1678,0,0,91,0.0
1787944640.67,1681,0,0,91,0.0
1787944640.68,010B,43,0,91,0.0
1787944640.70,16CD,0,0,91,0.0
1787944640.73,16CE,255,249,91,0.0
1787944640.73,0110,1,11,91,0.0
1787944640.76,16CF,13,84,91,0.0
1787944640.78,010B,43,0,91,0.0
1787944640.79,16E8,75,120,91,0.0
1787944640.83,16E9,0,117,91,0.0
1787944640.86,16F0,3,131,91,0.0
1787944640.88,010B,43,0,91,0.0
1787944640.89,1704,0,0,91,0.0
1787944640.93,1706,128,0,91,0.0
1787944640.93,0110,1,4,91,0.0
1787944640.96,1709,0,0,91,0.0
1787944640.98,010B,43,0,91,0.0
1787944640.99,1717,1,0,91,0.0
1787944641.03,1718,1,0,91,0.0
1787944641.03,0110,0,254,91,0.0
1787944641.06,1746,0,0,91,0.0
1787944641.08,010B,43,0,91,0.0
1787944641.09,1782,117,64,91,0.0
1787944641.12,1783,110,192,91,0.0
1787944641.13,0110,0,251,91,0.0
1787944641.14,17B3,129,0,91,0.0
1787944641.15,17A0,30,0,91,0.0
1787944641.18,010B,43,0,91,0.0
1787944641.19,17A6,0,0,91,0.0
1787944641.22,17B0,19,0,91,0.0
1787944641.23,0110,0,251,91,0.0
1787944641.25,17B1,32,0,91,0.0
1787944641.28,17B2,4,0,91,0.0
1787944641.28,010B,43,0,91,0.0
1787944641.31,17B3,129,0,91,0.0
1787944641.33,0110,1,4,91,0.0
1787944641.35,17B5,80,0,91,0.0
1787944641.39,17B6,0,0,91,0.0
1787944641.42,17B8,239,0,91,0.0
1787944641.43,0110,0,254,91,0.0
1787944641.45,17BA,0,0,91,0.0
1787944641.48,17BB,0,0,91,0.0
1787944641.51,17BC,0,0,91,0.0
1787944641.53,0110,0,254,91,0.0
1787944641.55,17BD,62,0,91,0.0
1787944641.58,17BE,0,0,91,0.0
1787944641.58,010B,43,0,91,0.0
1787944641.61,17C1,234,0,91,0.0
1787944641.63,0110,0,254,91,0.0
1787944641.64,3201,23,112,91,0.0
1787944641.67,990A,44,0,91,0.0
1787944641.68,010B,43,0,91,0.0
1787944641.71,996E,13,92,91,0.0
1787944641.73,0110,0,254,91,0.0
1787944641.74,A211,0,0,91,0.0
1787944641.78,D100,129,0,91,0.0
1787944641.78,010B,43,0,91,0.0
1787944641.81,E21B,90,74,91,0.0
1787944641.83,0110,1,4,91,0.0
1787944641.84,E21C,49,56,91,0.0
1787944641.87,E21D,56,56,91,0.0
1787944641.88,010B,43,0,91,0.0
1787944641.91,E21E,70,0,91,0.0
1787944641.94,E6F0,90,74,91,0.0
1787944641.97,E6F2,240,0,91,0.0
1787944641.98,010B,43,0,91,0.0
1787944642.00,E6F3,240,0,91,0.0
1787944642.03,0105,131,0,91,0.0
