t,pid,b1,b2,coolant,speed
1788096860.06,0000,190,63,0,0.0
1788096860.09,0002,0,0,0,0.0
1788096860.12,0003,2,0,0,0.0
1788096860.15,0005,128,0,88,0.0
1788096860.19,0006,140,0,88,0.0
1788096860.22,0007,128,0,88,0.0
1788096860.25,000B,45,0,88,0.0
1788096860.28,000C,11,203,88,0.0
1788096860.31,000D,0,0,88,0.0
1788096860.34,000E,142,0,88,0.0
1788096860.38,000F,112,0,88,0.0
1788096860.41,0010,1,17,88,0.0
1788096860.44,0011,30,0,88,0.0
1788096860.47,0013,1,0,88,0.0
1788096860.50,001C,10,0,88,0.0
1788096860.54,001F,0,24,88,0.0
1788096860.57,0020,128,21,88,0.0
1788096860.60,0021,0,0,88,0.0
1788096860.64,002C,0,0,88,0.0
1788096860.67,002E,0,0,88,0.0
1788096860.70,0030,255,0,88,0.0
1788096860.74,003C,21,47,88,0.0
1788096860.77,0040,104,0,88,0.0
1788096860.80,0042,52,154,88,0.0
1788096860.83,0043,0,74,88,0.0
1788096860.87,0200,0,0,88,0.0
1788096860.90,0202,0,0,88,0.0
1788096860.93,0900,6,99,88,0.0
1788096860.96,0968,0,0,88,0.0
1788096860.99,096E,11,184,88,0.0
1788096861.03,097C,107,197,88,0.0
1788096861.06,098E,0,0,88,0.0
1788096861.09,1101,1,0,88,0.0
1788096861.12,1103,12,0,88,0.0
1788096861.15,1104,1,0,88,0.0
1788096861.18,114A,33,192,88,0.0
1788096861.22,114D,36,64,88,0.0
1788096861.25,1153,63,186,88,0.0
1788096861.28,1154,29,192,88,0.0
