t,pid,b1,b2,coolant,speed
1787963714.61,0000,190,63,0,0.0
1787963714.65,0002,0,0,63,0.0
1787963714.65,0110,1,67,63,0.0
1787963714.68,0003,2,0,63,0.0
1787963714.70,010B,43,0,63,0.0
1787963714.71,0005,103,0,63,0.0
1787963714.74,0006,147,0,63,0.0
1787963714.75,0110,1,64,63,0.0
1787963714.77,0007,127,0,63,0.0
1787963714.80,010B,43,0,63,0.0
1787963714.81,000B,43,0,63,0.0
1787963714.84,000C,12,246,63,0.0
1787963714.85,0110,1,64,63,0.0
1787963714.87,000D,0,0,63,0.0
1787963714.90,000E,144,0,63,0.0
1787963714.93,000F,95,0,63,0.0
1787963714.95,0110,1,64,63,0.0
1787963714.97,0010,1,64,63,0.0
1787963715.00,0011,30,0,63,0.0
1787963715.03,0013,1,0,63,0.0
1787963715.05,0110,1,71,63,0.0
1787963715.06,001C,10,0,63,0.0
1787963715.10,001F,0,36,63,0.0
1787963715.13,0020,128,21,63,0.0
1787963715.15,0110,1,67,63,0.0
1787963715.17,0021,0,0,63,0.0
1787963715.20,002C,0,0,63,0.0
1787963715.20,010B,43,0,63,0.0
1787963715.23,002E,0,0,63,0.0
1787963715.25,0110,1,60,63,0.0
1787963715.26,0030,255,0,63,0.0
1787963715.29,003C,16,107,63,0.0
1787963715.30,010B,43,0,63,0.0
1787963715.33,0040,104,0,63,0.0
1787963715.35,0110,1,64,63,0.0
1787963715.36,0042,53,115,63,0.0
1787963715.39,0043,0,75,63,0.0
1787963715.40,010B,43,0,63,0.0
1787963715.42,0200,0,0,63,0.0
1787963715.45,0202,0,0,63,0.0
1787963715.49,0900,6,59,63,0.0
1787963715.50,010B,43,0,63,0.0
1787963715.52,0968,0,0,63,0.0
1787963715.55,096E,12,206,63,0.0
1787963715.58,097C,109,136,63,0.0
1787963715.60,010B,43,0,63,0.0
1787963715.61,098E,0,0,63,0.0
1787963715.65,1101,1,0,63,0.0
1787963715.65,0110,1,64,63,0.0
1787963715.68,1103,4,0,63,0.0
1787963715.70,010B,43,0,63,0.0
1787963715.71,1104,1,0,63,0.0
1787963715.75,114A,51,128,63,0.0
1787963715.78,114D,66,128,63,0.0
1787963715.80,010B,43,0,63,0.0
1787963715.81,1153,65,255,63,0.0
1787963715.85,1154,29,128,63,0.0
1787963715.85,0110,1,64,63,0.0
1787963715.88,1169,29,157,63,0.0
1787963715.90,010B,43,0,63,0.0
1787963715.91,1173,2,78,63,0.0
1787963715.94,1177,21,244,63,0.0
1787963715.95,0110,1,64,63,0.0
1787963715.97,1410,1,110,63,0.0
1787963716.00,010B,43,0,63,0.0
1787963716.01,1631,1,0,63,0.0
1787963716.04,1678,0,0,63,0.0
1787963716.05,0110,1,60,63,0.0
1787963716.07,1681,0,0,63,0.0
1787963716.10,010B,43,0,63,0.0
1787963716.10,16CD,0,0,63,0.0
1787963716.14,16CE,255,253,63,0.0
1787963716.15,0110,1,67,63,0.0
1787963716.17,16CF,13,0,63,0.0
1787963716.20,010B,43,0,63,0.0
1787963716.21,16E8,67,60,63,0.0
1787963716.24,16E9,0,117,63,0.0
1787963716.25,0110,1,67,63,0.0
1787963716.27,16F0,3,131,63,0.0
1787963716.30,010B,43,0,63,0.0
1787963716.30,1704,0,0,63,0.0
1787963716.33,1706,128,0,63,0.0
1787963716.35,0110,1,74,63,0.0
1787963716.37,1709,0,0,63,0.0
1787963716.40,1717,1,0,63,0.0
1787963716.43,1718,1,0,63,0.0
1787963716.45,0110,1,64,63,0.0
1787963716.46,1746,0,0,63,0.0
1787963716.49,1782,161,64,63,0.0
1787963716.50,010B,43,0,63,0.0
1787963716.53,1783,110,192,63,0.0
1787963716.55,0110,1,64,63,0.0
1787963716.56,17A0,33,0,63,0.0
1787963716.59,17A6,0,0,63,0.0
1787963716.60,010B,43,0,63,0.0
1787963716.63,17B0,22,0,63,0.0
1787963716.65,0110,1,71,63,0.0
1787963716.65,17B1,32,0,63,0.0
1787963716.69,17B2,4,0,63,0.0
1787963716.70,010B,43,0,63,0.0
1787963716.72,17B3,108,0,63,0.0
1787963716.75,0110,1,64,63,0.0
1787963716.75,17B5,80,0,63,0.0
1787963716.79,17B6,0,0,63,0.0
1787963716.80,010B,43,0,63,0.0
1787963716.82,17B8,240,0,63,0.0
1787963716.85,0110,1,67,63,0.0
1787963716.85,17BA,0,0,63,0.0
1787963716.89,17BB,0,0,63,0.0
1787963716.90,010B,43,0,63,0.0
1787963716.92,17BC,0,0,63,0.0
1787963716.95,17BD,98,0,63,0.0
1787963716.98,17BE,0,0,63,0.0
1787963717.00,010B,43,0,63,0.0
1787963717.01,17C1,234,0,63,0.0
1787963717.05,3201,23,112,63,0.0
1787963717.05,0110,1,60,63,0.0
1787963717.09,990A,60,0,63,0.0
1787963717.10,010B,43,0,63,0.0
1787963717.12,996E,9,176,63,0.0
1787963717.15,A211,0,0,63,0.0
1787963717.18,D100,129,0,63,0.0
1787963717.20,010B,43,0,63,0.0
1787963717.21,E21B,90,74,63,0.0
1787963717.25,E21C,49,56,63,0.0
1787963717.25,0110,1,71,63,0.0
1787963717.28,E21D,56,56,63,0.0
1787963717.30,010B,43,0,63,0.0
1787963717.31,E21E,70,0,63,0.0
