t,pid,b1,b2,coolant,speed
1787938887.49,0000,190,63,0,0.0
1787938887.52,0002,0,0,0,0.0
1787938887.56,0003,2,0,0,0.0
1787938887.59,0005,130,0,90,0.0
1787938887.62,0006,142,0,90,0.0
1787938887.65,0007,128,0,90,0.0
1787938887.68,000B,46,0,90,0.0
1787938887.72,000C,11,205,90,0.0
1787938887.75,000D,0,0,90,0.0
1787938887.78,000E,142,0,90,0.0
1787938887.81,000F,103,0,90,0.0
1787938887.84,0010,1,37,90,0.0
1787938887.88,0011,30,0,90,0.0
1787938887.91,0013,1,0,90,0.0
1787938887.95,001C,10,0,90,0.0
1787938887.98,001F,0,24,90,0.0
1787938888.01,0020,128,21,90,0.0
1787938888.04,0021,0,0,90,0.0
1787938888.08,002C,0,0,90,0.0
1787938888.11,002E,0,0,90,0.0
1787938888.14,0030,255,0,90,0.0
1787938888.17,003C,24,95,90,0.0
1787938888.20,0040,104,0,90,0.0
1787938888.24,0042,53,0,90,0.0
1787938888.27,0043,0,75,90,0.0
1787938888.30,0200,0,0,90,0.0
1787938888.34,0202,0,0,90,0.0
1787938888.37,0900,6,109,90,0.0
1787938888.40,0968,0,0,90,0.0
1787938888.44,096E,11,184,90,0.0
1787938888.46,097C,108,163,90,0.0
1787938888.49,098E,0,0,89,0.0
1787938888.52,1101,1,0,89,0.0
1787938888.56,1103,12,0,89,0.0
1787938888.59,1104,1,0,89,0.0
