t,pid,b1,b2,coolant,speed
1787944865.56,010B,45,0,78,0.0
1787944865.58,1103,12,0,78,0.0
1787944865.61,1104,1,0,78,0.0
1787944865.61,0110,1,37,78,0.0
1787944865.64,114A,38,128,78,0.0
1787944865.67,010B,45,0,78,0.0
1787944865.68,114D,46,192,78,0.0
1787944865.71,1153,64,38,78,0.0
1787944865.71,0110,1,37,78,0.0
1787944865.74,1154,29,128,78,0.0
1787944865.76,010B,45,0,78,0.0
1787944865.78,1169,29,163,78,0.0
1787944865.81,1173,2,128,78,0.0
1787944865.81,0110,1,40,78,0.0
1787944865.84,1177,21,124,78,0.0
1787944865.86,010B,45,0,78,0.0
1787944865.88,1410,1,110,78,0.0
1787944865.91,1631,1,0,78,0.0
1787944865.91,0110,1,33,78,0.0
1787944865.92,17B3,116,0,78,0.0
1787944865.94,1678,0,0,78,0.0
1787944865.97,010B,45,0,78,0.0
1787944866.00,16CD,0,0,78,0.0
1787944866.01,0110,1,30,78,0.0
1787944866.04,16CE,255,250,78,0.0
1787944866.07,16CF,13,94,78,0.0
1787944866.10,16E8,74,237,78,0.0
1787944866.11,0110,1,40,78,0.0
1787944866.13,16E9,0,116,78,0.0
1787944866.16,16F0,3,131,78,0.0
1787944866.16,010B,45,0,78,0.0
1787944866.20,1704,0,0,78,0.0
1787944866.21,0110,1,37,78,0.0
1787944866.23,1706,128,0,78,0.0
1787944866.26,1709,0,0,78,0.0
1787944866.26,010B,45,0,78,0.0
1787944866.29,1717,1,0,78,0.0
1787944866.31,0110,1,37,78,0.0
1787944866.32,1718,1,0,78,0.0
1787944866.36,1746,0,0,78,0.0
1787944866.36,010B,45,0,78,0.0
1787944866.39,1782,140,192,78,0.0
1787944866.41,0110,1,40,78,0.0
1787944866.42,1783,110,192,78,0.0
1787944866.45,17A0,31,0,78,0.0
1787944866.46,010B,45,0,78,0.0
1787944866.49,17A6,0,0,78,0.0
1787944866.51,0110,1,37,78,0.0
1787944866.52,17B0,19,0,78,0.0
1787944866.56,17B1,32,0,78,0.0
1787944866.56,010B,45,0,78,0.0
1787944866.59,17B2,4,0,78,0.0
1787944866.62,17B3,116,0,78,0.0
1787944866.65,17B5,80,0,78,0.0
1787944866.66,010B,45,0,78,0.0
1787944866.68,17B6,0,0,78,0.0
1787944866.72,17B8,240,0,78,0.0
1787944866.75,17BA,0,0,78,0.0
1787944866.76,010B,45,0,78,0.0
1787944866.78,17BB,0,0,78,0.0
1787944866.81,17BC,0,0,78,0.0
1787944866.81,0110,1,40,78,0.0
1787944866.84,17BD,81,0,78,0.0
1787944866.86,010B,45,0,78,0.0
1787944866.88,17BE,0,0,78,0.0
1787944866.91,17C1,234,0,78,0.0
1787944866.91,0110,1,37,78,0.0
1787944866.94,3201,23,112,78,0.0
1787944866.96,010B,45,0,78,0.0
1787944866.97,990A,64,0,78,0.0
1787944867.00,996E,8,232,78,0.0
1787944867.01,0110,1,33,78,0.0
1787944867.04,A211,0,0,78,0.0
1787944867.06,010B,45,0,78,0.0
1787944867.07,D100,129,0,78,0.0
1787944867.10,E21B,90,74,78,0.0
1787944867.11,0110,1,37,78,0.0
1787944867.13,E21C,49,56,78,0.0
1787944867.16,E21D,56,56,78,0.0
1787944867.17,010B,45,0,78,0.0
1787944867.20,E21E,70,0,78,0.0
1787944867.21,0110,1,37,78,0.0
1787944867.23,E6F0,90,74,78,0.0
1787944867.27,E6F2,240,0,78,0.0
1787944867.30,E6F3,240,0,78,0.0
1787944867.31,0110,1,37,78,0.0
1787944867.32,0105,118,0,78,0.0
1787944867.36,010F,106,0,78,0.0
1787944867.36,010B,45,0,78,0.0
1787944867.39,0110,1,30,78,0.0
1787944867.41,0110,1,30,78,0.0
1787944867.42,010B,45,0,78,0.0
1787944867.46,0106,139,0,78,0.0
1787944867.46,010B,45,0,78,0.0
1787944867.49,0107,131,0,78,0.0
1787944867.51,0110,1,40,78,0.0
1787944867.52,010E,140,0,78,0.0
1787944867.56,0142,52,199,78,0.0
1787944867.56,010B,45,0,78,0.0
1787944867.60,0000,190,63,78,0.0
1787944867.61,0110,1,33,78,0.0
1787944867.63,0002,0,0,78,0.0
1787944867.66,0003,2,0,78,0.0
1787944867.66,010B,45,0,78,0.0
1787944867.69,0005,118,0,78,0.0
1787944867.71,0110,1,40,78,0.0
1787944867.72,0006,138,0,78,0.0
1787944867.76,0007,131,0,78,0.0
1787944867.76,010B,45,0,78,0.0
1787944867.79,000B,45,0,78,0.0
1787944867.82,000C,11,224,78,0.0
1787944867.85,000D,0,0,78,0.0
1787944867.86,010B,45,0,78,0.0
1787944867.88,000E,139,0,78,0.0
1787944867.92,000F,106,0,78,0.0
1787944867.95,0010,1,30,78,0.0
1787944867.96,010B,45,0,78,0.0
1787944867.98,0011,30,0,78,0.0
1787944868.01,0013,1,0,78,0.0
1787944868.01,0110,1,33,78,0.0
1787944868.04,001C,10,0,78,0.0
1787944868.06,010B,45,0,78,0.0
1787944868.08,001F,0,38,78,0.0
1787944868.11,0020,128,21,78,0.0
1787944868.11,0110,1,37,78,0.0
1787944868.14,0021,0,0,78,0.0
1787944868.16,010B,45,0,78,0.0
1787944868.17,002C,0,0,78,0.0
1787944868.20,002E,0,0,78,0.0
1787944868.21,0110,1,27,78,0.0
1787944868.24,0030,255,0,78,0.0
1787944868.27,010B,45,0,78,0.0
1787944868.27,003C,19,44,78,0.0
1787944868.31,0040,104,0,78,0.0
1787944868.31,0110,1,37,78,0.0
1787944868.34,0042,52,214,78,0.0
1787944868.36,010B,45,0,78,0.0
1787944868.37,0043,0,74,78,0.0
1787944868.40,0200,0,0,78,0.0
1787944868.41,0110,1,40,78,0.0
1787944868.44,0202,0,0,78,0.0
1787944868.47,0900,6,89,78,0.0
1787944868.50,0968,0,0,78,0.0
1787944868.51,0110,1,37,78,0.0
1787944868.53,096E,11,184,78,0.0
1787944868.56,097C,108,77,78,0.0
1787944868.60,098E,0,0,78,0.0
1787944868.61,0110,1,37,78,0.0
1787944868.63,1101,1,0,78,0.0
1787944868.66,1103,12,0,78,0.0
1787944868.66,010B,45,0,78,0.0
1787944868.69,1104,1,0,78,0.0
1787944868.71,0110,1,33,78,0.0
1787944868.72,114A,38,192,78,0.0
1787944868.76,114D,46,64,78,0.0
1787944868.76,010B,45,0,78,0.0
1787944868.79,1153,63,220,78,0.0
1787944868.81,0110,1,40,78,0.0
1787944868.82,1154,29,128,78,0.0
1787944868.86,1169,29,163,78,0.0
1787944868.86,010B,45,0,78,0.0
1787944868.89,1173,2,23,78,0.0
1787944868.91,0110,1,37,78,0.0
1787944868.92,1177,21,124,78,0.0
1787944868.96,1410,1,95,78,0.0
1787944868.96,010B,45,0,78,0.0
1787944868.99,1631,1,0,78,0.0
1787944869.02,1678,0,0,78,0.0
1787944869.05,1681,0,0,78,0.0
1787944869.06,010B,45,0,78,0.0
1787944869.08,16CD,0,0,78,0.0
1787944869.11,16CE,255,250,78,0.0
1787944869.15,16CF,13,77,78,0.0
1787944869.16,010B,45,0,78,0.0
1787944869.18,16E8,69,200,78,0.0
1787944869.21,16E9,0,116,78,0.0
1787944869.21,0110,1,37,78,0.0
1787944869.24,16F0,3,131,78,0.0
1787944869.26,010B,45,0,78,0.0
1787944869.28,1704,0,0,78,0.0
1787944869.31,1706,128,0,78,0.0
1787944869.31,0110,1,40,78,0.0
1787944869.34,1709,0,0,78,0.0
1787944869.36,010B,45,0,78,0.0
1787944869.37,1717,1,0,78,0.0
1787944869.41,1718,1,0,78,0.0
1787944869.41,0110,1,40,78,0.0
1787944869.44,1746,0,0,78,0.0
1787944869.46,010B,45,0,78,0.0
1787944869.48,1782,140,192,78,0.0
1787944869.51,1783,110,192,78,0.0
1787944869.51,0110,1,33,78,0.0
1787944869.54,17A0,32,0,78,0.0
1787944869.56,010B,45,0,78,0.0
1787944869.57,17A6,0,0,78,0.0
1787944869.60,17B0,20,0,78,0.0
1787944869.61,0110,1,40,78,0.0
1787944869.63,17B1,32,0,78,0.0
1787944869.66,010B,45,0,78,0.0
1787944869.70,17B3,117,0,78,0.0
1787944869.71,0110,1,33,78,0.0
1787944869.73,17B5,80,0,78,0.0
1787944869.76,17B6,0,0,78,0.0
1787944869.76,010B,45,0,78,0.0
1787944869.80,17B8,240,0,78,0.0
1787944869.81,0110,1,37,78,0.0
1787944869.83,17BA,0,0,78,0.0
1787944869.87,17BB,0,0,78,0.0
1787944869.90,17BC,0,0,78,0.0
1787944869.91,0110,1,33,78,0.0
1787944869.92,17B3,117,0,78,0.0
1787944869.93,17BD,80,0,78,0.0
1787944869.96,17BE,0,0,78,0.0
1787944869.97,010B,45,0,78,0.0
1787944870.00,17C1,234,0,78,0.0
1787944870.01,0110,1,37,78,0.0
1787944870.03,3201,23,112,78,0.0
1787944870.06,990A,62,0,78,0.0
1787944870.06,010B,45,0,78,0.0
1787944870.09,996E,9,56,78,0.0
1787944870.11,0110,1,33,78,0.0
1787944870.12,A211,0,0,78,0.0
1787944870.16,D100,129,0,78,0.0
1787944870.16,010B,45,0,78,0.0
1787944870.19,E21B,90,74,78,0.0
1787944870.21,0110,1,30,78,0.0
1787944870.23,E21C,49,56,78,0.0
1787944870.26,E21D,56,56,78,0.0
1787944870.26,010B,44,0,78,0.0
1787944870.29,E21E,70,0,78,0.0
1787944870.31,0110,1,40,78,0.0
1787944870.32,E6F0,90,74,78,0.0
1787944870.35,E6F2,240,0,78,0.0
1787944870.36,010B,45,0,78,0.0
1787944870.39,E6F3,240,0,78,0.0
1787944870.41,0110,1,37,78,0.0
1787944870.42,0105,118,0,78,0.0
1787944870.45,010F,106,0,78,0.0
1787944870.46,010B,45,0,78,0.0
1787944870.48,0110,1,40,78,0.0
1787944870.51,010B,45,0,78,0.0
1787944870.51,0110,1,37,78,0.0
1787944870.55,0106,137,0,78,0.0
1787944870.56,010B,45,0,78,0.0
1787944870.58,0107,131,0,78,0.0
1787944870.61,010E,139,0,78,0.0
1787944870.61,0110,1,37,78,0.0
1787944870.65,0142,52,234,78,0.0
1787944870.66,010B,45,0,78,0.0
1787944870.68,0000,190,63,78,0.0
1787944870.71,0002,0,0,78,0.0
1787944870.75,0003,2,0,79,0.0
1787944870.76,010B,44,0,79,0.0
1787944870.78,0005,119,0,79,0.0
1787944870.81,0006,137,0,79,0.0
1787944870.81,0110,1,43,79,0.0
1787944870.84,0007,131,0,79,0.0
1787944870.86,010B,45,0,79,0.0
1787944870.87,000B,45,0,79,0.0
1787944870.91,000C,11,245,79,0.0
1787944870.91,0110,1,43,79,0.0
1787944870.94,000D,0,0,79,0.0
1787944870.96,010B,44,0,79,0.0
1787944870.97,000E,137,0,79,0.0
1787944871.01,000F,106,0,79,0.0
1787944871.01,0110,1,37,79,0.0
1787944871.04,0010,1,37,79,0.0
1787944871.07,010B,45,0,79,0.0
1787944871.07,0011,29,0,79,0.0
1787944871.11,0013,1,0,79,0.0
1787944871.11,0110,1,30,79,0.0
1787944871.14,001C,10,0,79,0.0
1787944871.16,010B,44,0,79,0.0
1787944871.17,001F,0,41,79,0.0
1787944871.20,0020,128,21,79,0.0
1787944871.21,0110,1,30,79,0.0
1787944871.23,0021,0,0,79,0.0
1787944871.27,010B,44,0,79,0.0
1787944871.27,002C,0,0,79,0.0
1787944871.30,002E,0,0,79,0.0
1787944871.31,0110,1,33,79,0.0
1787944871.34,0030,255,0,79,0.0
1787944871.37,003C,19,58,79,0.0
1787944871.40,0040,104,0,79,0.0
1787944871.41,0110,1,33,79,0.0
1787944871.43,0042,52,222,79,0.0
1787944871.47,0043,0,73,79,0.0
1787944871.50,0200,0,0,79,0.0
1787944871.51,0110,1,33,79,0.0
1787944871.53,0202,0,0,79,0.0
1787944871.56,0900,6,84,79,0.0
1787944871.56,010B,44,0,79,0.0
1787944871.60,0968,0,0,79,0.0
1787944871.61,0110,1,33,79,0.0
1787944871.63,096E,11,184,79,0.0
1787944871.66,097C,108,85,79,0.0
1787944871.66,010B,44,0,79,0.0
1787944871.69,098E,0,0,79,0.0
1787944871.72,0110,1,33,79,0.0
1787944871.72,1101,1,0,79,0.0
1787944871.75,1103,12,0,79,0.0
1787944871.76,010B,44,0,79,0.0
1787944871.79,1104,1,0,79,0.0
1787944871.82,0110,1,43,79,0.0
1787944871.82,114A,39,0,79,0.0
1787944871.85,114D,46,0,79,0.0
1787944871.86,010B,44,0,79,0.0
1787944871.89,1153,63,138,79,0.0
1787944871.91,0110,1,30,79,0.0
1787944871.92,17B3,117,0,79,0.0
1787944871.96,1169,29,163,79,0.0
1787944871.96,010B,44,0,79,0.0
1787944871.99,1173,2,218,79,0.0
1787944872.02,1177,21,124,79,0.0
1787944872.05,1410,1,93,79,0.0
1787944872.06,010B,44,0,79,0.0
1787944872.08,1631,1,0,79,0.0
1787944872.11,1678,0,0,79,0.0
1787944872.15,1681,0,0,79,0.0
1787944872.16,010B,44,0,79,0.0
1787944872.18,16CD,0,0,79,0.0
1787944872.21,16CE,255,248,79,0.0
1787944872.21,0110,1,37,79,0.0
1787944872.24,16CF,13,103,79,0.0
1787944872.26,010B,44,0,79,0.0
1787944872.27,16E8,74,223,79,0.0
1787944872.31,16E9,0,116,79,0.0
1787944872.32,0110,1,37,79,0.0
1787944872.34,16F0,3,131,79,0.0
1787944872.36,010B,44,0,79,0.0
1787944872.37,1704,0,0,79,0.0
1787944872.40,1706,128,0,79,0.0
1787944872.41,0110,1,37,79,0.0
1787944872.44,1709,0,0,79,0.0
1787944872.46,010B,44,0,79,0.0
1787944872.47,1717,1,0,79,0.0
1787944872.51,1718,1,0,79,0.0
1787944872.51,0110,1,37,79,0.0
1787944872.54,1746,0,0,79,0.0
1787944872.56,010B,44,0,79,0.0
1787944872.57,1782,140,192,79,0.0
1787944872.60,1783,110,192,79,0.0
1787944872.61,0110,1,30,79,0.0
1787944872.63,17A0,32,0,79,0.0
1787944872.67,17A6,0,0,79,0.0
1787944872.70,17B0,21,0,79,0.0
1787944872.71,0110,1,37,79,0.0
1787944872.73,17B1,32,0,79,0.0
1787944872.76,17B2,4,0,79,0.0
1787944872.76,010B,44,0,79,0.0
1787944872.79,17B3,117,0,79,0.0
1787944872.81,0110,1,30,79,0.0
1787944872.83,17B5,80,0,79,0.0
1787944872.86,17B6,0,0,79,0.0
1787944872.86,010B,44,0,79,0.0
1787944872.89,17B8,240,0,79,0.0
1787944872.91,0110,1,40,79,0.0
1787944872.93,17BA,0,0,79,0.0
1787944872.96,17BB,0,0,79,0.0
1787944872.96,010B,44,0,79,0.0
1787944872.99,17BC,0,0,79,0.0
1787944873.01,0110,1,33,79,0.0
1787944873.02,17BD,80,0,79,0.0
1787944873.06,17BE,0,0,79,0.0
1787944873.06,010B,44,0,79,0.0
1787944873.09,17C1,234,0,79,0.0
1787944873.11,0110,1,37,79,0.0
1787944873.12,3201,23,112,79,0.0
1787944873.16,990A,61,0,79,0.0
1787944873.16,010B,44,0,79,0.0
1787944873.19,996E,9,136,79,0.0
1787944873.22,A211,0,0,79,0.0
1787944873.25,D100,129,0,79,0.0
1787944873.26,010B,44,0,79,0.0
1787944873.28,E21B,90,74,79,0.0
1787944873.31,E21C,49,56,79,0.0
1787944873.35,E21D,56,56,79,0.0
1787944873.36,010B,44,0,79,0.0
1787944873.38,E21E,70,0,79,0.0
1787944873.41,E6F0,90,74,79,0.0
1787944873.41,0110,1,40,79,0.0
1787944873.44,E6F2,240,0,79,0.0
1787944873.46,010B,44,0,79,0.0
1787944873.47,E6F3,240,0,79,0.0
1787944873.51,0105,119,0,79,0.0
1787944873.51,0110,1,37,79,0.0
1787944873.54,010F,106,0,79,0.0
1787944873.56,010B,44,0,79,0.0
1787944873.57,0110,1,33,79,0.0
1787944873.61,010B,44,0,79,0.0
1787944873.61,0110,1,37,79,0.0
1787944873.64,0106,134,0,79,0.0
1787944873.66,010B,44,0,79,0.0
1787944873.67,0107,131,0,79,0.0
1787944873.70,010E,137,0,79,0.0
1787944873.72,0110,1,37,79,0.0
1787944873.74,0142,52,217,79,0.0
1787944873.76,010B,44,0,79,0.0
1787944873.77,0000,190,63,79,0.0
1787944873.80,0002,0,0,79,0.0
1787944873.81,0110,1,33,79,0.0
1787944873.83,0003,2,0,79,0.0
1787944873.86,010B,44,0,79,0.0
1787944873.90,0006,135,0,79,0.0
1787944873.91,0110,1,27,79,0.0
1787944873.92,17B3,117,0,79,0.0
1787944873.93,0007,131,0,79,0.0
1787944873.97,000B,44,0,79,0.0
1787944874.00,000C,11,237,79,0.0
1787944874.01,0110,1,33,79,0.0
1787944874.03,000D,0,0,79,0.0
1787944874.07,000E,139,0,79,0.0
1787944874.10,000F,106,0,79,0.0
1787944874.11,0110,1,33,79,0.0
1787944874.13,0010,1,37,79,0.0
1787944874.16,0011,29,0,79,0.0
1787944874.16,010B,44,0,79,0.0
1787944874.20,0013,1,0,79,0.0
1787944874.21,0110,1,40,79,0.0
1787944874.23,001C,10,0,79,0.0
1787944874.26,001F,0,44,79,0.0
1787944874.26,010B,44,0,79,0.0
1787944874.29,0020,128,21,79,0.0
1787944874.31,0110,1,33,79,0.0
1787944874.32,0021,0,0,79,0.0
1787944874.35,002C,0,0,79,0.0
1787944874.36,010B,44,0,79,0.0
1787944874.39,002E,0,0,79,0.0
1787944874.41,0110,1,37,79,0.0
1787944874.43,0030,255,0,79,0.0
1787944874.46,003C,19,70,79,0.0
1787944874.46,010B,44,0,79,0.0
1787944874.49,0040,104,0,79,0.0
1787944874.51,0110,1,30,79,0.0
1787944874.52,0042,52,209,79,0.0
1787944874.56,0043,0,73,79,0.0
1787944874.56,010B,44,0,79,0.0
1787944874.59,0200,0,0,79,0.0
1787944874.61,0110,1,33,79,0.0
1787944874.62,0202,0,0,79,0.0
1787944874.66,0900,6,79,79,0.0
1787944874.66,010B,44,0,79,0.0
1787944874.69,0968,0,0,79,0.0
1787944874.71,0110,1,30,79,0.0
1787944874.72,096E,11,184,79,0.0
1787944874.75,097C,108,92,79,0.0
1787944874.76,010B,44,0,79,0.0
1787944874.79,098E,0,0,79,0.0
1787944874.81,0110,1,40,79,0.0
1787944874.82,1101,1,0,79,0.0
1787944874.85,1103,12,0,79,0.0
1787944874.86,010B,44,0,79,0.0
1787944874.88,1104,1,0,79,0.0
1787944874.91,114A,39,64,79,0.0
1787944874.95,114D,45,192,79,0.0
1787944874.96,010B,44,0,79,0.0
1787944874.99,1153,63,85,79,0.0
1787944875.02,1154,29,192,79,0.0
1787944875.05,1169,29,163,79,0.0
1787944875.06,010B,44,0,79,0.0
1787944875.08,1173,0,150,79,0.0
1787944875.11,1177,21,104,79,0.0
1787944875.15,1410,1,95,79,0.0
1787944875.16,010B,44,0,79,0.0
1787944875.18,1631,1,0,79,0.0
1787944875.21,1678,0,0,79,0.0
1787944875.21,0110,1,27,79,0.0
1787944875.24,1681,0,0,79,0.0
1787944875.26,010B,44,0,79,0.0
1787944875.27,16CD,0,0,79,0.0
1787944875.31,16CE,255,250,79,0.0
1787944875.35,16CF,13,52,79,0.0
1787944875.36,010B,44,0,79,0.0
1787944875.38,16E8,76,225,79,0.0
1787944875.41,16E9,0,116,79,0.0
1787944875.41,0110,1,37,79,0.0
1787944875.44,16F0,3,131,79,0.0
1787944875.46,010B,44,0,79,0.0
1787944875.47,1704,0,0,79,0.0
1787944875.51,1706,128,0,79,0.0
1787944875.51,0110,1,27,79,0.0
1787944875.54,1709,0,0,79,0.0
1787944875.56,010B,44,0,79,0.0
1787944875.57,1717,1,0,79,0.0
1787944875.60,1718,1,0,79,0.0
1787944875.61,0110,1,30,79,0.0
1787944875.63,1746,0,0,79,0.0
1787944875.67,010B,44,0,79,0.0
1787944875.70,1783,110,192,79,0.0
1787944875.71,0110,1,27,79,0.0
1787944875.73,17A0,31,0,79,0.0
1787944875.76,17A6,0,0,79,0.0
1787944875.76,010B,44,0,79,0.0
1787944875.80,17B0,21,0,79,0.0
1787944875.81,0110,1,30,79,0.0
1787944875.83,17B1,32,0,79,0.0
1787944875.87,17B2,4,0,79,0.0
1787944875.90,17B3,117,0,79,0.0
1787944875.91,0110,1,33,79,0.0
1787944875.91,0142,52,224,79,0.0
1787944875.93,17B5,80,0,79,0.0
1787944875.96,17B6,0,0,79,0.0
1787944875.96,010B,44,0,79,0.0
1787944875.99,17B8,240,0,79,0.0
1787944876.01,0110,1,37,79,0.0
1787944876.03,17BA,0,0,79,0.0
1787944876.06,17BB,0,0,79,0.0
1787944876.06,010B,44,0,79,0.0
1787944876.09,17BC,0,0,79,0.0
1787944876.11,0110,1,30,79,0.0
1787944876.12,17BD,79,0,79,0.0
1787944876.15,17BE,0,0,79,0.0
1787944876.16,010B,44,0,79,0.0
1787944876.19,17C1,234,0,79,0.0
1787944876.21,0110,1,30,79,0.0
1787944876.22,3201,23,112,79,0.0
1787944876.25,990A,59,0,79,0.0
1787944876.26,010B,44,0,79,0.0
1787944876.28,996E,9,216,79,0.0
1787944876.31,0110,1,40,79,0.0
1787944876.32,A211,0,0,79,0.0
1787944876.35,D100,129,0,79,0.0
1787944876.36,010B,44,0,79,0.0
1787944876.39,E21B,90,74,79,0.0
1787944876.42,E21C,49,56,79,0.0
1787944876.45,E21D,56,56,79,0.0
1787944876.46,010B,44,0,79,0.0
1787944876.48,E21E,70,0,79,0.0
1787944876.51,E6F0,90,74,79,0.0
1787944876.55,E6F2,240,0,79,0.0
1787944876.57,010B,44,0,79,0.0
1787944876.58,E6F3,240,0,79,0.0
1787944876.61,0105,119,0,79,0.0
1787944876.61,0110,1,30,79,0.0
1787944876.64,010F,106,0,79,0.0
1787944876.66,010B,44,0,79,0.0
1787944876.67,0110,1,33,79,0.0
1787944876.71,010B,44,0,79,0.0
1787944876.71,0110,1,33,79,0.0
1787944876.74,0106,135,0,79,0.0
1787944876.76,010B,44,0,79,0.0
1787944876.77,0107,131,0,79,0.0
1787944876.80,010E,137,0,79,0.0
1787944876.81,0110,1,24,79,0.0
1787944876.84,0142,52,219,79,0.0
1787944876.86,010B,44,0,79,0.0
1787944876.87,0000,190,63,79,0.0
1787944876.91,0002,0,0,79,0.0
1787944876.91,0110,1,37,79,0.0
1787944876.94,0003,2,0,79,0.0
1787944876.96,010B,44,0,79,0.0
1787944876.97,0005,119,0,79,0.0
1787944877.00,0006,134,0,79,0.0
1787944877.01,0110,1,27,79,0.0
1787944877.03,0007,131,0,79,0.0
1787944877.07,010B,44,0,79,0.0
1787944877.07,000B,44,0,79,0.0
1787944877.10,000C,11,227,79,0.0
1787944877.11,0110,1,30,79,0.0
1787944877.14,000D,0,0,79,0.0
1787944877.17,000E,139,0,79,0.0
1787944877.20,000F,106,0,79,0.0
1787944877.21,0110,1,30,79,0.0
1787944877.23,0010,1,33,79,0.0
1787944877.27,0011,30,0,79,0.0
1787944877.30,0013,1,0,79,0.0
1787944877.31,0110,1,33,79,0.0
1787944877.33,001C,10,0,79,0.0
1787944877.36,001F,0,48,79,0.0
1787944877.36,010B,44,0,79,0.0
1787944877.40,0020,128,21,79,0.0
1787944877.41,0110,1,30,79,0.0
1787944877.43,0021,0,0,79,0.0
1787944877.47,002C,0,0,79,0.0
1787944877.50,002E,0,0,79,0.0
1787944877.51,0110,1,27,79,0.0
1787944877.53,0030,255,0,79,0.0
1787944877.56,003C,19,83,79,0.0
1787944877.56,010B,44,0,79,0.0
1787944877.59,0040,104,0,79,0.0
1787944877.61,0110,1,30,79,0.0
1787944877.63,0042,52,225,79,0.0
1787944877.67,0043,0,73,79,0.0
1787944877.70,0200,0,0,79,0.0
1787944877.71,0110,1,37,79,0.0
1787944877.73,0202,0,0,79,0.0
1787944877.76,0900,6,79,79,0.0
1787944877.76,010B,44,0,79,0.0
1787944877.79,0968,0,0,79,0.0
1787944877.81,0110,1,37,79,0.0
1787944877.83,096E,11,184,79,0.0
1787944877.86,097C,108,93,79,0.0
1787944877.86,010B,44,0,79,0.0
1787944877.89,098E,0,0,79,0.0
1787944877.91,0110,1,30,79,0.0
1787944877.92,17B3,117,0,79,0.0
1787944877.95,1103,12,0,79,0.0
1787944877.96,010B,44,0,79,0.0
1787944877.99,1104,1,0,79,0.0
1787944878.01,0110,1,33,79,0.0
1787944878.02,114A,39,128,79,0.0
1787944878.05,114D,45,64,79,0.0
1787944878.06,010B,44,0,79,0.0
1787944878.08,1153,62,196,79,0.0
1787944878.11,1154,29,192,79,0.0
1787944878.15,1169,29,163,79,0.0
1787944878.16,010B,44,0,79,0.0
1787944878.18,1173,0,135,79,0.0
1787944878.21,1177,21,104,79,0.0
1787944878.21,0110,1,33,79,0.0
1787944878.25,1410,1,90,79,0.0
1787944878.26,010B,44,0,79,0.0
1787944878.28,1631,1,0,79,0.0
1787944878.31,1678,0,0,79,0.0
1787944878.35,1681,0,0,79,0.0
1787944878.36,010B,44,0,79,0.0
1787944878.38,16CD,0,0,79,0.0
1787944878.41,16CE,255,250,79,0.0
1787944878.41,0110,1,37,79,0.0
1787944878.44,16CF,13,108,79,0.0
1787944878.46,010B,44,0,79,0.0
1787944878.47,16E8,77,114,79,0.0
1787944878.51,16E9,0,117,79,0.0
1787944878.51,0110,1,30,79,0.0
1787944878.54,16F0,3,131,79,0.0
1787944878.56,010B,44,0,79,0.0
1787944878.57,1704,0,0,79,0.0
1787944878.60,1706,128,0,79,0.0
1787944878.61,0110,1,33,79,0.0
1787944878.63,1709,0,0,79,0.0
1787944878.66,010B,44,0,79,0.0
1787944878.67,1717,1,0,79,0.0
1787944878.70,1718,1,0,79,0.0
1787944878.71,0110,1,37,79,0.0
1787944878.74,1746,0,0,79,0.0
1787944878.77,1782,140,128,79,0.0
1787944878.80,1783,110,192,79,0.0
1787944878.81,0110,1,40,79,0.0
1787944878.83,17A0,32,0,79,0.0
1787944878.87,17A6,0,0,79,0.0
