t,pid,b1,b2,coolant,speed
1787919611.77,0000,190,63,0,0.0
1787919611.78,0110,1,27,0,0.0
1787919611.80,0002,0,0,0,0.0
1787919611.83,010B,44,0,0,0.0
1787919611.83,0003,2,0,0,0.0
1787919611.87,0005,130,0,90,0.0
1787919611.88,0110,1,27,90,0.0
1787919611.90,0006,132,0,90,0.0
1787919611.93,010B,44,0,90,0.0
1787919611.94,0007,131,0,90,0.0
1787919611.97,000B,44,0,90,0.0
1787919611.98,0110,1,30,90,0.0
1787919612.00,000C,11,224,90,0.0
1787919612.03,000D,0,0,90,0.0
1787919612.06,000E,140,0,90,0.0
1787919612.08,0110,1,27,90,0.0
1787919612.10,000F,110,0,90,0.0
1787919612.13,0010,1,30,90,0.0
1787919612.16,0011,30,0,90,0.0
1787919612.18,0110,1,33,90,0.0
1787919612.19,0013,1,0,90,0.0
1787919612.23,001C,10,0,90,0.0
1787919612.26,001F,0,35,90,0.0
1787919612.28,0110,1,27,90,0.0
1787919612.28,0142,52,183,90,0.0
1787919612.30,0020,128,21,90,0.0
1787919612.33,0021,0,0,90,0.0
1787919612.33,010B,44,0,90,0.0
1787919612.36,002C,0,0,90,0.0
1787919612.38,0110,1,27,90,0.0
1787919612.39,002E,0,0,90,0.0
1787919612.42,0030,255,0,90,0.0
1787919612.43,010B,44,0,90,0.0
1787919612.46,003C,21,152,90,0.0
1787919612.48,0110,1,30,90,0.0
1787919612.49,0040,104,0,90,0.0
1787919612.52,0042,52,184,90,0.0
1787919612.53,010B,44,0,90,0.0
1787919612.55,0043,0,72,90,0.0
1787919612.58,0110,1,27,90,0.0
1787919612.58,0200,0,0,90,0.0
1787919612.62,0202,0,0,90,0.0
1787919612.63,010B,44,0,90,0.0
1787919612.65,0900,6,79,90,0.0
1787919612.68,0110,1,27,90,0.0
1787919612.68,0968,0,0,90,0.0
1787919612.71,096E,11,184,90,0.0
1787919612.73,010B,44,0,90,0.0
1787919612.74,097C,108,3,90,0.0
1787919612.78,098E,0,0,90,0.0
1787919612.82,1101,1,0,90,0.0
1787919612.83,010B,44,0,90,0.0
1787919612.85,1103,12,0,90,0.0
1787919612.88,1104,1,0,90,0.0
1787919612.91,114A,35,128,90,0.0
1787919612.93,010B,44,0,90,0.0
1787919612.94,114D,35,64,90,0.0
1787919612.98,1153,62,118,90,0.0
1787919612.98,0110,1,27,90,0.0
1787919613.01,1154,29,192,90,0.0
1787919613.03,010B,44,0,90,0.0
1787919613.04,1169,29,192,90,0.0
1787919613.07,1173,2,118,90,0.0
1787919613.08,0110,1,30,90,0.0
1787919613.11,1177,21,144,90,0.0
1787919613.13,010B,44,0,90,0.0
1787919613.14,1410,1,70,90,0.0
1787919613.18,1631,1,0,90,0.0
1787919613.18,0110,1,24,90,0.0
1787919613.21,1678,0,0,90,0.0
1787919613.23,010B,44,0,90,0.0
1787919613.24,1681,0,0,90,0.0
1787919613.27,16CD,0,0,90,0.0
1787919613.28,0110,1,30,90,0.0
1787919613.28,17B3,131,0,90,0.0
1787919613.30,16CE,255,249,90,0.0
1787919613.33,010B,44,0,90,0.0
1787919613.34,16CF,13,141,90,0.0
1787919613.37,16E8,82,47,90,0.0
1787919613.38,0110,1,33,90,0.0
1787919613.40,16E9,0,117,90,0.0
1787919613.43,16F0,3,131,90,0.0
1787919613.46,1704,0,0,90,0.0
1787919613.48,0110,1,27,90,0.0
1787919613.50,1706,128,0,90,0.0
1787919613.53,1709,0,0,90,0.0
1787919613.53,010B,44,0,90,0.0
1787919613.56,1717,1,0,90,0.0
1787919613.58,0110,1,43,90,0.0
1787919613.59,1718,1,0,90,0.0
1787919613.62,1746,0,0,90,0.0
1787919613.63,010B,44,0,90,0.0
1787919613.66,1782,128,64,90,0.0
1787919613.68,0110,1,30,90,0.0
1787919613.69,1783,110,192,90,0.0
1787919613.72,17A0,31,0,90,0.0
1787919613.73,010B,44,0,90,0.0
1787919613.75,17A6,0,0,90,0.0
1787919613.78,0110,1,27,90,0.0
1787919613.78,17B0,20,0,90,0.0
1787919613.82,17B1,32,0,90,0.0
1787919613.83,010B,44,0,90,0.0
1787919613.85,17B2,4,0,90,0.0
1787919613.88,0110,1,30,90,0.0
1787919613.88,17B3,132,0,90,0.0
1787919613.91,17B5,80,0,90,0.0
1787919613.93,010B,44,0,90,0.0
1787919613.94,17B6,0,0,90,0.0
1787919613.97,17B8,239,0,90,0.0
1787919613.98,0110,1,27,90,0.0
1787919614.01,17BA,0,0,90,0.0
1787919614.03,010B,44,0,90,0.0
1787919614.04,17BB,0,0,90,0.0
1787919614.07,17BC,0,0,90,0.0
1787919614.08,0110,1,24,90,0.0
1787919614.10,17BD,58,0,90,0.0
1787919614.13,010B,44,0,90,0.0
1787919614.14,17BE,0,0,90,0.0
1787919614.17,17C1,234,0,90,0.0
1787919614.18,0110,1,30,90,0.0
1787919614.21,3201,23,112,90,0.0
1787919614.23,010B,44,0,90,0.0
