t,pid,b1,b2,coolant,speed
1787917870.05,0000,190,63,0,0.9
1787917870.09,0002,0,0,92,1.0
1787917870.12,0003,2,0,92,1.1
1787917870.13,0110,1,164,92,1.1
1787917870.15,0005,132,0,92,1.2
1787917870.18,0006,135,0,92,1.2
1787917870.21,0007,126,0,92,1.3
1787917870.23,0110,1,164,92,1.3
1787917870.25,000B,61,0,92,1.5
1787917870.28,000C,12,175,93,1.5
1787917870.28,010B,61,0,93,1.5
1787917870.31,000D,0,0,93,1.6
1787917870.33,0110,1,181,93,1.6
1787917870.34,000E,141,0,93,1.7
1787917870.37,000F,104,0,93,1.8
1787917870.38,010B,61,0,92,1.8
1787917870.41,0010,2,186,92,1.8
1787917870.43,0110,3,45,92,1.9
1787917870.44,0011,41,0,92,2.0
1787917870.47,0013,1,0,92,2.1
1787917870.48,010B,66,0,92,2.1
1787917870.50,001C,10,0,92,2.2
1787917870.53,001F,0,36,92,2.3
1787917870.57,0020,128,21,92,2.3
1787917870.58,010B,73,0,92,2.4
1787917870.60,0021,0,0,92,2.6
1787917870.63,002C,0,0,92,2.7
1787917870.63,0110,4,9,92,2.7
1787917870.66,002E,0,0,92,2.9
1787917870.68,010B,78,0,92,3.0
1787917870.69,0030,255,0,92,3.1
1787917870.72,003C,24,253,92,3.3
1787917870.73,0110,4,71,92,3.3
1787917870.76,0040,104,0,92,3.5
1787917870.78,010B,81,0,92,3.6
1787917870.79,0042,53,31,92,3.8
1787917870.82,0043,0,149,92,4.0
1787917870.83,0110,4,63,92,4.0
1787917870.85,0200,0,0,92,4.2
1787917870.88,010B,81,0,92,4.5
1787917870.89,0202,0,0,92,4.6
1787917870.93,0900,9,11,92,4.8
1787917870.93,0110,4,78,92,4.8
1787917870.96,0968,0,0,92,5.1
1787917870.98,010B,80,0,92,5.4
1787917870.99,096E,11,184,92,5.6
1787917871.02,097C,108,141,92,5.7
1787917871.03,0110,4,143,92,5.7
1787917871.05,098E,0,0,92,6.0
1787917871.08,010B,77,0,92,6.3
1787917871.09,1101,137,0,92,6.3
1787917871.12,1103,0,0,92,6.7
1787917871.13,0110,4,127,92,6.7
1787917871.15,1104,0,0,92,6.9
1787917871.18,010B,75,0,92,7.1
1787917871.19,114A,41,192,92,7.4
1787917871.22,114D,33,0,92,7.6
1787917871.23,0110,4,78,92,7.6
1787917871.25,1153,64,225,92,7.8
1787917871.28,1154,44,64,92,8.0
1787917871.32,1169,29,189,92,8.6
1787917871.33,0110,4,78,92,8.6
1787917871.35,1173,3,187,92,8.8
1787917871.38,1177,32,228,92,8.9
1787917871.41,1410,2,77,92,9.2
1787917871.43,0110,4,86,92,9.3
1787917871.45,1631,1,0,92,9.5
1787917871.48,1678,0,0,92,9.7
1787917871.48,010B,69,0,92,9.7
1787917871.51,1681,0,0,92,9.8
1787917871.53,0110,4,86,92,10.0
1787917871.54,16CD,1,64,92,10.2
1787917871.57,16CE,0,0,92,10.4
1787917871.58,010B,68,0,92,10.4
1787917871.60,16CF,55,131,92,10.5
1787917871.63,0110,4,39,92,10.7
1787917871.64,16E8,49,58,92,10.8
1787917871.67,16E9,0,116,92,11.0
1787917871.68,010B,67,0,92,11.0
1787917871.70,16F0,3,131,92,11.1
1787917871.73,0110,4,71,92,11.3
1787917871.74,1704,0,0,92,11.4
1787917871.77,1706,128,0,92,11.6
1787917871.78,010B,66,0,92,11.6
1787917871.80,1709,0,0,92,11.8
1787917871.84,1717,0,0,92,12.0
1787917871.87,1718,1,0,92,12.2
1787917871.88,010B,66,0,92,12.2
1787917871.90,1746,0,0,92,12.3
1787917871.93,1782,138,64,92,12.5
1787917871.96,1783,110,192,92,12.6
1787917871.98,010B,66,0,92,12.6
1787917872.00,17A0,33,0,92,12.9
1787917872.03,17A6,0,0,92,13.0
1787917872.03,0110,4,119,92,13.0
1787917872.06,17B0,37,0,92,13.1
1787917872.08,010B,66,0,92,13.2
1787917872.09,17B1,16,0,92,13.3
1787917872.12,17B2,1,0,92,13.5
1787917872.13,0110,4,119,92,13.5
1787917872.16,17B3,144,0,92,13.7
1787917872.18,010B,67,0,92,13.6
1787917872.19,17B5,116,0,92,13.9
1787917872.22,17B6,23,0,92,14.0
1787917872.23,0110,4,194,92,14.0
1787917872.25,17B8,213,0,92,14.1
1787917872.28,010B,68,0,92,14.2
1787917872.29,17BA,0,0,92,14.3
1787917872.32,17BB,255,0,92,14.4
1787917872.33,0110,4,228,92,14.4
1787917872.36,17BC,255,0,92,14.5
1787917872.38,010B,68,0,92,14.7
1787917872.39,17BD,43,0,92,14.8
1787917872.42,17BE,0,139,92,15.0
1787917872.43,0110,4,202,92,15.0
1787917872.45,17C1,128,0,92,15.0
1787917872.48,3201,23,112,92,15.2
1787917872.51,0105,132,0,92,15.3
1787917872.53,0110,4,228,92,15.3
1787917872.54,010F,104,0,92,15.5
1787917872.58,0110,4,228,92,15.7
1787917872.58,010B,68,0,92,15.7
1787917872.61,010B,68,0,92,15.9
1787917872.63,0110,3,58,92,15.8
1787917872.64,0106,137,0,92,15.9
1787917872.67,0107,126,0,92,16.0
1787917872.68,010B,63,0,92,16.0
1787917872.71,010E,171,0,92,16.1
1787917872.73,0110,1,181,92,16.1
1787917872.74,0142,52,193,92,16.3
1787917872.77,0000,190,63,92,16.2
1787917872.78,010B,52,0,92,16.2
1787917872.80,0002,0,0,92,16.2
1787917872.83,0110,1,133,92,16.2
1787917872.84,0003,2,0,92,16.4
1787917872.87,0005,132,0,92,16.4
1787917872.88,010B,45,0,92,16.4
1787917872.90,0006,135,0,92,16.4
1787917872.93,0110,1,125,92,16.4
1787917872.94,0007,126,0,92,16.4
1787917872.97,000B,40,0,92,16.5
1787917872.98,010B,40,0,92,16.5
1787917873.01,000C,27,106,92,16.4
1787917873.04,000D,17,0,92,16.4
1787917873.07,000E,181,0,92,16.4
1787917873.08,010B,37,0,92,16.4
1787917873.10,000F,104,0,92,16.4
1787917873.13,0010,1,108,92,16.4
1787917873.16,0011,30,0,92,16.4
1787917873.18,010B,34,0,92,16.5
1787917873.20,0013,1,0,92,16.5
1787917873.23,001C,10,0,92,16.4
1787917873.23,0110,1,89,92,16.4
1787917873.26,001F,0,38,92,16.6
1787917873.28,010B,33,0,92,16.4
1787917873.29,0020,128,21,92,16.5
1787917873.32,0021,0,0,92,16.4
1787917873.33,0110,1,93,92,16.4
1787917873.36,002C,0,0,92,16.4
1787917873.38,010B,32,0,92,16.4
1787917873.39,002E,0,0,92,16.4
1787917873.43,0030,255,0,92,16.5
1787917873.43,0110,1,112,92,16.5
1787917873.46,003C,25,20,92,16.4
1787917873.48,010B,32,0,92,16.4
1787917873.49,0040,104,0,92,16.4
1787917873.53,0042,51,170,92,16.4
1787917873.53,0110,1,85,92,16.4
1787917873.56,0043,0,45,92,16.4
1787917873.58,010B,32,0,92,16.4
1787917873.59,0200,0,0,92,16.4
1787917873.62,0202,0,0,92,16.4
1787917873.63,0110,1,129,92,16.4
1787917873.65,0900,5,120,92,16.4
1787917873.68,010B,33,0,92,16.3
1787917873.68,0968,0,0,92,16.3
1787917873.72,096E,11,184,92,16.3
1787917873.73,0110,1,155,92,16.3
1787917873.75,097C,108,143,92,16.3
1787917873.78,010B,34,0,92,16.2
1787917873.81,1101,9,0,92,16.3
1787917873.83,0110,1,138,92,16.2
