t,pid,b1,b2,coolant,speed
1788188446.64,0000,190,63,0,0.0
1788188446.67,0002,0,0,79,0.0
1788188446.70,0003,2,0,79,0.0
1788188446.73,0005,119,0,79,0.0
1788188446.76,0006,147,0,79,0.0
1788188446.79,0007,126,0,79,0.0
1788188446.83,000B,31,0,79,0.0
1788188446.86,000C,11,58,79,0.0
1788188446.89,000D,0,0,79,0.0
1788188446.93,000E,142,0,79,0.0
1788188446.96,000F,92,0,79,0.0
1788188446.99,0010,0,180,79,0.0
1788188447.02,0011,30,0,79,0.0
1788188447.05,0013,1,0,79,0.0
1788188447.09,001C,10,0,79,0.0
1788188447.12,001F,0,24,79,0.0
1788188447.15,0020,128,21,79,0.0
1788188447.19,0021,0,0,79,0.0
1788188447.22,002C,0,0,79,0.0
1788188447.25,002E,0,0,79,0.0
1788188447.29,0030,255,0,79,0.0
1788188447.33,003C,19,13,79,0.0
1788188447.35,0040,104,0,79,0.0
1788188447.38,0042,53,116,79,0.0
1788188447.41,0043,0,49,79,0.0
1788188447.45,0200,0,0,79,0.0
1788188447.48,0202,0,0,79,0.0
1788188447.51,0900,5,80,79,0.0
1788188447.54,0968,0,0,79,0.0
1788188447.57,096E,11,6,79,0.0
1788188447.61,097C,109,210,79,0.0
1788188447.64,098E,0,0,79,0.0
1788188447.67,1101,0,0,79,0.0
1788188447.70,1103,0,0,79,0.0
1788188447.73,1104,0,0,79,0.0
1788188447.77,114A,55,192,79,0.0
1788188447.80,114D,45,64,79,0.0
