t,pid,b1,b2,coolant,speed
1788105160.32,0000,190,63,0,0.0
1788105160.34,010B,43,0,89,0.0
1788105160.35,0002,0,0,89,0.0
1788105160.39,0003,2,0,89,0.0
1788105160.39,0110,0,251,89,0.0
1788105160.42,0005,129,0,89,0.0
1788105160.45,010B,43,0,89,0.0
1788105160.46,0006,128,0,89,0.0
1788105160.48,0007,130,0,89,0.0
1788105160.49,0110,0,248,89,0.0
1788105160.52,000B,43,0,89,0.0
1788105160.54,010B,43,0,89,0.0
1788105160.56,000C,10,245,89,0.0
1788105160.59,000D,0,0,89,0.0
1788105160.59,0110,0,251,89,0.0
1788105160.62,000E,144,0,89,0.0
1788105160.64,010B,43,0,89,0.0
1788105160.65,000F,95,0,89,0.0
1788105160.68,0010,0,248,89,0.0
1788105160.69,0110,0,245,89,0.0
1788105160.72,0011,30,0,89,0.0
1788105160.74,010B,43,0,89,0.0
1788105160.76,0013,1,0,89,0.0
1788105160.79,001C,10,0,89,0.0
1788105160.79,0110,0,239,89,0.0
1788105160.82,001F,2,56,89,0.0
1788105160.84,010B,43,0,89,0.0
1788105160.85,0020,128,21,89,0.0
1788105160.89,0021,0,0,89,0.0
1788105160.92,002C,0,0,89,0.0
1788105160.94,010B,43,0,89,0.0
1788105160.96,002E,35,0,89,0.0
1788105160.99,0030,255,0,89,0.0
1788105160.99,0110,0,254,89,0.0
1788105161.00,17B3,127,0,89,0.0
1788105161.02,003C,21,9,89,0.0
1788105161.04,010B,43,0,89,0.0
1788105161.05,0040,104,0,89,0.0
1788105161.08,0042,53,189,89,0.0
1788105161.09,0110,0,251,89,0.0
1788105161.12,0043,0,69,89,0.0
1788105161.14,010B,43,0,89,0.0
1788105161.15,0200,0,0,89,0.0
1788105161.18,0202,0,0,89,0.0
1788105161.19,0110,0,251,89,0.0
1788105161.21,0900,6,59,89,0.0
1788105161.24,010B,43,0,89,0.0
1788105161.24,0968,0,0,89,0.0
1788105161.28,096E,10,240,89,0.0
1788105161.29,0110,0,245,89,0.0
1788105161.32,097C,110,48,89,0.0
1788105161.35,098E,0,0,89,0.0
1788105161.38,1101,1,0,89,0.0
1788105161.39,0110,0,245,89,0.0
1788105161.41,1103,4,0,89,0.0
1788105161.44,1104,1,0,89,0.0
1788105161.48,114A,50,128,89,0.0
1788105161.49,0110,0,251,89,0.0
1788105161.51,114D,35,192,89,0.0
1788105161.54,1153,57,68,89,0.0
1788105161.54,010B,43,0,89,0.0
1788105161.57,1154,29,192,89,0.0
1788105161.59,0110,0,248,89,0.0
1788105161.60,1169,29,181,89,0.0
1788105161.64,1173,3,87,89,0.0
1788105161.68,1177,20,80,89,0.0
1788105161.69,0110,0,248,89,0.0
1788105161.71,1410,1,53,89,0.0
1788105161.74,1631,1,0,89,0.0
1788105161.74,010B,43,0,89,0.0
1788105161.77,1678,0,0,89,0.0
1788105161.79,0110,0,254,89,0.0
1788105161.80,1681,0,0,89,0.0
1788105161.84,16CD,0,0,89,0.0
1788105161.84,010B,43,0,89,0.0
1788105161.87,16CE,255,248,89,0.0
1788105161.89,0110,0,248,89,0.0
1788105161.90,16CF,13,23,89,0.0
1788105161.93,16E8,87,98,89,0.0
1788105161.94,010B,43,0,89,0.0
1788105161.96,16E9,0,118,89,0.0
1788105161.99,0110,0,248,89,0.0
1788105162.00,16F0,3,131,89,0.0
1788105162.03,1704,0,0,89,0.0
1788105162.04,010B,43,0,89,0.0
